,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
173,Marquez Valdes-Scantling,KAN,WR,28,4,3,0,0,0,0,0,1,-3,-3.00,0,23,13,168,12.92,0,0,0,0,,,17,29.5,32.5,23.0,,66,
174,Jelani Woods,IND,TE,24,4,0,0,0,0,0,0,0,0,,0,4,3,46,15.33,2,0,0,2,,,17,19.6,19.6,18.1,,19,
175,Tyler Allgeier,ATL,RB,22,3,0,0,0,0,0,0,26,139,5.35,0,2,2,25,12.50,0,0,0,0,,,16,18.4,21.4,17.4,,52,
176,DJ Chark,DET,WR,26,3,3,0,0,0,0,0,0,0,,0,18,7,98,14.00,1,0,0,1,,,16,22.8,22.8,19.3,,68,
177,Hayden Hurst,CIN,TE,29,4,4,0,0,0,0,0,0,0,,0,21,14,104,7.43,1,0,0,1,,,16,30.4,33.4,23.4,,20,
178,Marvin Jones,JAX,WR,32,4,4,0,0,0,0,0,0,0,,0,19,11,104,9.45,1,0,0,1,,,16,27.4,30.4,21.9,,67,
179,Jakobi Meyers,NWE,WR,26,2,2,0,0,0,0,0,1,7,7.00,0,19,13,150,11.54,0,0,0,0,,,16,28.7,31.7,22.2,,69,
180,Allen Robinson,LAR,WR,29,4,4,0,0,0,0,0,0,0,,0,18,9,95,10.56,1,0,0,1,,,16,24.5,24.5,20.0,,70,
181,Kendrick Bourne,NWE,WR,27,4,1,0,0,0,0,0,1,15,15.00,0,12,9,138,15.33,0,1,0,0,,,15,24.3,27.3,19.8,,71,
182,Randall Cobb,GNB,WR,32,4,1,0,0,0,0,0,0,0,,0,12,10,150,15.00,0,1,0,0,,,15,25.0,28.0,20.0,,73,
183,Ashton Dulin,IND,WR,25,4,1,0,0,0,0,0,1,3,3.00,0,17,11,150,13.64,0,0,0,0,,,15,26.3,29.3,20.8,,72,
185,Jerick McKinnon,KAN,RB,30,4,0,0,0,0,0,0,17,53,3.12,0,8,6,32,5.33,1,0,0,1,,,15,20.5,20.5,17.5,,54,
186,Kyle Pitts,ATL,TE,22,4,4,0,0,0,0,0,0,0,,0,22,10,150,15.00,0,0,0,0,,,15,25.0,28.0,20.0,,22,
187,Laviska Shenault Jr.,CAR,WR,24,2,0,0,0,0,0,0,1,0,0.00,0,2,2,90,45.00,1,0,0,1,,,15,17.0,17.0,16.0,,74,
188,Irv Smith Jr.,MIN,TE,24,4,0,0,0,0,0,0,0,0,,0,20,10,91,9.10,1,0,0,1,,,15,25.1,25.1,20.1,,21,
189,Darrel Williams,ARI,RB,27,4,0,0,0,0,0,0,13,85,6.54,1,5,2,3,1.50,0,0,0,1,,,15,16.8,16.8,15.8,,53,
190,Daniel Bellinger,NYG,TE,22,4,3,0,0,0,0,0,0,0,,0,9,8,79,9.88,1,0,0,1,,,14,21.9,21.9,17.9,,23,
191,Treylon Burks,TEN,WR,22,4,2,0,0,0,0,0,2,12,6.00,0,16,10,129,12.90,0,0,0,0,,,14,24.1,27.1,19.1,,75,
192,Andy Dalton,NOR,QB,35,1,1,20,28,236,1,0,1,3,3.00,0,0,0,0,,0,1,1,0,,1,14,13.7,14.7,13.7,,34,
193,Justice Hill,BAL,RB,25,4,0,0,0,0,0,0,19,125,6.58,0,4,4,19,4.75,0,0,0,0,,,14,18.4,21.4,16.4,,55,
194,Richie James,NYG,WR,27,4,1,0,0,0,0,0,2,6,3.00,0,20,15,155,10.33,0,1,1,0,,,14,29.1,33.1,21.6,,76,
195,Donovan Peoples-Jones,CLE,WR,23,4,4,0,0,0,0,0,0,0,,0,24,12,141,11.75,0,0,0,0,,,14,26.1,29.1,20.1,,77,
196,Alec Pierce,IND,WR,22,3,2,0,0,0,0,0,0,0,,0,13,7,141,20.14,0,0,0,0,,,14,21.1,24.1,17.6,,78,
197,Ben Skowronek,LAR,WR,25,4,4,0,0,0,0,0,0,0,,0,16,12,140,11.67,0,0,0,0,,,14,26.0,29.0,20.0,,79,
198,Chase Claypool,PIT,WR,24,4,4,0,0,0,0,0,7,47,6.71,0,20,11,79,7.18,0,0,0,0,,,13,23.6,23.6,18.1,,84,
199,River Cracraft,MIA,WR,28,4,0,0,0,0,0,0,0,0,,0,4,2,13,6.50,2,0,0,2,,,13,15.3,15.3,14.3,,80,
200,Jody Fortson,KAN,TE,27,4,0,0,0,0,0,0,0,0,,0,3,2,11,5.50,2,0,0,2,,,13,15.1,15.1,14.1,,24,
201,Mike Gesicki,MIA,TE,27,4,0,0,0,0,0,0,0,0,,0,10,8,71,8.88,1,0,0,1,,,13,21.1,21.1,17.1,,25,
202,Mecole Hardman,KAN,WR,24,4,4,0,0,0,0,0,1,-4,-4.00,0,12,8,71,8.88,1,0,0,1,,,13,20.7,20.7,16.7,,83,
203,Zander Horvath,LAC,RB,24,4,0,0,0,0,0,0,1,2,2.00,0,6,3,7,2.33,2,0,0,2,,,13,15.9,15.9,14.4,,56,
204,Kyle Juszczyk,SFO,RB,31,4,3,0,0,0,0,0,3,10,3.33,1,5,2,59,29.50,0,0,0,1,,,13,14.9,14.9,13.9,,57,
205,Latavius Murray,NOR,RB,32,1,0,0,0,0,0,0,11,57,5.18,1,1,1,8,8.00,0,0,0,1,,,13,13.5,13.5,13.0,,58,
206,Quez Watkins,PHI,WR,24,4,2,0,0,0,0,0,0,0,,0,4,2,69,34.50,1,0,0,1,,,13,14.9,14.9,13.9,,82,
207,Christian Watson,GNB,WR,23,3,1,0,0,0,0,0,2,22,11.00,1,10,6,51,8.50,0,0,0,1,,,13,19.3,19.3,16.3,,81,
208,Jordan Akins,HOU,TE,30,2,0,0,0,0,0,0,0,0,,0,6,5,64,12.80,1,0,0,1,,,12,17.4,17.4,14.9,,26,
209,Marquez Callaway,NOR,WR,24,4,1,0,0,0,0,0,0,0,,0,7,4,57,14.25,1,0,0,1,,,12,15.7,15.7,13.7,,88,
210,Evan Engram,JAX,TE,28,4,3,0,0,0,0,0,1,0,0.00,0,16,13,99,7.62,0,0,0,0,1,,12,24.9,24.9,18.4,,27,
211,Noah Fant,SEA,TE,25,4,4,0,0,0,0,0,0,0,,0,11,10,56,5.60,1,0,0,1,,,12,21.6,21.6,16.6,,28,
212,Nyheim Hines,IND,RB,26,4,3,0,0,0,0,0,8,11,1.38,0,19,17,113,6.65,0,1,0,0,,,12,29.4,32.4,20.9,,59,
213,Caleb Huntley,ATL,RB,24,2,0,0,0,0,0,0,11,59,5.36,1,0,0,0,,0,0,0,1,,,12,11.9,11.9,11.9,,60,
214,Juwan Johnson,NOR,TE,26,4,1,0,0,0,0,0,0,0,,0,17,9,116,12.89,0,0,0,0,,,12,20.6,23.6,16.1,,29,
216,Trey Lance,SFO,QB,22,2,2,15,31,194,0,1,16,67,4.19,0,0,0,0,,0,1,0,0,,,12,12.5,13.5,13.5,,35,
217,Darnell Mooney,CHI,WR,25,4,4,0,0,0,0,0,0,0,,0,16,8,121,15.13,0,0,0,0,,,12,20.1,23.1,16.1,,87,
218,Breshad Perriman,TAM,WR,29,3,2,0,0,0,0,0,2,-7,-3.50,0,12,6,89,14.83,1,2,1,1,,,12,18.2,19.2,15.2,,86,
219,Kenny Pickett,PIT,QB,24,1,0,10,13,120,0,3,6,15,2.50,2,0,0,0,,0,1,0,2,,,12,12.3,15.3,15.3,,36,
220,Tre'Quan Smith,NOR,WR,26,2,1,0,0,0,0,0,0,0,,0,7,5,123,24.60,0,0,0,0,,,12,17.3,20.3,14.8,,85,
221,Rachaad White,TAM,RB,23,4,0,0,0,0,0,0,11,21,1.91,1,9,7,57,8.14,0,1,1,1,,,12,18.8,19.8,15.3,,61,
222,Brandon Bolden,LVR,RB,32,3,0,0,0,0,0,0,6,24,4.00,0,5,5,24,4.80,1,0,0,1,,,11,15.8,15.8,13.3,,62,
223,Teddy Bridgewater,MIA,QB,30,2,0,14,25,193,1,1,1,11,11.00,0,0,0,0,,0,0,0,0,,,11,10.8,11.8,11.8,,37,
224,Ross Dwelley,SFO,TE,27,4,0,0,0,0,0,0,0,0,,0,4,2,49,24.50,1,0,0,1,,,11,12.9,12.9,11.9,,31,
225,Kylen Granson,IND,TE,24,4,2,0,0,0,0,0,0,0,,0,15,11,105,9.55,0,0,0,0,,,11,21.5,24.5,16.0,,34,
226,Noah Gray,KAN,TE,23,4,0,0,0,0,0,0,1,1,1.00,1,8,4,48,12.00,0,0,0,1,,,11,14.9,14.9,12.9,,32,
227,Dawson Knox,BUF,TE,26,4,4,0,0,0,0,0,0,0,,0,17,12,111,9.25,0,0,0,0,,,11,23.1,26.1,17.1,,30,
228,Chris Moore,HOU,WR,29,4,1,0,0,0,0,0,0,0,,0,12,8,108,13.50,0,0,0,0,,,11,18.8,21.8,14.8,,92,
229,Chigoziem Okonkwo,TEN,TE,23,4,1,0,0,0,0,0,1,-4,-4.00,0,4,4,49,12.25,1,0,0,1,,,11,14.5,14.5,12.5,,35,
230,Dante Pettis,CHI,WR,27,4,2,0,0,0,0,0,0,0,,0,4,1,51,51.00,1,0,0,1,,,11,12.1,12.1,11.6,,89,
231,Eric Saubert,DEN,TE,28,4,2,0,0,0,0,0,0,0,,0,6,2,47,23.50,1,0,0,1,,,11,12.7,12.7,11.7,,33,
232,Sammy Watkins,GNB,WR,29,2,2,0,0,0,0,0,0,0,,0,7,6,111,18.50,0,0,0,0,,,11,17.1,20.1,14.1,,90,
233,Justin Watson,KAN,WR,26,4,0,0,0,0,0,0,0,0,,0,5,2,50,25.00,1,0,0,1,,,11,13.0,13.0,12.0,,91,
234,Braxton Berrios,NYJ,WR,27,4,0,1,1,2,1,0,3,20,6.67,0,8,6,43,7.17,0,0,0,0,,,10,16.4,16.4,13.4,,93,
235,Cameron Brate,TAM,TE,31,4,1,0,0,0,0,0,0,0,,0,19,11,100,9.09,0,0,0,0,,,10,21.0,24.0,15.5,,36,
236,Reggie Gilliam,BUF,RB,25,4,0,0,0,0,0,0,0,0,,0,6,4,39,9.75,1,0,0,1,,,10,13.9,13.9,11.9,,63,
237,KhaDarel Hodge,ATL,WR,27,4,1,0,0,0,0,0,0,0,,0,7,5,95,19.00,0,0,0,0,,,10,14.5,14.5,12.0,,95,
238,Alvin Kamara,NOR,RB,27,2,2,0,0,0,0,0,24,100,4.17,0,11,5,19,3.80,0,1,1,0,,,10,14.9,18.9,12.4,,64,
239,Demarcus Robinson,BAL,WR,28,4,0,0,0,0,0,0,0,0,,0,10,5,41,8.20,1,0,0,1,,,10,15.1,15.1,12.6,,94,
240,Geoff Swaim,TEN,TE,29,4,4,0,0,0,0,0,0,0,,0,7,6,38,6.33,1,0,0,1,,,10,15.8,15.8,12.8,,37,
241,Parris Campbell,IND,WR,25,4,3,0,0,0,0,0,0,0,,0,12,9,90,10.00,0,0,0,0,,,9,18.0,18.0,13.5,,99,
242,Chris Godwin,TAM,WR,26,2,2,0,0,0,0,0,0,0,,0,13,10,94,9.40,0,0,0,0,,,9,19.4,19.4,14.4,,96,
243,Kendall Hinton,DEN,WR,25,3,2,0,0,0,0,0,0,0,,0,5,4,86,21.50,0,0,0,0,,,9,12.6,12.6,10.6,,100,
244,Jauan Jennings,SFO,WR,25,4,1,0,0,0,0,0,0,0,,0,15,8,93,11.63,0,0,0,0,,,9,17.3,17.3,13.3,,97,
245,Julio Jones,TAM,WR,33,2,1,0,0,0,0,0,2,17,8.50,0,7,4,76,19.00,0,0,0,0,,,9,13.3,13.3,11.3,,98,
247,Sony Michel,LAC,RB,27,4,0,0,0,0,0,0,22,58,2.64,0,6,5,31,6.20,0,0,0,0,,,9,13.9,13.9,11.4,,67,
248,Zack Moss,BUF,RB,25,4,0,0,0,0,0,0,16,84,5.25,0,8,7,27,3.86,0,1,1,0,,,9,16.1,17.1,12.6,,65,
249,Craig Reynolds,DET,RB,26,4,0,0,0,0,0,0,11,59,5.36,0,3,3,30,10.00,0,0,0,0,,,9,11.9,11.9,10.4,,68,
250,Boston Scott,PHI,RB,27,3,0,0,0,0,0,0,10,29,2.90,1,1,1,2,2.00,0,0,0,1,,,9,10.1,10.1,9.6,,66,
251,Ian Thomas,CAR,TE,26,4,4,0,0,0,0,0,0,0,,0,12,6,85,14.17,0,0,0,0,,,9,14.5,14.5,11.5,,38,
252,Harrison Bryant,CLE,TE,24,4,2,0,0,0,0,0,0,0,,0,14,9,81,9.00,0,0,0,0,,,8,17.1,17.1,12.6,,39,
253,James Cook,BUF,RB,23,4,0,0,0,0,0,0,13,58,4.46,0,7,4,37,9.25,0,1,1,0,,,8,11.5,12.5,9.5,,71,
254,Michael Gallup,DAL,WR,26,1,1,0,0,0,0,0,0,0,,0,3,2,24,12.00,1,0,0,1,,,8,10.4,10.4,9.4,,101,
255,Joshua Kelley,LAC,RB,25,4,0,0,0,0,0,0,13,55,4.23,0,8,5,23,4.60,0,0,0,0,,,8,12.8,12.8,10.3,,69,
256,Trent Sherfield,MIA,WR,26,4,0,0,0,0,0,0,0,0,,0,11,8,77,9.63,0,0,0,0,,,8,15.7,15.7,11.7,,102,
257,Jaylen Warren,PIT,RB,24,4,0,0,0,0,0,0,14,70,5.00,0,4,3,7,2.33,0,1,0,0,,,8,10.7,10.7,9.2,,70,
258,Keenan Allen,LAC,WR,30,1,1,0,0,0,0,0,0,0,,0,4,4,66,16.50,0,0,0,0,,,7,10.6,10.6,8.6,,104,
259,Pharaoh Brown,HOU,TE,28,3,3,0,0,0,0,0,0,0,,0,10,7,72,10.29,0,0,0,0,,,7,14.2,14.2,10.7,,41,
260,Justin Jackson,DET,RB,26,4,0,0,0,0,0,0,2,3,1.50,0,2,2,4,2.00,1,0,0,1,,,7,8.7,8.7,7.7,,73,
261,Ty Montgomery,NWE,WR,29,1,0,0,0,0,0,0,2,-2,-1.00,0,4,3,15,5.00,1,0,0,1,,,7,10.3,10.3,8.8,,103,
262,Foster Moreau,LVR,TE,25,3,2,0,0,0,0,0,0,0,,0,8,6,74,12.33,0,0,0,0,,,7,13.4,13.4,10.4,,40,
263,Johnny Mundt,MIN,TE,28,4,3,0,0,0,0,0,0,0,,0,9,7,68,9.71,0,0,0,0,,,7,13.8,13.8,10.3,,42,
264,Chris Myarick,NYG,TE,27,4,3,0,0,0,0,0,0,0,,0,2,2,7,3.50,1,0,0,1,,,7,8.7,8.7,7.7,,44,
265,Josh Oliver,BAL,TE,25,4,1,0,0,0,0,0,0,0,,0,2,2,8,4.00,1,0,0,1,,,7,8.8,8.8,7.8,,43,
266,Kenneth Walker III,SEA,RB,22,3,0,0,0,0,0,0,15,58,3.87,0,7,6,14,2.33,0,0,0,0,,,7,13.2,13.2,10.2,,72,
267,Nick Westbrook-Ikhine,TEN,WR,25,4,3,0,0,0,0,0,0,0,,0,9,5,66,13.20,0,0,0,0,,,7,11.6,11.6,9.1,,105,
268,Jamison Crowder,BUF,WR,29,4,0,0,0,0,0,0,0,0,,0,13,6,60,10.00,0,1,0,0,,,6,12.0,12.0,9.0,,109,
269,Jalen Guyton,LAC,WR,25,3,0,0,0,0,0,0,0,0,,0,4,2,64,32.00,0,0,0,0,,,6,8.4,8.4,7.4,,106,
270,KJ Hamler,DEN,WR,23,3,0,0,0,0,0,0,0,0,,0,2,1,55,55.00,0,0,0,0,,,6,6.5,6.5,6.0,,112,
271,Cole Kmet,CHI,TE,23,4,4,0,0,0,0,0,0,0,,0,8,5,56,11.20,0,0,0,0,,,6,10.6,10.6,8.1,,47,
272,Jake Kumerow,BUF,WR,30,3,1,0,0,0,0,0,0,0,,0,5,4,64,16.00,0,0,0,0,,,6,10.4,10.4,8.4,,107,
273,Hunter Renfrow,LVR,WR,27,2,1,0,0,0,0,0,0,0,,0,16,10,80,8.00,0,3,1,0,,,6,16.0,17.0,11.0,,110,
274,Dalton Schultz,DAL,TE,26,3,3,0,0,0,0,0,0,0,,0,16,9,80,8.89,0,1,1,0,,,6,15.0,16.0,10.5,,45,
275,David Sills,NYG,WR,26,4,4,0,0,0,0,0,0,0,,0,10,6,62,10.33,0,0,0,0,,,6,12.2,12.2,9.2,,108,
276,Jonnu Smith,NWE,TE,27,4,2,0,0,0,0,0,0,0,,0,11,7,58,8.29,0,0,0,0,,,6,12.8,12.8,9.3,,46,
278,Mike Strachan,IND,WR,25,4,0,0,0,0,0,0,0,0,,0,6,3,59,19.67,0,0,0,0,,,6,8.9,8.9,7.4,,111,
279,Bailey Zappe,NWE,QB,23,1,0,10,15,99,1,0,0,0,,0,0,0,0,,0,1,1,0,,,6,6.0,7.0,6.0,,38,
280,Michael Bandy,LAC,WR,25,1,0,0,0,0,0,0,0,0,,0,2,2,49,24.50,0,0,0,0,,,5,6.9,6.9,5.9,,116,
281,Andrew Beck,DEN,TE,26,4,1,0,0,0,0,0,1,-1,-1.00,0,3,2,52,26.00,0,0,0,0,,,5,7.1,7.1,6.1,,49,
282,David Bell,CLE,WR,22,4,1,0,0,0,0,0,0,0,,0,5,4,47,11.75,0,0,0,0,,,5,8.7,8.7,6.7,,118,
283,Kenyan Drake,BAL,RB,28,2,2,0,0,0,0,0,17,39,2.29,0,1,1,15,15.00,0,0,0,0,,,5,6.4,6.4,5.9,,74,
284,Marquise Goodwin,SEA,WR,32,4,0,0,0,0,0,0,0,0,,0,8,4,53,13.25,0,0,0,0,,,5,9.3,9.3,7.3,,114,
285,A.J. Green,ARI,WR,34,3,3,0,0,0,0,0,0,0,,0,13,5,29,5.80,0,0,0,0,1,,5,9.9,9.9,7.4,,117,
286,Travis Homer,SEA,RB,24,3,0,0,0,0,0,0,4,18,4.50,0,4,4,33,8.25,0,0,0,0,,,5,9.1,9.1,7.1,,76,
287,Austin Hooper,TEN,TE,28,4,0,0,0,0,0,0,0,0,,0,10,5,48,9.60,0,0,0,0,,,5,9.8,9.8,7.3,,51,
288,Tom Kennedy,DET,WR,26,1,1,0,0,0,0,0,0,0,,0,5,3,54,18.00,0,0,0,0,,,5,8.4,8.4,6.9,,113,
289,George Kittle,SFO,TE,29,2,2,0,0,0,0,0,0,0,,0,9,6,52,8.67,0,0,0,0,,,5,11.2,11.2,8.2,,48,
290,Isaiah Likely,BAL,TE,22,4,0,0,0,0,0,0,0,0,,0,11,5,51,10.20,0,0,0,0,,,5,10.1,10.1,7.6,,50,
291,Ray-Ray McCloud,SFO,WR,26,4,1,0,0,0,0,0,0,0,,0,8,4,53,13.25,0,2,0,0,,,5,9.3,9.3,7.3,,115,
292,Scott Miller,TAM,WR,25,2,1,0,0,0,0,0,1,8,8.00,0,13,4,38,9.50,0,0,0,0,,,5,8.6,8.6,6.6,,119,
293,Albert Okwuegbunam,DEN,TE,24,4,0,0,0,0,0,0,0,0,,0,10,6,45,7.50,0,0,0,0,,,5,10.5,10.5,7.5,,53,
294,Adam Trautman,NOR,TE,25,4,4,0,0,0,0,0,0,0,,0,4,4,46,11.50,0,0,0,0,,,5,8.6,8.6,6.6,,52,
295,Jonathan Williams,WAS,RB,28,4,0,0,0,0,0,0,6,54,9.00,0,0,0,0,,0,0,0,0,,,5,5.4,5.4,5.4,,75,
296,Kendall Blanton,LAR,TE,27,2,0,0,0,0,0,0,0,0,,0,2,2,35,17.50,0,0,0,0,,,4,5.5,5.5,4.5,,61,
297,Matt Breida,NYG,RB,27,4,0,0,0,0,0,0,10,41,4.10,0,1,0,0,,0,0,0,0,,,4,4.1,4.1,4.1,,78,
298,Grant Calcaterra,PHI,TE,24,2,0,0,0,0,0,0,0,0,,0,1,1,40,40.00,0,0,0,0,,,4,5.0,5.0,4.5,,59,
299,Zach Gentry,PIT,TE,26,4,2,0,0,0,0,0,0,0,,0,3,3,42,14.00,0,0,0,0,,,4,7.2,7.2,5.7,,55,
300,Hassan Haskins,TEN,RB,23,4,0,0,0,0,0,0,9,37,4.11,0,1,1,0,0.00,0,0,0,0,,,4,4.7,4.7,4.2,,80,
301,Peyton Hendershot,DAL,TE,23,4,1,0,0,0,0,0,0,0,,0,3,3,43,14.33,0,0,0,0,,,4,7.3,7.3,5.8,,54,
302,Hunter Henry,NWE,TE,28,4,3,0,0,0,0,0,0,0,,0,9,5,41,8.20,0,0,0,0,,,4,9.1,9.1,6.6,,58,
303,Tanner Hudson,NYG,TE,28,4,0,0,0,0,0,0,0,0,,0,5,3,40,13.33,0,0,0,0,,,4,7.0,7.0,5.5,,60,
304,Elijah Mitchell,SFO,RB,24,1,1,0,0,0,0,0,6,41,6.83,0,0,0,0,,0,0,0,0,,,4,4.1,4.1,4.1,,79,
305,Skyy Moore,KAN,WR,22,4,1,0,0,0,0,0,0,0,,0,5,3,61,20.33,0,1,1,0,,,4,7.1,8.1,5.6,,120,
306,Zach Pascal,PHI,WR,28,4,0,0,0,0,0,0,1,0,0.00,0,7,6,39,6.50,0,0,0,0,,,4,9.9,9.9,6.9,,121,
307,Dak Prescott,DAL,QB,29,1,1,14,29,134,0,1,2,11,5.50,0,0,0,0,,0,0,0,0,,,4,4.5,5.5,5.5,,39,
309,Patrick Ricard,BAL,RB,28,4,4,0,0,0,0,0,2,8,4.00,0,5,5,36,7.20,0,0,0,0,,,4,9.4,9.4,6.9,,77,
310,Anthony Schwartz,CLE,WR,22,4,0,0,0,0,0,0,2,20,10.00,0,2,1,19,19.00,0,0,0,0,,,4,4.9,4.9,4.4,,122,
311,Shi Smith,CAR,WR,24,4,3,0,0,0,0,0,0,0,,0,13,4,36,9.00,0,1,0,0,,,4,7.6,7.6,5.6,,123,
312,Durham Smythe,MIA,TE,27,4,4,0,0,0,0,0,0,0,,0,6,5,42,8.40,0,0,0,0,,,4,9.2,9.2,6.7,,56,
313,Tommy Tremble,CAR,TE,22,4,0,0,0,0,0,0,0,0,,0,8,5,42,8.40,0,0,0,0,,,4,9.2,9.2,6.7,,57,
314,Dan Arnold,JAX,TE,27,4,0,0,0,0,0,0,0,0,,0,2,2,34,17.00,0,0,0,0,,,3,5.4,5.4,4.4,,62,
315,Andre Baccellia,ARI,WR,25,4,0,0,0,0,0,0,0,0,,0,6,4,25,6.25,0,0,0,0,,,3,6.5,6.5,4.5,,131,
316,John Bates,WAS,TE,25,4,2,0,0,0,0,0,0,0,,0,11,6,34,5.67,0,1,0,0,,,3,9.4,9.4,6.4,,63,
317,Mike Boone,DEN,RB,27,4,0,0,0,0,0,0,3,20,6.67,0,5,2,11,5.50,0,0,0,0,,,3,5.1,5.1,4.1,,82,
318,Tyrie Cleveland,DEN,WR,25,2,0,0,0,0,0,0,0,0,,0,3,2,28,14.00,0,0,0,0,,,3,4.8,4.8,3.8,,127,
319,Jaelon Darden,TAM,WR,23,4,0,0,0,0,0,0,1,2,2.00,0,1,1,25,25.00,0,0,0,0,,,3,3.7,3.7,3.2,,129,
320,Tyler Davis,GNB,TE,25,4,0,0,0,0,0,0,0,0,,0,4,3,29,9.67,0,0,0,0,,,3,5.9,5.9,4.4,,67,
321,Tyrion Davis-Price,SFO,RB,22,1,0,0,0,0,0,0,14,33,2.36,0,0,0,0,,0,0,0,0,,,3,3.3,3.3,3.3,,81,
322,Josiah Deguara,GNB,TE,25,4,0,0,0,0,0,0,0,0,,0,3,2,28,14.00,0,0,0,0,,,3,4.8,4.8,3.8,,68,
323,Trestan Ebner,CHI,RB,23,4,0,0,0,0,0,0,13,43,3.31,0,4,2,8,4.00,0,2,1,0,,,3,5.1,6.1,4.1,,83,
324,Ben Ellefson,MIN,TE,26,4,1,0,0,0,0,0,0,0,,0,3,3,26,8.67,0,0,0,0,,,3,5.6,5.6,4.1,,72,
325,Anthony Firkser,ATL,TE,27,4,1,0,0,0,0,0,0,0,,0,3,2,28,14.00,0,0,0,0,,,3,4.8,4.8,3.8,,69,
326,Parker Hesse,ATL,TE,27,4,2,0,0,0,0,0,0,0,,0,4,3,32,10.67,0,0,0,0,,,3,6.2,6.2,4.7,,65,
327,Alec Ingold,MIA,RB,26,4,4,0,0,0,0,0,3,3,1.00,0,5,3,23,7.67,0,0,0,0,,,3,5.6,5.6,4.1,,85,
328,Jordan Love,GNB,QB,24,1,0,4,5,65,0,0,0,0,,0,0,0,0,,0,0,0,0,,,3,2.6,2.6,2.6,,40,
329,Tre' McKitty,LAC,TE,23,4,1,0,0,0,0,0,0,0,,0,5,4,28,7.00,0,1,0,0,,,3,6.8,6.8,4.8,,70,
330,Quintin Morris,BUF,TE,23,3,0,0,0,0,0,0,0,0,,0,4,3,28,9.33,0,0,0,0,,,3,5.8,5.8,4.3,,71,
331,Cade Otton,TAM,TE,23,3,3,0,0,0,0,0,0,0,,0,6,4,33,8.25,0,0,0,0,,,3,7.3,7.3,5.3,,64,
332,Kyle Philips,TEN,WR,23,3,0,0,0,0,0,0,0,0,,0,11,7,71,10.14,0,2,2,0,,,3,10.1,12.1,6.6,,125,
333,Brandon Powell,LAR,WR,27,4,0,0,0,0,0,0,3,-12,-4.00,0,5,5,43,8.60,0,0,0,0,,,3,8.1,8.1,5.6,,126,
334,Byron Pringle,CHI,WR,29,3,1,0,0,0,0,0,0,0,,0,3,2,33,16.50,0,0,0,0,,,3,5.3,5.3,4.3,,124,
335,Kalif Raymond,DET,WR,28,4,0,0,0,0,0,0,1,3,3.00,0,8,4,42,10.50,0,1,1,0,,,3,6.5,7.5,4.5,,132,
336,Jalen Reagor,MIN,WR,23,4,0,0,0,0,0,0,1,17,17.00,0,4,2,9,4.50,0,1,0,0,,,3,4.6,4.6,3.6,,130,
337,Giovanni Ricci,CAR,RB,26,4,1,0,0,0,0,0,0,0,,0,3,2,31,15.50,0,0,0,0,,,3,5.1,5.1,4.1,,84,
338,Mike Thomas,CIN,WR,28,4,0,0,0,0,0,0,0,0,,0,5,1,5,5.00,0,0,0,0,1,,3,3.5,3.5,3.0,,133,
340,Zamir White,LVR,RB,23,4,0,0,0,0,0,0,3,26,8.67,0,0,0,0,,0,0,0,0,,,3,2.6,2.6,2.6,,86,
341,Mitchell Wilcox,CIN,TE,26,4,0,0,0,0,0,0,0,0,,0,3,3,30,10.00,0,0,0,0,,,3,6.0,6.0,4.5,,66,
342,Cedrick Wilson Jr.,MIA,WR,27,3,0,0,0,0,0,0,1,8,8.00,0,3,2,20,10.00,0,0,0,0,,,3,4.8,4.8,3.8,,128,
343,Brock Wright,DET,TE,24,4,0,0,0,0,0,0,0,0,,0,1,1,25,25.00,0,0,0,0,,,3,3.5,3.5,3.0,,73,
344,Ameer Abdullah,LVR,RB,29,4,0,0,0,0,0,0,0,0,,0,2,1,23,23.00,0,0,0,0,,,2,3.3,3.3,2.8,,87,
345,Cole Beasley,TAM,WR,33,2,0,0,0,0,0,0,0,0,,0,5,4,17,4.25,0,0,0,0,,,2,5.7,5.7,3.7,,145,
346,Quintez Cephus,DET,WR,24,4,1,0,0,0,0,0,0,0,,0,3,2,15,7.50,0,0,0,0,,,2,3.5,3.5,2.5,,149,
347,DeeJay Dallas,SEA,RB,24,4,0,0,1,0,0,1,3,21,7.00,0,2,2,17,8.50,0,0,0,0,,,2,3.8,4.8,3.8,,92,
348,Mike Davis,BAL,RB,29,4,0,0,0,0,0,0,7,15,2.14,0,0,0,0,,0,1,0,0,,,2,1.5,1.5,1.5,,95,
349,Phillip Dorsett,HOU,WR,29,3,0,0,0,0,0,0,0,0,,0,4,1,15,15.00,0,0,0,0,,,2,2.5,2.5,2.0,,150,
350,Jeff Driskel,HOU,TE,29,2,0,0,0,0,0,0,2,15,7.50,0,0,0,0,,0,0,0,0,,,2,1.5,1.5,1.5,,80,
351,D'Wayne Eskridge,SEA,WR,25,4,0,0,0,0,0,0,1,6,6.00,0,4,3,16,5.33,0,0,0,0,,,2,5.2,5.2,3.7,,139,
352,Simi Fehoko,DAL,WR,25,4,0,0,0,0,0,0,0,0,,0,4,3,24,8.00,0,0,0,0,,,2,5.4,5.4,3.9,,134,
