,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
173,Cam Akers,LAR,RB,23,5,2,0,0,0,0,0,51,151,2.96,1,5,2,18,9.00,0,1,1,1,,,21,22.9,26.9,21.9,,53,
174,Tyler Allgeier,ATL,RB,22,4,1,0,0,0,0,0,39,184,4.72,0,2,2,25,12.50,0,0,0,0,,,21,22.9,25.9,21.9,,54,
175,DeAndre Carter,LAC,WR,29,5,3,0,0,0,0,0,1,-5,-5.00,0,16,13,175,13.46,1,1,1,1,,,21,34.0,38.0,27.5,,68,
176,Kenneth Gainwell,PHI,RB,23,5,0,0,0,0,0,0,18,72,4.00,2,8,4,21,5.25,0,0,0,2,,,21,25.3,25.3,23.3,,52,
177,Mecole Hardman,KAN,WR,24,5,4,0,0,0,0,0,2,3,1.50,0,17,12,144,12.00,1,0,0,1,,,21,32.7,35.7,26.7,,69,
178,Sterling Shepard,NYG,WR,29,3,2,0,0,0,0,0,0,0,,0,24,13,154,11.85,1,0,0,1,,,21,34.4,37.4,27.9,,66,
179,Equanimeous St. Brown,CHI,WR,26,5,5,0,0,0,0,0,2,43,21.50,0,13,6,110,18.33,1,1,0,1,,,21,27.3,30.3,24.3,,67,
180,Jamal Agnew,JAX,WR,27,5,0,0,0,0,0,0,4,10,2.50,0,10,6,73,12.17,2,0,0,2,,,20,26.3,26.3,23.3,,70,
181,Mark Ingram,NOR,RB,33,5,2,0,0,0,0,0,38,144,3.79,1,6,6,17,2.83,0,2,2,1,1,,20,26.1,31.1,23.1,,55,
182,Elijah Moore,NYJ,WR,22,5,5,0,0,0,0,0,2,-4,-2.00,0,29,16,203,12.69,0,0,0,0,,,20,35.9,38.9,27.9,,71,
183,Isiah Pacheco,KAN,RB,22,5,0,0,0,0,0,0,29,140,4.83,1,0,0,0,,0,2,0,1,,,20,20.0,23.0,20.0,,56,
185,Tevin Coleman,SFO,RB,29,2,0,0,0,0,0,0,8,23,2.88,1,3,3,44,14.67,1,0,0,2,,,19,21.7,21.7,20.2,,57,
186,Evan Engram,JAX,TE,28,5,4,0,0,0,0,0,1,0,0.00,0,26,19,168,8.84,0,0,0,0,1,,19,37.8,40.8,28.3,,20,
187,O.J. Howard,HOU,TE,28,5,4,0,0,0,0,0,0,0,,0,10,5,72,14.40,2,0,0,2,,,19,24.2,24.2,21.7,,18,
188,Jarvis Landry,NOR,WR,30,4,1,0,0,0,0,0,0,0,,0,21,15,168,11.20,0,0,0,0,1,,19,33.8,36.8,26.3,,73,
189,Donovan Peoples-Jones,CLE,WR,23,5,4,0,0,0,0,0,0,0,,0,31,16,191,11.94,0,0,0,0,,,19,35.1,38.1,27.1,,72,
190,Irv Smith Jr.,MIN,TE,24,5,0,0,0,0,0,0,0,0,,0,25,14,133,9.50,1,0,0,1,,,19,33.3,36.3,26.3,,17,
191,Robert Tonyan,GNB,TE,28,5,2,0,0,0,0,0,0,0,,0,20,17,129,7.59,1,0,0,1,,,19,35.9,38.9,27.4,,19,
192,Braxton Berrios,NYJ,WR,27,5,0,1,1,2,1,0,4,35,8.75,1,9,7,42,6.00,0,0,0,1,,,18,24.8,24.8,21.3,,75,
193,Chase Claypool,PIT,WR,24,5,5,0,0,0,0,0,7,47,6.71,0,29,16,129,8.06,0,0,0,0,,,18,33.6,36.6,25.6,,76,
194,Colby Parkinson,SEA,TE,23,5,0,0,0,0,0,0,0,0,,0,7,6,115,19.17,1,0,0,1,,,18,23.5,26.5,20.5,,21,
195,Craig Reynolds,DET,RB,26,5,0,0,0,0,0,0,17,83,4.88,0,6,6,98,16.33,0,0,0,0,,,18,24.1,24.1,21.1,,58,
196,Ben Skowronek,LAR,WR,25,5,5,0,0,0,0,0,0,0,,0,24,18,181,10.06,0,0,0,0,,,18,36.1,39.1,27.1,,74,
197,James Cook,BUF,RB,23,5,0,0,0,0,0,0,17,89,5.24,1,7,4,37,9.25,0,1,1,1,,,17,20.6,21.6,18.6,,59,
198,Ashton Dulin,IND,WR,25,5,1,0,0,0,0,0,1,3,3.00,0,18,12,168,14.00,0,0,0,0,,,17,29.1,32.1,23.1,,78,
199,Noah Fant,SEA,TE,25,5,5,0,0,0,0,0,0,0,,0,16,13,105,8.08,1,0,0,1,,,17,29.5,32.5,23.0,,24,
200,Darnell Mooney,CHI,WR,25,5,5,0,0,0,0,0,0,0,,0,21,10,173,17.30,0,0,0,0,,,17,27.3,30.3,22.3,,77,
201,Allen Robinson,LAR,WR,29,5,5,0,0,0,0,0,0,0,,0,23,12,107,8.92,1,0,0,1,,,17,28.7,31.7,22.7,,79,
202,Logan Thomas,WAS,TE,31,4,4,0,0,0,0,0,0,0,,0,20,13,106,8.15,1,0,0,1,,,17,29.6,32.6,23.1,,22,
203,Jelani Woods,IND,TE,24,5,0,0,0,0,0,0,0,0,,0,5,3,46,15.33,2,0,0,2,,,17,19.6,19.6,18.1,,23,
204,DJ Chark,DET,WR,26,3,3,0,0,0,0,0,0,0,,0,18,7,98,14.00,1,0,0,1,,,16,22.8,22.8,19.3,,80,
205,Mike Gesicki,MIA,TE,27,5,0,0,0,0,0,0,0,0,,0,12,9,101,11.22,1,0,0,1,,,16,25.1,28.1,20.6,,25,
206,Chris Godwin,TAM,WR,26,3,3,0,0,0,0,0,1,2,2.00,0,19,16,155,9.69,0,0,0,0,,,16,31.7,34.7,23.7,,82,
207,Richie James,NYG,WR,27,5,1,0,0,0,0,0,2,6,3.00,0,22,17,171,10.06,0,1,1,0,,,16,32.7,36.7,24.2,,83,
208,Kyle Juszczyk,SFO,RB,31,5,4,0,0,0,0,0,3,10,3.33,1,7,4,86,21.50,0,0,0,1,,,16,19.6,19.6,17.6,,62,
209,Khalil Shakir,BUF,WR,22,3,1,0,0,0,0,0,0,0,,0,9,5,98,19.60,1,0,0,1,,,16,20.8,20.8,18.3,,81,
210,Rachaad White,TAM,RB,23,5,0,0,0,0,0,0,16,35,2.19,1,13,10,85,8.50,0,1,1,1,,,16,26.0,27.0,21.0,,60,
211,Darrel Williams,ARI,RB,27,5,0,0,0,0,0,0,16,94,5.88,1,5,2,3,1.50,0,0,0,1,,,16,17.7,17.7,16.7,,61,
212,Bailey Zappe,NWE,QB,23,2,1,27,36,287,2,1,5,5,1.00,0,0,0,0,,0,2,1,0,,,16,16.0,18.0,17.0,,36,
213,Jordan Akins,HOU,TE,30,3,0,0,0,0,0,0,0,0,,0,8,7,86,12.29,1,0,0,1,,,15,21.6,21.6,18.1,,27,
214,Kendrick Bourne,NWE,WR,27,5,1,0,0,0,0,0,2,14,7.00,0,13,10,139,13.90,0,1,0,0,,,15,25.3,28.3,20.3,,84,
216,KhaDarel Hodge,ATL,WR,27,5,1,0,0,0,0,0,0,0,,0,12,8,128,16.00,0,0,0,0,1,,15,22.8,25.8,18.8,,86,
217,Caleb Huntley,ATL,RB,24,3,0,0,0,0,0,0,19,93,4.89,1,0,0,0,,0,0,0,1,,,15,15.3,15.3,15.3,,63,
218,Kyle Pitts,ATL,TE,22,4,4,0,0,0,0,0,0,0,,0,22,10,150,15.00,0,0,0,0,,,15,25.0,28.0,20.0,,26,
219,Laviska Shenault Jr.,CAR,WR,24,2,0,0,0,0,0,0,1,0,0.00,0,2,2,90,45.00,1,0,0,1,,,15,17.0,17.0,16.0,,85,
220,Quez Watkins,PHI,WR,24,5,2,0,0,0,0,0,0,0,,0,8,5,88,17.60,1,0,0,1,,,15,19.8,19.8,17.3,,87,
221,Brandon Bolden,LVR,RB,32,4,0,0,0,0,0,0,7,29,4.14,0,8,8,53,6.63,1,0,0,1,,,14,22.2,22.2,18.2,,65,
222,Treylon Burks,TEN,WR,22,4,2,0,0,0,0,0,2,12,6.00,0,16,10,129,12.90,0,0,0,0,,,14,24.1,27.1,19.1,,88,
223,Justice Hill,BAL,RB,25,4,0,0,0,0,0,0,19,125,6.58,0,4,4,19,4.75,0,0,0,0,,,14,18.4,21.4,16.4,,64,
224,Jauan Jennings,SFO,WR,25,5,1,0,0,0,0,0,0,0,,0,17,10,138,13.80,0,0,0,0,,,14,23.8,26.8,18.8,,89,
225,Eric Saubert,DEN,TE,28,5,2,0,0,0,0,0,0,0,,0,13,7,83,11.86,1,0,0,1,,,14,21.3,21.3,17.8,,28,
226,Adam Trautman,NOR,TE,25,5,5,0,0,0,0,0,0,0,,0,7,6,78,13.00,1,0,0,1,,,14,19.8,19.8,16.8,,29,
227,Jaylen Warren,PIT,RB,24,5,0,0,0,0,0,0,19,94,4.95,0,9,7,46,6.57,0,1,0,0,,,14,21.0,21.0,17.5,,66,
228,Nick Westbrook-Ikhine,TEN,WR,25,5,4,0,0,0,0,0,0,0,,0,12,7,138,19.71,0,0,0,0,,,14,20.8,23.8,17.3,,90,
229,River Cracraft,MIA,WR,28,5,0,0,0,0,0,0,0,0,,0,5,2,13,6.50,2,0,0,2,,,13,15.3,15.3,14.3,,91,
230,Jody Fortson,KAN,TE,27,5,0,0,0,0,0,0,0,0,,0,3,2,11,5.50,2,0,0,2,,,13,15.1,15.1,14.1,,30,
231,Michael Gallup,DAL,WR,26,2,1,0,0,0,0,0,0,0,,0,8,6,68,11.33,1,0,0,1,,,13,18.8,18.8,15.8,,94,
232,Nyheim Hines,IND,RB,26,5,4,0,0,0,0,0,9,14,1.56,0,21,18,118,6.56,0,1,0,0,,,13,31.2,34.2,22.2,,67,
233,Zander Horvath,LAC,RB,24,5,0,0,0,0,0,0,3,5,1.67,0,6,3,7,2.33,2,0,0,2,,,13,16.2,16.2,14.7,,68,
234,Juwan Johnson,NOR,TE,26,5,1,0,0,0,0,0,0,0,,0,19,10,129,12.90,0,0,0,0,,,13,22.9,25.9,17.9,,31,
235,Latavius Murray,NOR,RB,32,1,0,0,0,0,0,0,11,57,5.18,1,1,1,8,8.00,0,0,0,1,,,13,13.5,13.5,13.0,,69,
236,Tre'Quan Smith,NOR,WR,26,3,1,0,0,0,0,0,0,0,,0,11,6,133,22.17,0,0,0,0,,,13,19.3,22.3,16.3,,92,
237,Christian Watson,GNB,WR,23,4,1,0,0,0,0,0,3,19,6.33,1,11,7,52,7.43,0,0,0,1,,,13,20.1,20.1,16.6,,93,
238,Mike Boone,DEN,RB,27,5,0,0,0,0,0,0,10,58,5.80,0,8,5,58,11.60,0,0,0,0,,,12,16.6,16.6,14.1,,70,
239,Marquez Callaway,NOR,WR,24,5,1,0,0,0,0,0,0,0,,0,10,6,62,10.33,1,0,0,1,,,12,18.2,18.2,15.2,,95,
240,Kylen Granson,IND,TE,24,5,2,0,0,0,0,0,0,0,,0,18,12,121,10.08,0,0,0,0,,,12,24.1,27.1,18.1,,32,
241,Noah Gray,KAN,TE,23,5,0,0,0,0,0,0,1,1,1.00,1,10,5,55,11.00,0,0,0,1,,,12,16.6,16.6,14.1,,33,
242,Trey Lance,SFO,QB,22,2,2,15,31,194,0,1,16,67,4.19,0,0,0,0,,0,1,0,0,,,12,12.5,13.5,13.5,,37,
243,Breshad Perriman,TAM,WR,29,3,2,0,0,0,0,0,2,-7,-3.50,0,12,6,89,14.83,1,2,1,1,,,12,18.2,19.2,15.2,,96,
244,Justin Watson,KAN,WR,26,5,0,0,0,0,0,0,0,0,,0,6,3,60,20.00,1,0,0,1,,,12,15.0,15.0,13.5,,97,
245,Teddy Bridgewater,MIA,QB,30,3,1,14,26,193,1,1,1,11,11.00,0,0,0,0,,0,0,0,0,,,11,10.8,11.8,11.8,,38,
247,Parris Campbell,IND,WR,25,5,4,0,0,0,0,0,0,0,,0,15,11,112,10.18,0,0,0,0,,,11,22.2,25.2,16.7,,98,
248,Ross Dwelley,SFO,TE,27,5,0,0,0,0,0,0,0,0,,0,4,2,49,24.50,1,0,0,1,,,11,12.9,12.9,11.9,,36,
249,Dawson Knox,BUF,TE,26,4,4,0,0,0,0,0,0,0,,0,17,12,111,9.25,0,0,0,0,,,11,23.1,26.1,17.1,,34,
250,Chris Moore,HOU,WR,29,4,1,0,0,0,0,0,0,0,,0,12,8,108,13.50,0,0,0,0,,,11,18.8,21.8,14.8,,102,
251,Chigoziem Okonkwo,TEN,TE,23,5,1,0,0,0,0,0,1,-4,-4.00,0,5,4,49,12.25,1,0,0,1,,,11,14.5,14.5,12.5,,37,
252,Dante Pettis,CHI,WR,27,5,2,0,0,0,0,0,0,0,,0,6,1,51,51.00,1,0,0,1,,,11,12.1,12.1,11.6,,99,
253,Demarcus Robinson,BAL,WR,28,5,0,0,0,0,0,0,0,0,,0,12,6,49,8.17,1,0,0,1,,,11,16.9,16.9,13.9,,101,
254,Shi Smith,CAR,WR,24,5,3,0,0,0,0,0,0,0,,0,18,8,105,13.13,0,1,0,0,,,11,18.5,21.5,14.5,,103,
255,Durham Smythe,MIA,TE,27,5,5,0,0,0,0,0,1,1,1.00,1,7,6,50,8.33,0,0,0,1,,,11,17.1,17.1,14.1,,35,
256,Sammy Watkins,GNB,WR,29,2,2,0,0,0,0,0,0,0,,0,7,6,111,18.50,0,0,0,0,,,11,17.1,20.1,14.1,,100,
257,Cameron Brate,TAM,TE,31,4,1,0,0,0,0,0,0,0,,0,19,11,100,9.09,0,0,0,0,,,10,21.0,24.0,15.5,,40,
258,Reggie Gilliam,BUF,RB,25,5,0,0,0,0,0,0,0,0,,0,6,4,39,9.75,1,0,0,1,,,10,13.9,13.9,11.9,,71,
259,Hunter Henry,NWE,TE,28,5,4,0,0,0,0,0,0,0,,0,14,9,95,10.56,0,0,0,0,,,10,18.5,18.5,14.0,,41,
260,Cole Kmet,CHI,TE,23,5,5,0,0,0,0,0,0,0,,0,12,9,101,11.22,0,0,0,0,,,10,19.1,22.1,14.6,,39,
261,Zack Moss,BUF,RB,25,5,0,0,0,0,0,0,17,91,5.35,0,8,7,27,3.86,0,1,1,0,,,10,16.8,17.8,13.3,,72,
262,Geoff Swaim,TEN,TE,29,5,5,0,0,0,0,0,0,0,,0,8,7,43,6.14,1,0,0,1,,,10,17.3,17.3,13.8,,38,
263,Zach Gentry,PIT,TE,26,5,3,0,0,0,0,0,0,0,,0,9,8,85,10.63,0,0,0,0,,,9,16.5,16.5,12.5,,43,
264,Kendall Hinton,DEN,WR,25,3,2,0,0,0,0,0,0,0,,0,5,4,86,21.50,0,0,0,0,,,9,12.6,12.6,10.6,,107,
265,Deon Jackson,IND,RB,23,5,0,0,0,0,0,0,15,59,3.93,0,4,4,29,7.25,0,0,0,0,,,9,12.8,12.8,10.8,,75,
266,Julio Jones,TAM,WR,33,2,1,0,0,0,0,0,2,17,8.50,0,7,4,76,19.00,0,0,0,0,,,9,13.3,13.3,11.3,,104,
267,Sony Michel,LAC,RB,27,5,0,0,0,0,0,0,23,58,2.52,0,6,5,31,6.20,0,0,0,0,,,9,13.9,13.9,11.4,,74,
268,Jalen Reagor,MIN,WR,23,5,0,0,0,0,0,0,1,17,17.00,0,5,3,10,3.33,1,2,0,1,,,9,11.7,11.7,10.2,,106,
269,Hunter Renfrow,LVR,WR,27,3,1,0,0,0,0,0,0,0,,0,20,14,105,7.50,0,3,1,0,,,9,22.5,26.5,15.5,,108,
270,Boston Scott,PHI,RB,27,3,0,0,0,0,0,0,10,29,2.90,1,1,1,2,2.00,0,0,0,1,,,9,10.1,10.1,9.6,,73,
271,Darius Slayton,NYG,WR,25,4,0,0,0,0,0,0,0,0,,0,9,7,90,12.86,0,0,0,0,,,9,16.0,16.0,12.5,,105,
272,Ian Thomas,CAR,TE,26,5,5,0,0,0,0,0,0,0,,0,14,8,93,11.63,0,0,0,0,,,9,17.3,17.3,13.3,,42,
273,Gary Brightwell,NYG,RB,23,5,0,0,0,0,0,0,4,19,4.75,1,0,0,0,,0,0,0,1,,,8,7.9,7.9,7.9,,78,
274,Harrison Bryant,CLE,TE,24,5,3,0,0,0,0,0,0,0,,0,15,9,81,9.00,0,0,0,0,,,8,17.1,17.1,12.6,,44,
275,Kenyan Drake,BAL,RB,28,3,2,0,0,0,0,0,21,65,3.10,0,2,2,16,8.00,0,0,0,0,,,8,10.1,10.1,9.1,,76,
276,Justin Jackson,DET,RB,26,5,0,0,0,0,0,0,5,17,3.40,0,3,2,4,2.00,1,0,0,1,,,8,10.1,10.1,9.1,,77,
278,George Kittle,SFO,TE,29,3,3,0,0,0,0,0,0,0,,0,15,11,99,9.00,0,1,1,0,,,8,18.9,19.9,13.4,,45,
279,Scott Miller,TAM,WR,25,3,1,0,0,0,0,0,1,8,8.00,0,20,8,73,9.13,0,0,0,0,,,8,16.1,16.1,12.1,,110,
280,Cade Otton,TAM,TE,23,4,4,0,0,0,0,0,0,0,,0,13,10,76,7.60,0,0,0,0,,,8,17.6,17.6,12.6,,46,
281,Trent Sherfield,MIA,WR,26,5,0,0,0,0,0,0,0,0,,0,13,9,82,9.11,0,0,0,0,,,8,17.2,17.2,12.7,,109,
282,Keenan Allen,LAC,WR,30,1,1,0,0,0,0,0,0,0,,0,4,4,66,16.50,0,0,0,0,,,7,10.6,10.6,8.6,,116,
283,John Bates,WAS,TE,25,5,3,0,0,0,0,0,0,0,,0,14,9,73,8.11,0,1,0,0,,,7,16.3,16.3,11.8,,49,
284,Matt Breida,NYG,RB,27,5,0,0,0,0,0,0,14,55,3.93,0,3,2,13,6.50,0,0,0,0,,,7,8.8,8.8,7.8,,79,
285,Pharaoh Brown,2TM,TE,28,4,4,0,0,0,0,0,0,0,,0,10,7,72,10.29,0,0,0,0,,,7,14.2,14.2,10.7,,50,
286,A.J. Green,ARI,WR,34,4,3,0,0,0,0,0,0,0,,0,18,8,49,6.13,0,0,0,0,1,,7,14.9,14.9,10.9,,114,
287,KJ Hamler,DEN,WR,23,4,0,0,0,0,0,0,0,0,,0,4,2,65,32.50,0,0,0,0,,,7,8.5,8.5,7.5,,117,
288,Ty Montgomery,NWE,WR,29,1,0,0,0,0,0,0,2,-2,-1.00,0,4,3,15,5.00,1,0,0,1,,,7,10.3,10.3,8.8,,112,
289,Rondale Moore,ARI,WR,22,2,2,0,0,0,0,0,3,-11,-3.67,0,13,10,79,7.90,0,0,0,0,,,7,16.8,16.8,11.8,,115,
290,Foster Moreau,LVR,TE,25,3,2,0,0,0,0,0,0,0,,0,8,6,74,12.33,0,0,0,0,,,7,13.4,13.4,10.4,,47,
291,Johnny Mundt,MIN,TE,28,5,4,0,0,0,0,0,0,0,,0,11,9,74,8.22,0,0,0,0,,,7,16.4,16.4,11.9,,48,
292,Chris Myarick,NYG,TE,27,5,4,0,0,0,0,0,0,0,,0,3,3,11,3.67,1,0,0,1,,,7,10.1,10.1,8.6,,51,
293,Josh Oliver,BAL,TE,25,5,2,0,0,0,0,0,0,0,,0,3,2,8,4.00,1,0,0,1,,,7,8.8,8.8,7.8,,52,
294,Kalif Raymond,DET,WR,28,5,0,0,0,0,0,0,1,3,3.00,0,15,9,87,9.67,0,1,1,0,,,7,16.0,17.0,11.5,,113,
295,David Sills,NYG,WR,26,5,5,0,0,0,0,0,0,0,,0,12,8,74,9.25,0,0,0,0,,,7,15.4,15.4,11.4,,111,
296,Jamison Crowder,BUF,WR,29,4,0,0,0,0,0,0,0,0,,0,13,6,60,10.00,0,1,0,0,,,6,12.0,12.0,9.0,,120,
297,Jalen Guyton,LAC,WR,25,3,0,0,0,0,0,0,0,0,,0,4,2,64,32.00,0,0,0,0,,,6,8.4,8.4,7.4,,118,
298,Austin Hooper,TEN,TE,28,5,0,0,0,0,0,0,0,0,,0,11,6,55,9.17,0,0,0,0,,,6,11.5,11.5,8.5,,57,
299,Jake Kumerow,BUF,WR,30,3,1,0,0,0,0,0,0,0,,0,5,4,64,16.00,0,0,0,0,,,6,10.4,10.4,8.4,,119,
300,Marcedes Lewis,GNB,TE,38,5,5,0,0,0,0,0,0,0,,0,1,1,2,2.00,1,0,0,1,,,6,7.2,7.2,6.7,,53,
301,Isaiah Likely,BAL,TE,22,5,0,0,0,0,0,0,0,0,,0,13,7,58,8.29,0,0,0,0,,,6,12.8,12.8,9.3,,55,
302,Skyy Moore,KAN,WR,22,5,2,0,0,0,0,0,0,0,,0,8,5,76,15.20,0,1,1,0,,,6,10.6,11.6,8.1,,123,
303,Giovanni Ricci,CAR,RB,26,5,2,0,0,0,0,0,0,0,,0,6,5,58,11.60,0,0,0,0,,,6,10.8,10.8,8.3,,80,
304,Dalton Schultz,DAL,TE,26,4,4,0,0,0,0,0,0,0,,0,17,9,80,8.89,0,1,1,0,,,6,15.0,16.0,10.5,,54,
305,Jonnu Smith,NWE,TE,27,4,2,0,0,0,0,0,0,0,,0,11,7,58,8.29,0,0,0,0,,,6,12.8,12.8,9.3,,56,
306,Mike Strachan,IND,WR,25,5,0,0,0,0,0,0,0,0,,0,6,3,59,19.67,0,0,0,0,,,6,8.9,8.9,7.4,,121,
307,Mike Thomas,CIN,WR,28,5,0,0,0,0,0,0,0,0,,0,8,2,38,19.00,0,0,0,0,1,,6,7.8,7.8,6.8,,122,
309,Dan Arnold,JAX,TE,27,5,0,0,0,0,0,0,0,0,,0,4,3,54,18.00,0,0,0,0,,,5,8.4,8.4,6.9,,58,
310,Tutu Atwell,LAR,WR,23,4,0,0,0,0,0,0,0,0,,0,4,1,54,54.00,0,0,0,0,,,5,6.4,6.4,5.9,,124,
311,Michael Bandy,LAC,WR,25,2,0,0,0,0,0,0,0,0,,0,2,2,49,24.50,0,0,0,0,,,5,6.9,6.9,5.9,,129,
312,Andrew Beck,DEN,TE,26,5,2,0,0,0,0,0,1,-1,-1.00,0,4,2,52,26.00,0,0,0,0,,,5,7.1,7.1,6.1,,59,
313,David Bell,CLE,WR,22,5,1,0,0,0,0,0,0,0,,0,6,5,53,10.60,0,0,0,0,,,5,10.3,10.3,7.8,,126,
314,Josiah Deguara,GNB,TE,25,5,0,0,0,0,0,0,0,0,,0,5,4,47,11.75,0,0,0,0,,,5,8.7,8.7,6.7,,61,
315,Marquise Goodwin,SEA,WR,32,4,0,0,0,0,0,0,0,0,,0,8,4,53,13.25,0,0,0,0,,,5,9.3,9.3,7.3,,127,
316,Travis Homer,SEA,RB,24,3,0,0,0,0,0,0,4,18,4.50,0,4,4,33,8.25,0,0,0,0,,,5,9.1,9.1,7.1,,83,
317,Velus Jones Jr.,CHI,WR,25,2,0,0,0,0,0,0,0,0,,0,1,1,9,9.00,1,1,1,1,,,5,5.9,6.9,5.4,,130,
318,Tom Kennedy,DET,WR,26,2,1,0,0,0,0,0,0,0,,0,6,3,54,18.00,0,0,0,0,,,5,8.4,8.4,6.9,,125,
319,Phillip Lindsay,IND,RB,28,1,0,0,0,0,0,0,11,40,3.64,0,4,3,14,4.67,0,0,0,0,,,5,8.4,8.4,6.9,,81,
320,Ray-Ray McCloud,SFO,WR,26,5,1,0,0,0,0,0,0,0,,0,8,4,53,13.25,0,2,0,0,,,5,9.3,9.3,7.3,,128,
321,Quintin Morris,BUF,TE,23,4,1,0,0,0,0,0,0,0,,0,9,6,67,11.17,0,1,1,0,,,5,10.7,11.7,7.7,,62,
322,Albert Okwuegbunam,DEN,TE,24,5,0,0,0,0,0,0,0,0,,0,11,7,50,7.14,0,0,0,0,,,5,12.0,12.0,8.5,,60,
323,Jonathan Williams,WAS,RB,28,5,0,0,0,0,0,0,6,54,9.00,0,0,0,0,,0,0,0,0,,,5,5.4,5.4,5.4,,82,
324,Cedrick Wilson Jr.,MIA,WR,27,4,0,0,0,0,0,0,1,8,8.00,0,7,4,40,10.00,0,0,0,0,,,5,8.8,8.8,6.8,,131,
325,Kendall Blanton,LAR,TE,27,3,0,0,0,0,0,0,0,0,,0,2,2,35,17.50,0,0,0,0,,,4,5.5,5.5,4.5,,69,
326,Grant Calcaterra,PHI,TE,24,3,1,0,0,0,0,0,0,0,,0,1,1,40,40.00,0,0,0,0,,,4,5.0,5.0,4.5,,66,
327,Anthony Firkser,ATL,TE,27,5,1,0,0,0,0,0,0,0,,0,4,3,39,13.00,0,0,0,0,,,4,6.9,6.9,5.4,,68,
328,Hassan Haskins,TEN,RB,23,5,0,0,0,0,0,0,9,37,4.11,0,1,1,0,0.00,0,0,0,0,,,4,4.7,4.7,4.2,,86,
329,Peyton Hendershot,DAL,TE,23,5,1,0,0,0,0,0,0,0,,0,3,3,43,14.33,0,0,0,0,,,4,7.3,7.3,5.8,,63,
330,Parker Hesse,ATL,TE,27,5,3,0,0,0,0,0,0,0,,0,5,4,41,10.25,0,0,0,0,,,4,8.1,8.1,6.1,,65,
331,Isaiah Hodgins,BUF,WR,24,1,0,0,0,0,0,0,0,0,,0,6,4,41,10.25,0,0,0,0,,,4,8.1,8.1,6.1,,132,
332,Tanner Hudson,NYG,TE,28,5,0,0,0,0,0,0,0,0,,0,5,3,40,13.33,0,0,0,0,,,4,7.0,7.0,5.5,,67,
333,Marcus Johnson,NYG,WR,28,2,1,0,0,0,0,0,0,0,,0,3,3,35,11.67,0,0,0,0,,,4,6.5,6.5,5.0,,136,
334,Elijah Mitchell,SFO,RB,24,1,1,0,0,0,0,0,6,41,6.83,0,0,0,0,,0,0,0,0,,,4,4.1,4.1,4.1,,85,
335,Zach Pascal,PHI,WR,28,5,0,0,0,0,0,0,1,0,0.00,0,7,6,39,6.50,0,0,0,0,,,4,9.9,9.9,6.9,,133,
336,Kyle Philips,TEN,WR,23,4,0,0,0,0,0,0,0,0,,0,13,8,78,9.75,0,2,2,0,,,4,11.8,13.8,7.8,,135,
337,Dak Prescott,DAL,QB,29,1,1,14,29,134,0,1,2,11,5.50,0,0,0,0,,0,0,0,0,,,4,4.5,5.5,5.5,,39,
338,Patrick Ricard,BAL,RB,28,5,5,0,0,0,0,0,2,8,4.00,0,5,5,36,7.20,0,0,0,0,,,4,9.4,9.4,6.9,,84,
340,Anthony Schwartz,CLE,WR,22,5,0,0,0,0,0,0,2,20,10.00,0,3,1,19,19.00,0,0,0,0,,,4,4.9,4.9,4.4,,134,
341,Tommy Tremble,CAR,TE,22,5,1,0,0,0,0,0,0,0,,0,9,5,42,8.40,0,0,0,0,,,4,9.2,9.2,6.7,,64,
342,Andre Baccellia,ARI,WR,25,5,0,0,0,0,0,0,0,0,,0,6,4,25,6.25,0,0,0,0,,,3,6.5,6.5,4.5,,144,
343,Tyrie Cleveland,DEN,WR,25,3,0,0,0,0,0,0,0,0,,0,4,2,28,14.00,0,0,0,0,,,3,4.8,4.8,3.8,,141,
344,DeeJay Dallas,SEA,RB,24,5,0,0,1,0,0,1,4,25,6.25,0,3,3,23,7.67,0,0,0,0,,,3,5.8,6.8,5.3,,90,
345,Jaelon Darden,TAM,WR,23,5,0,0,0,0,0,0,1,2,2.00,0,1,1,25,25.00,0,0,0,0,,,3,3.7,3.7,3.2,,143,
346,Tyler Davis,GNB,TE,25,5,1,0,0,0,0,0,0,0,,0,6,4,26,6.50,0,0,0,0,,,3,6.6,6.6,4.6,,72,
347,Tyrion Davis-Price,SFO,RB,22,1,0,0,0,0,0,0,14,33,2.36,0,0,0,0,,0,0,0,0,,,3,3.3,3.3,3.3,,87,
348,Trestan Ebner,CHI,RB,23,5,0,0,0,0,0,0,13,43,3.31,0,4,2,8,4.00,0,2,1,0,,,3,5.1,6.1,4.1,,89,
349,Ben Ellefson,MIN,TE,26,4,1,0,0,0,0,0,0,0,,0,3,3,26,8.67,0,0,0,0,,,3,5.6,5.6,4.1,,73,
350,Myles Gaskin,MIA,RB,25,2,0,0,0,0,0,0,4,9,2.25,0,5,3,24,8.00,0,0,0,0,,,3,6.3,6.3,4.8,,88,
351,Jamycal Hasty,JAX,RB,26,5,0,0,0,0,0,0,1,6,6.00,0,3,2,22,11.00,0,0,0,0,,,3,4.8,4.8,3.8,,91,
