,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
352,Phillip Lindsay,IND,RB,28,3,0,0,0,0,0,0,15,49,3.27,0,8,6,19,3.17,0,0,0,0,1,,9,14.8,14.8,11.8,,91,
353,James Mitchell,DET,TE,23,7,0,0,0,0,0,0,0,0,,0,4,4,26,6.50,1,0,0,1,,,9,12.6,12.6,10.6,,67,
354,MyCole Pruitt,ATL,TE,30,7,1,0,0,0,0,0,0,0,,0,4,4,31,7.75,1,0,0,1,,,9,13.1,13.1,11.1,,64,
355,Armani Rogers,WAS,TE,25,10,3,0,0,0,0,0,1,24,24.00,0,6,5,64,12.80,0,0,0,0,,,9,13.8,13.8,11.3,,66,
356,John Wolford,LAR,QB,27,1,1,24,36,212,1,1,3,3,1.00,0,0,0,0,,0,2,1,0,,,9,8.8,10.8,9.8,,44,
357,John Bates,WAS,TE,25,10,4,0,0,0,0,0,0,0,,0,18,11,84,7.64,0,1,0,0,,,8,19.4,19.4,13.9,,68,
358,Gary Brightwell,NYG,RB,23,10,0,0,0,0,0,0,4,19,4.75,1,0,0,0,,0,0,0,1,,,8,7.9,7.9,7.9,,95,
359,Connor Heyward,PIT,TE,23,10,0,0,0,0,0,0,0,0,,0,8,7,76,10.86,0,0,0,0,,,8,14.6,14.6,11.1,,71,
360,Marcedes Lewis,GNB,TE,38,11,11,0,0,0,0,0,0,0,,0,3,3,20,6.67,1,0,0,1,,,8,11.0,11.0,9.5,,70,
361,Dare Ogunbowale,HOU,RB,28,10,0,0,0,0,0,0,1,8,8.00,0,10,8,72,9.00,0,0,0,0,,,8,16.0,16.0,12.0,,94,
362,Brett Rypien,DEN,QB,26,1,1,24,46,225,0,1,3,9,3.00,0,0,0,0,,0,1,0,0,,,8,7.9,8.9,8.9,,45,
363,Cam Sims,WAS,WR,26,11,3,0,0,0,0,0,0,0,,0,14,6,75,12.50,0,0,0,0,,,8,13.5,13.5,10.5,,143,
364,Skylar Thompson,MIA,QB,25,3,1,27,47,272,0,1,4,9,2.25,0,0,0,0,,0,1,1,0,,,8,7.8,9.8,8.8,,46,
365,C.J. Uzomah,NYJ,TE,29,9,8,0,0,0,0,0,0,0,,0,11,10,82,8.20,0,0,0,0,,,8,18.2,18.2,13.2,,69,
366,Kyren Williams,LAR,RB,22,3,0,0,0,0,0,0,8,45,5.63,0,5,4,38,9.50,0,0,0,0,,,8,12.3,12.3,10.3,,93,
367,Cedrick Wilson Jr.,MIA,WR,27,9,0,0,0,0,0,0,1,8,8.00,0,11,7,70,10.00,0,0,0,0,,,8,14.8,14.8,11.3,,142,
368,Michael Bandy,LAC,WR,25,7,2,0,0,0,0,0,0,0,,0,20,9,74,8.22,0,0,0,0,,,7,16.4,16.4,11.9,,144,
369,DeeJay Dallas,SEA,RB,24,10,0,0,1,0,0,1,13,65,5.00,0,5,5,29,5.80,0,1,0,0,,,7,12.4,13.4,10.9,,96,
371,D'Wayne Eskridge,SEA,WR,25,10,0,0,0,0,0,0,2,10,5.00,0,13,7,58,8.29,0,0,0,0,,,7,13.8,13.8,10.3,,147,
372,Ty Montgomery,NWE,WR,29,1,0,0,0,0,0,0,2,-2,-1.00,0,4,3,15,5.00,1,0,0,1,,,7,10.3,10.3,8.8,,146,
373,Bryce Perkins,LAR,QB,26,2,0,6,11,61,0,0,8,43,5.38,0,0,0,0,,0,0,0,0,,,7,6.7,6.7,6.7,,47,
374,Patrick Ricard,BAL,RB,28,10,9,0,0,0,0,0,5,14,2.80,0,9,8,60,7.50,0,0,0,0,,,7,15.4,15.4,11.4,,97,
375,Giovanni Ricci,CAR,RB,26,10,3,0,0,0,0,0,0,0,,0,8,7,68,9.71,0,0,0,0,,,7,13.8,13.8,10.3,,99,
376,Derek Watt,PIT,RB,30,10,3,0,0,0,0,0,3,7,2.33,0,3,3,7,2.33,1,0,0,1,,,7,10.4,10.4,8.9,,98,
377,Kevin White,NOR,WR,30,6,2,0,0,0,0,0,0,0,,0,5,2,74,37.00,0,0,0,0,,,7,9.4,9.4,8.4,,145,
378,Andrew Beck,DEN,TE,26,8,4,0,0,0,0,0,1,-1,-1.00,0,6,3,59,19.67,0,0,0,0,,,6,8.8,8.8,7.3,,74,
379,Malcolm Brown,LAR,RB,29,5,0,0,0,0,0,0,14,34,2.43,0,2,2,23,11.50,0,0,0,0,,,6,7.7,7.7,6.7,,100,
380,Keelan Cole,LVR,WR,29,7,2,0,0,0,0,0,0,0,,0,13,4,63,15.75,0,0,0,0,,,6,10.3,10.3,8.3,,150,
381,Jamison Crowder,BUF,WR,29,4,0,0,0,0,0,0,0,0,,0,13,6,60,10.00,0,1,0,0,,,6,12.0,12.0,9.0,,152,
382,Jalen Guyton,LAC,WR,25,3,0,0,0,0,0,0,0,0,,0,4,2,64,32.00,0,0,0,0,,,6,8.4,8.4,7.4,,148,
383,Marcus Johnson,NYG,WR,28,7,4,0,0,0,0,0,0,0,,0,16,6,63,10.50,0,0,0,0,,,6,12.3,12.3,9.3,,151,
384,Jake Kumerow,BUF,WR,30,6,1,0,0,0,0,0,0,0,,0,7,4,64,16.00,0,0,0,0,,,6,10.4,10.4,8.4,,149,
385,Teagan Quitoriano,HOU,TE,22,3,1,0,0,0,0,0,0,0,,0,2,1,2,2.00,1,0,0,1,,,6,7.2,7.2,6.7,,72,
386,Jeff Smith,NYJ,WR,25,10,0,0,0,0,0,0,0,0,,0,6,4,57,14.25,0,0,0,0,,,6,9.7,9.7,7.7,,155,
387,Jack Stoll,PHI,TE,24,10,6,0,0,0,0,0,0,0,,0,8,5,56,11.20,0,0,0,0,,,6,10.6,10.6,8.1,,75,
388,Mike Strachan,IND,WR,25,9,0,0,0,0,0,0,0,0,,0,8,3,59,19.67,0,0,0,0,,,6,8.9,8.9,7.4,,153,
389,Mike Thomas,CIN,WR,28,10,2,0,0,0,0,0,0,0,,0,10,2,38,19.00,0,0,0,0,1,,6,7.8,7.8,6.8,,154,
390,Malik Willis,TEN,QB,23,5,2,12,30,141,0,1,18,64,3.56,0,0,0,0,,0,2,2,0,,,6,6.0,9.0,7.0,,48,
391,Shane Zylstra,DET,TE,26,6,1,0,0,0,0,0,0,0,,0,2,1,1,1.00,1,0,0,1,,,6,7.1,7.1,6.6,,73,
392,Spencer Brown,CAR,RB,24,2,0,0,0,0,0,0,9,43,4.78,0,4,2,10,5.00,0,0,0,0,,,5,7.3,7.3,6.3,,102,
393,Kenny Golladay,NYG,WR,29,6,3,0,0,0,0,0,0,0,,0,10,4,51,12.75,0,0,0,0,,,5,9.1,9.1,7.1,,158,
394,Hassan Haskins,TEN,RB,23,10,0,0,0,0,0,0,10,42,4.20,0,3,3,7,2.33,0,0,0,0,,,5,7.9,7.9,6.4,,104,
395,Parker Hesse,ATL,TE,27,11,4,0,0,0,0,0,0,0,,0,6,5,50,10.00,0,0,0,0,,,5,10.0,10.0,7.5,,78,
396,Cody Hollister,TEN,WR,29,10,3,0,0,0,0,0,0,0,,0,5,3,54,18.00,0,0,0,0,,,5,8.4,8.4,6.9,,156,
397,Ko Kieft,TAM,TE,24,10,7,0,0,0,0,0,0,0,,0,5,4,52,13.00,0,0,0,0,,,5,9.2,9.2,7.2,,77,
398,Trey McBride,ARI,TE,23,10,7,0,0,0,0,0,0,0,,0,8,8,45,5.63,0,1,0,0,,,5,12.5,12.5,8.5,,84,
399,Tre' McKitty,LAC,TE,23,10,4,0,0,0,0,0,0,0,,0,13,7,49,7.00,0,1,0,0,,,5,11.9,11.9,8.4,,80,
400,Quintin Morris,BUF,TE,23,9,1,0,0,0,0,0,0,0,,0,9,6,67,11.17,0,1,1,0,,,5,10.7,11.7,7.7,,81,
402,Albert Okwuegbunam,DEN,TE,24,5,0,0,0,0,0,0,0,0,,0,11,7,50,7.14,0,0,0,0,,,5,12.0,12.0,8.5,,79,
403,Donald Parham,LAC,TE,25,2,0,0,0,0,0,0,0,0,,0,4,3,53,17.67,0,0,0,0,,,5,8.3,8.3,6.8,,76,
404,Byron Pringle,CHI,WR,29,5,1,0,0,0,0,0,0,0,,0,5,3,45,15.00,0,0,0,0,,,5,7.5,7.5,6.0,,159,
405,James Proche,BAL,WR,26,8,0,0,0,0,0,0,0,0,,0,10,6,53,8.83,0,0,0,0,,,5,11.3,11.3,8.3,,157,
406,Ronnie Rivers,LAR,RB,23,3,1,0,0,0,0,0,9,21,2.33,0,5,5,29,5.80,0,0,0,0,,,5,10.0,10.0,7.5,,103,
407,Isaiah Spiller,LAC,RB,21,4,0,0,0,0,0,0,16,38,2.38,0,2,2,11,5.50,0,0,0,0,,,5,6.9,6.9,5.9,,105,
408,Stephen Sullivan,CAR,TE,26,8,0,0,0,0,0,0,0,0,,0,3,2,46,23.00,0,0,0,0,,,5,6.6,6.6,5.6,,83,
409,Dwayne Washington,NOR,RB,28,10,0,0,0,0,0,0,11,38,3.45,0,1,1,7,7.00,0,0,0,0,,,5,5.5,5.5,5.0,,107,
410,Mitchell Wilcox,CIN,TE,26,10,0,0,0,0,0,0,0,0,,0,6,6,47,7.83,0,0,0,0,,,5,10.7,10.7,7.7,,82,
411,Jordan Wilkins,IND,RB,28,2,0,0,0,0,0,0,6,31,5.17,0,5,4,15,3.75,0,0,0,0,,,5,8.6,8.6,6.6,,106,
412,Jonathan Williams,WAS,RB,28,7,0,0,0,0,0,0,6,54,9.00,0,0,0,0,,0,0,0,0,,,5,5.4,5.4,5.4,,101,
413,Kendall Blanton,LAR,TE,27,4,0,0,0,0,0,0,0,0,,0,2,2,35,17.50,0,0,0,0,,,4,5.5,5.5,4.5,,89,
414,Grant Calcaterra,PHI,TE,24,8,1,0,0,0,0,0,0,0,,0,1,1,40,40.00,0,0,0,0,,,4,5.0,5.0,4.5,,86,
415,Tyrion Davis-Price,SFO,RB,22,3,0,0,0,0,0,0,16,37,2.31,0,2,0,0,,0,0,0,0,,,4,3.7,3.7,3.7,,110,
416,Trestan Ebner,CHI,RB,23,11,0,0,0,0,0,0,24,54,2.25,0,5,2,8,4.00,0,2,1,0,,,4,6.2,7.2,5.2,,108,
417,Anthony Firkser,ATL,TE,27,5,1,0,0,0,0,0,0,0,,0,4,3,39,13.00,0,0,0,0,,,4,6.9,6.9,5.4,,87,
418,Ty Johnson,NYJ,RB,25,10,0,0,0,0,0,0,9,30,3.33,0,7,2,10,5.00,0,0,0,0,,,4,6.0,6.0,5.0,,109,
419,Gunner Olszewski,PIT,WR,26,9,0,0,0,0,0,0,2,18,9.00,0,4,3,43,14.33,0,2,1,0,,,4,7.1,8.1,5.6,,161,
420,Kyle Philips,TEN,WR,23,4,0,0,0,0,0,0,0,0,,0,13,8,78,9.75,0,2,2,0,,,4,11.8,13.8,7.8,,162,
421,Anthony Schwartz,CLE,WR,22,9,1,0,0,0,0,0,2,20,10.00,0,7,2,22,11.00,0,0,0,0,,,4,6.2,6.2,5.2,,160,
422,Eric Tomlinson,DEN,TE,30,10,8,0,0,0,0,0,0,0,,0,6,3,37,12.33,0,0,0,0,,,4,6.7,6.7,5.2,,88,
423,Trevon Wesco,CHI,TE,27,10,1,0,0,0,0,0,0,0,,0,3,1,23,23.00,0,0,0,0,1,,4,5.3,5.3,4.8,,85,
424,Andre Baccellia,ARI,WR,25,5,0,0,0,0,0,0,0,0,,0,6,4,25,6.25,0,0,0,0,,,3,6.5,6.5,4.5,,169,
425,Tyrie Cleveland,DEN,WR,25,6,0,0,0,0,0,0,0,0,,0,7,2,28,14.00,0,0,0,0,,,3,4.8,4.8,3.8,,164,
426,Jaelon Darden,TAM,WR,23,10,0,0,0,0,0,0,1,2,2.00,0,2,2,26,13.00,0,0,0,0,,,3,4.8,4.8,3.8,,165,
427,Tyler Davis,GNB,TE,25,11,1,0,0,0,0,0,0,0,,0,6,4,26,6.50,0,0,0,0,,,3,6.6,6.6,4.6,,91,
428,Ben Ellefson,MIN,TE,26,4,1,0,0,0,0,0,0,0,,0,3,3,26,8.67,0,0,0,0,,,3,5.6,5.6,4.1,,92,
429,Chris Evans,CIN,RB,25,9,0,0,0,0,0,0,0,0,,0,3,2,30,15.00,0,0,0,0,,,3,5.0,5.0,4.0,,112,
430,Luke Farrell,JAX,TE,25,10,0,0,0,0,0,0,0,0,,0,2,2,26,13.00,0,0,0,0,,,3,4.6,4.6,3.6,,93,
431,Myles Gaskin,MIA,RB,25,2,0,0,0,0,0,0,4,9,2.25,0,5,3,24,8.00,0,0,0,0,,,3,6.3,6.3,4.8,,111,
433,Tim Jones,JAX,WR,24,10,1,0,0,0,0,0,0,0,,0,3,2,27,13.50,0,0,0,0,,,3,4.7,4.7,3.7,,167,
434,Brevin Jordan,HOU,TE,22,5,1,0,0,0,0,0,0,0,,0,17,6,32,5.33,0,0,0,0,,,3,9.2,9.2,6.2,,90,
435,Jordan Love,GNB,QB,24,2,0,6,9,73,0,0,0,0,,0,0,0,0,,0,0,0,0,,,3,2.9,2.9,2.9,,50,
436,Trace McSorley,ARI,QB,27,3,0,8,14,71,0,1,4,26,6.50,0,0,0,0,,0,0,0,0,,,3,3.4,4.4,4.4,,49,
437,Jalen Nailor,MIN,WR,23,8,0,0,0,0,0,0,0,0,,0,4,2,28,14.00,0,0,0,0,,,3,4.8,4.8,3.8,,166,
438,Steven Sims,PIT,WR,25,5,1,0,0,0,0,0,6,15,2.50,0,7,3,14,4.67,0,1,0,0,,,3,5.9,5.9,4.4,,163,
439,Jarrett Stidham,LVR,QB,26,2,0,8,13,72,0,0,0,0,,0,0,0,0,,0,0,0,0,,,3,2.9,2.9,2.9,,51,
440,KaVontae Turpin,DAL,WR,26,10,0,0,0,0,0,0,3,17,5.67,0,2,1,9,9.00,0,1,0,0,,,3,3.6,3.6,3.1,,168,
441,Cole Beasley,TAM,WR,33,2,0,0,0,0,0,0,0,0,,0,5,4,17,4.25,0,0,0,0,,,2,5.7,5.7,3.7,,179,
442,Michael Burton,KAN,RB,30,10,0,0,0,0,0,0,4,7,1.75,0,3,2,11,5.50,0,0,0,0,,,2,3.8,3.8,2.8,,119,
443,Quintez Cephus,DET,WR,24,4,1,0,0,0,0,0,0,0,,0,3,2,15,7.50,0,0,0,0,,,2,3.5,3.5,2.5,,183,
444,Mike Davis,BAL,RB,29,8,0,0,0,0,0,0,8,18,2.25,0,2,2,4,2.00,0,1,0,0,,,2,4.2,4.2,3.2,,114,
445,Jeff Driskel,HOU,TE,29,2,0,0,0,0,0,0,2,15,7.50,0,0,0,0,,0,0,0,0,,,2,1.5,1.5,1.5,,99,
446,Bryan Edwards,ATL,WR,24,7,1,0,0,0,0,0,0,0,,0,5,3,15,5.00,0,0,0,0,,,2,4.5,4.5,3.0,,184,
447,Simi Fehoko,DAL,WR,25,5,0,0,0,0,0,0,0,0,,0,4,3,24,8.00,0,0,0,0,,,2,5.4,5.4,3.9,,170,
448,Ryan Griffin,CHI,TE,32,9,0,0,0,0,0,0,0,0,,0,6,3,24,8.00,0,0,0,0,,,2,5.4,5.4,3.9,,94,
449,Penny Hart,SEA,WR,26,7,0,0,0,0,0,0,0,0,,0,1,1,15,15.00,0,0,0,0,,,2,2.5,2.5,2.0,,185,
450,Jesper Horsted,LVR,TE,25,10,0,0,0,0,0,0,0,0,,0,4,3,19,6.33,0,0,0,0,,,2,4.9,4.9,3.4,,98,
451,Dennis Houston,DAL,WR,23,2,0,0,0,0,0,0,0,0,,0,6,2,16,8.00,0,0,0,0,,,2,3.6,3.6,2.6,,181,
452,Lil'Jordan Humphrey,NWE,WR,24,6,2,0,0,0,0,0,0,0,,0,4,2,20,10.00,0,0,0,0,,,2,4.0,4.0,3.0,,175,
453,Andy Isabella,ARI,WR,26,3,0,0,0,0,0,0,0,0,,0,5,2,21,10.50,0,0,0,0,,,2,4.1,4.1,3.1,,172,
454,DeSean Jackson,BAL,WR,36,1,1,0,0,0,0,0,0,0,,0,2,1,16,16.00,0,0,0,0,,,2,2.6,2.6,2.1,,182,
455,D'Ernest Johnson,CLE,RB,26,8,0,0,0,0,0,0,4,17,4.25,0,3,3,7,2.33,0,0,0,0,,,2,5.4,5.4,3.9,,113,
456,Tony Jones,2TM,RB,25,4,0,0,0,0,0,0,2,8,4.00,0,2,2,12,6.00,0,0,0,0,,,2,4.0,4.0,3.0,,116,
457,Keith Kirkwood,NOR,WR,28,2,1,0,0,0,0,0,0,0,,0,2,2,18,9.00,0,0,0,0,,,2,3.8,3.8,2.8,,177,
458,Tyler Kroft,SFO,TE,30,5,3,0,0,0,0,0,0,0,,0,3,2,15,7.50,0,0,0,0,,,2,3.5,3.5,2.5,,100,
459,Chris Manhertz,JAX,TE,30,10,7,0,0,0,0,0,0,0,,0,6,5,21,4.20,0,0,0,0,,,2,7.1,7.1,4.6,,96,
460,Jordan Mason,SFO,RB,23,9,0,0,0,0,0,0,5,21,4.20,0,0,0,0,,0,0,0,0,,,2,2.1,2.1,2.1,,115,
461,Nick Mullens,MIN,QB,27,2,0,6,8,51,0,0,0,0,,0,0,0,0,,0,0,0,0,,,2,2.0,2.0,2.0,,52,
462,Dezmon Patmon,IND,WR,24,1,0,0,0,0,0,0,0,0,,0,6,2,24,12.00,0,0,0,0,,,2,4.4,4.4,3.4,,171,
464,Kyle Rudolph,TAM,TE,33,5,0,0,0,0,0,0,0,0,,0,4,2,20,10.00,0,0,0,0,,,2,4.0,4.0,3.0,,97,
465,Trey Sermon,PHI,RB,23,2,0,0,0,0,0,0,2,19,9.50,0,0,0,0,,0,0,0,0,,,2,1.9,1.9,1.9,,117,
466,J.J. Taylor,NWE,RB,24,1,0,0,0,0,0,0,10,9,0.90,0,1,1,8,8.00,0,0,0,0,,,2,2.7,2.7,2.2,,120,
467,Trent Taylor,CIN,WR,28,10,1,0,0,0,0,0,3,18,6.00,0,4,4,20,5.00,0,2,1,0,,,2,5.8,6.8,3.8,,178,
468,Cole Turner,WAS,TE,22,4,2,0,0,0,0,0,0,0,,0,8,2,23,11.50,0,0,0,0,,,2,4.3,4.3,3.3,,95,
469,DJ Turner,LVR,WR,25,6,0,0,0,0,0,0,3,20,6.67,0,0,0,0,,0,1,0,0,,,2,2.0,2.0,2.0,,176,
470,Ke'Shawn Vaughn,TAM,RB,25,8,0,0,0,0,0,0,4,6,1.50,0,2,1,11,11.00,0,0,0,0,,,2,2.7,2.7,2.2,,121,
471,Tylan Wallace,BAL,WR,23,7,0,0,0,0,0,0,0,0,,0,6,3,21,7.00,0,0,0,0,,,2,5.1,5.1,3.6,,173,
472,Montrell Washington,DEN,WR,23,10,0,0,0,0,0,0,3,30,10.00,0,5,3,5,1.67,0,4,1,0,,,2,4.5,5.5,3.0,,186,
473,Zamir White,LVR,RB,23,9,0,0,0,0,0,0,8,19,2.38,0,0,0,0,,0,0,0,0,,,2,1.9,1.9,1.9,,118,
474,Juwann Winfree,GNB,WR,26,3,0,0,0,0,0,0,0,0,,0,4,1,17,17.00,0,0,0,0,,,2,2.7,2.7,2.2,,180,
475,Michael Woods II,CLE,WR,22,5,0,0,0,0,0,0,0,0,,0,6,2,21,10.50,0,0,0,0,,,2,4.1,4.1,3.1,,174,
476,Salvon Ahmed,MIA,RB,24,7,0,0,0,0,0,0,4,13,3.25,0,0,0,0,,0,0,0,0,,,1,1.3,1.3,1.3,,122,
477,Maurice Alexander,DET,WR,25,6,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,191,
478,Brandon Allen,CIN,QB,30,1,0,3,3,22,0,0,3,-1,-0.33,0,0,0,0,,0,0,0,0,,,1,0.8,0.8,0.8,,57,
479,Miles Boykin,PIT,WR,26,10,0,0,0,0,0,0,0,0,,0,2,1,11,11.00,0,0,0,0,,,1,2.1,2.1,1.6,,188,
480,Jalen Camp,HOU,WR,24,1,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,192,
481,Troy Hairston,HOU,RB,24,10,4,0,0,0,0,0,0,0,,0,4,3,12,4.00,0,0,0,0,,,1,4.2,4.2,2.7,,123,
482,Kevin Harris,NWE,RB,22,1,0,0,0,0,0,0,3,5,1.67,0,0,0,0,,0,0,0,0,,,1,0.5,0.5,0.5,,130,
483,Kylin Hill,GNB,RB,24,2,0,0,0,0,0,0,1,7,7.00,0,0,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,125,
484,Brycen Hopkins,LAR,TE,25,7,0,0,0,0,0,0,0,0,,0,3,1,11,11.00,0,0,0,0,,,1,2.1,2.1,1.6,,102,
485,Brian Hoyer,NWE,QB,37,1,1,5,6,37,0,0,0,0,,0,0,0,0,,0,0,0,0,,,1,1.5,1.5,1.5,,53,
486,David Johnson,NOR,RB,31,1,0,0,0,0,0,0,1,-4,-4.00,0,1,1,11,11.00,0,0,0,0,,,1,1.7,1.7,1.2,,126,
487,Jakob Johnson,LVR,RB,28,10,6,0,0,0,0,0,0,0,,0,3,3,6,2.00,0,0,0,0,,,1,3.6,3.6,2.1,,128,
488,Tyron Johnson,2TM,WR,26,4,1,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,0,0,,,1,1.8,1.8,1.3,,190,
489,Sean McKeon,DAL,TE,25,6,0,0,0,0,0,0,0,0,,0,3,2,11,5.50,0,0,0,0,,,1,3.1,3.1,2.1,,103,
490,Gardner Minshew II,PHI,QB,26,1,0,1,2,23,0,0,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,1,0.8,0.8,0.8,,56,
491,Jason Moore,LAC,WR,27,6,0,0,0,0,0,0,0,0,,0,2,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,193,
492,Kene Nwangwu,MIN,RB,24,10,0,0,0,0,0,0,4,1,0.25,0,1,1,5,5.00,0,0,0,0,,,1,1.6,1.6,1.1,,129,
493,Brock Purdy,SFO,QB,23,3,0,4,9,66,0,1,5,3,0.60,0,0,0,0,,0,0,0,0,,,1,0.9,1.9,1.9,,55,
495,Amari Rodgers,GNB,WR,23,10,0,0,0,0,0,0,0,0,,0,8,4,50,12.50,0,5,2,0,,,1,5.0,7.0,3.0,,189,
496,Mason Schreck,HOU,TE,29,2,1,0,0,0,0,0,0,0,,0,2,2,6,3.00,0,0,0,0,,,1,2.6,2.6,1.6,,106,
497,Stone Smartt,LAC,TE,24,1,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,0,0,,,1,1.6,1.6,1.1,,107,
498,Keith Smith,ATL,RB,30,11,3,0,0,0,0,0,1,2,2.00,0,2,1,8,8.00,0,0,0,0,,,1,2.0,2.0,1.5,,124,
499,Pierre Strong,NWE,RB,24,8,0,0,0,0,0,0,1,5,5.00,0,0,0,0,,0,0,0,0,,,1,0.5,0.5,0.5,,131,
500,Tommy Sweeney,BUF,TE,27,3,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,104,
501,Tyrod Taylor,NYG,QB,33,1,0,1,3,11,0,1,3,30,10.00,0,0,0,0,,0,1,0,0,,,1,1.4,2.4,2.4,,54,
502,Jalen Tolbert,DAL,WR,23,6,1,0,0,0,0,0,0,0,,0,3,2,12,6.00,0,0,0,0,,,1,3.2,3.2,2.2,,187,
503,Nick Vannett,NOR,TE,29,3,0,0,0,0,0,0,0,0,,0,2,2,13,6.50,0,0,0,0,,,1,3.3,3.3,2.3,,101,
504,Maxx Williams,ARI,TE,28,5,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,105,
505,Trayveon Williams,CIN,RB,25,2,0,0,0,0,0,0,2,7,3.50,0,1,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,127,
506,Stephen Anderson,ARI,TE,29,11,0,0,0,0,0,0,0,0,,0,3,1,2,2.00,0,0,0,0,,,,1.2,1.2,0.7,,109,
507,Devin Asiasi,CIN,,25,7,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,110,
508,C.J. Beathard,JAX,QB,29,1,0,0,0,0,0,0,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,-0.1,-0.1,-0.1,,65,
509,Trinity Benson,DET,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,196,
510,Giovani Bernard,TAM,,31,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,137,
511,Khari Blasingame,CHI,,26,11,5,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,138,
512,C.J. Board,TEN,,29,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,,,,,,197,
513,Lynn Bowden Jr.,NWE,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,198,
514,Nick Boyle,BAL,,29,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,111,
515,Trenton Cannon,TEN,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,139,
516,Cethan Carter,MIA,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,112,
517,Dan Chisena,MIN,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,199,
518,Corey Clement,ARI,,28,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,140,
519,Chris Conley,2TM,,30,4,0,0,0,0,0,0,0,0,,0,3,0,0,,0,0,0,0,,,,,,,,200,
520,Keke Coutee,IND,WR,25,6,0,0,0,0,0,0,0,0,,0,1,1,20,20.00,0,3,1,0,,,,1.0,2.0,0.5,,201,
521,Chase Daniel,LAC,QB,36,2,0,0,2,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,61,
522,Rico Dowdle,DAL,,24,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,141,
523,Jacob Eason,CAR,QB,25,1,0,3,5,59,0,1,0,0,,0,0,0,0,,0,0,0,0,,,,0.4,1.4,1.4,,58,
524,Darrynton Evans,CHI,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,142,
526,Demetric Felton,CLE,RB,24,5,0,0,0,0,0,0,1,-4,-4.00,0,2,1,3,3.00,0,1,0,0,,,,0.9,0.9,0.4,,153,
527,Nick Foles ,IND,,33,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,62,
528,Feleipe Franks,ATL,,25,7,1,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,63,
529,Jake Funk,LAR,,24,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,143,
530,Tanner Gentry,BUF,,28,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,202,
531,Cullen Gillaspia,SEA,,27,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,144,
532,Josh Gordon,TEN,,31,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,203,
533,Justin Hardee,NYJ,,28,10,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,204,
534,Clark Harris,CIN,,38,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,113,
535,Jacob Harris,LAR,,25,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,114,
536,Chad Henne,KAN,QB,37,2,0,0,2,0,0,0,3,-3,-1.00,0,0,0,0,,0,1,0,0,,,,-0.3,-0.3,-0.3,,66,
