,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
173,J.D. McKissic,WAS,RB,29,6,0,0,0,0,0,0,19,85,4.47,0,33,24,159,6.63,0,0,0,0,1,,26,50.4,53.4,38.4,,48,
174,Dante Pettis,CHI,WR,27,6,3,0,0,0,0,0,0,0,,0,13,5,135,27.00,2,0,0,2,,,26,30.5,33.5,28.0,,66,
175,Irv Smith Jr.,MIN,TE,24,6,0,0,0,0,0,0,0,0,,0,29,18,140,7.78,2,1,0,2,,,26,44.0,47.0,35.0,,17,
176,Marquez Valdes-Scantling,KAN,WR,28,6,5,0,0,0,0,0,1,-3,-3.00,0,34,19,258,13.58,0,0,0,0,,,26,44.5,47.5,35.0,,67,
177,Javonte Williams,DEN,RB,22,4,4,0,0,0,0,0,47,204,4.34,0,22,16,76,4.75,0,1,1,0,,,26,42.0,46.0,34.0,,50,
178,Robert Woods,TEN,WR,30,5,4,0,0,0,0,0,0,0,,0,28,17,204,12.00,1,0,0,1,,,26,43.4,46.4,34.9,,63,
179,Nelson Agholor,NWE,WR,29,5,3,0,0,0,0,0,0,0,,0,19,14,225,16.07,1,2,2,1,,,25,38.5,43.5,31.5,,71,
180,Robbie Anderson,CAR,WR,29,6,5,0,0,0,0,0,0,0,,0,27,13,206,15.85,1,1,1,1,,,25,37.6,41.6,31.1,,70,
181,Russell Gage,TAM,WR,26,6,3,0,0,0,0,0,0,0,,0,35,25,192,7.68,1,1,1,1,1,,25,50.2,54.2,37.7,,68,
182,Chris Godwin,TAM,WR,26,4,4,0,0,0,0,0,1,2,2.00,0,31,22,250,11.36,0,0,0,0,,,25,47.2,50.2,36.2,,69,
183,Jerick McKinnon,KAN,RB,30,6,0,0,0,0,0,0,27,107,3.96,0,14,11,80,7.27,1,0,0,1,,,25,35.7,38.7,30.2,,52,
185,Jelani Woods,IND,TE,24,6,0,0,0,0,0,0,0,0,,0,8,5,73,14.60,3,0,0,3,,,25,30.3,30.3,27.8,,19,
186,Rex Burkhead,HOU,RB,32,5,0,0,0,0,0,0,20,64,3.20,0,24,18,112,6.22,1,0,0,1,,,24,41.6,44.6,32.6,,55,
187,Kenneth Gainwell,PHI,RB,23,6,0,0,0,0,0,0,23,97,4.22,2,8,4,21,5.25,0,0,0,2,,,24,27.8,27.8,25.8,,54,
188,Darnell Mooney,CHI,WR,25,6,6,0,0,0,0,0,0,0,,0,33,17,241,14.18,0,0,0,0,,,24,41.1,44.1,32.6,,72,
189,K.J. Osborn,MIN,WR,25,6,5,0,0,0,0,0,1,-1,-1.00,0,26,19,177,9.32,1,0,0,1,,,24,42.6,45.6,33.1,,73,
190,Samaje Perine,CIN,RB,27,6,0,0,0,0,0,0,17,75,4.41,0,15,12,105,8.75,1,0,0,1,,,24,36.0,39.0,30.0,,53,
191,Tre'Quan Smith,NOR,WR,26,4,2,0,0,0,0,0,0,0,,0,14,9,176,19.56,1,0,0,1,,,24,32.6,35.6,28.1,,74,
192,Darren Waller,LVR,TE,30,5,4,0,0,0,0,0,0,0,,0,24,16,175,10.94,1,0,0,1,,,24,39.5,42.5,31.5,,20,
193,Jamal Agnew,JAX,WR,27,6,0,0,0,0,0,0,5,29,5.80,0,11,7,78,11.14,2,0,0,2,,,23,29.7,29.7,26.2,,77,
194,Dyami Brown,WAS,WR,23,6,0,0,0,0,0,0,0,0,,0,9,3,111,37.00,2,0,0,2,,,23,26.1,29.1,24.6,,75,
195,Parris Campbell,IND,WR,25,6,5,0,0,0,0,0,0,0,,0,26,18,169,9.39,1,0,0,1,,,23,40.9,43.9,31.9,,76,
196,DeAndre Carter,LAC,WR,29,6,3,0,0,0,0,0,1,-5,-5.00,0,21,16,192,12.00,1,1,1,1,,,23,38.7,42.7,30.7,,78,
197,Evan Engram,JAX,TE,28,6,5,0,0,0,0,0,1,0,0.00,0,32,24,208,8.67,0,0,0,0,1,,23,46.8,49.8,34.8,,22,
198,Kyle Pitts,ATL,TE,22,5,5,0,0,0,0,0,0,0,,0,25,13,169,13.00,1,0,0,1,,,23,35.9,38.9,29.4,,21,
199,Hunter Henry,NWE,TE,28,6,5,0,0,0,0,0,0,0,,0,21,13,156,12.00,1,0,0,1,,,22,34.6,37.6,28.1,,23,
200,Joshua Kelley,LAC,RB,25,6,0,0,0,0,0,0,23,104,4.52,1,10,7,56,8.00,0,0,0,1,,,22,29.0,32.0,25.5,,56,
201,Isiah Pacheco,KAN,RB,22,6,0,0,0,0,0,0,31,149,4.81,1,2,2,9,4.50,0,2,0,1,,,22,23.8,26.8,22.8,,57,
202,Cam Akers,LAR,RB,23,5,2,0,0,0,0,0,51,151,2.96,1,5,2,18,9.00,0,1,1,1,,,21,22.9,26.9,21.9,,59,
203,Noah Fant,SEA,TE,25,6,6,0,0,0,0,0,0,0,,0,23,19,150,7.89,1,0,0,1,,,21,40.0,43.0,30.5,,24,
204,Caleb Huntley,ATL,RB,24,4,0,0,0,0,0,0,35,152,4.34,1,0,0,0,,0,0,0,1,,,21,21.2,24.2,21.2,,58,
205,Dawson Knox,BUF,TE,26,5,5,0,0,0,0,0,0,0,,0,20,15,148,9.87,1,0,0,1,,,21,35.8,38.8,28.3,,25,
206,Sterling Shepard,NYG,WR,29,3,2,0,0,0,0,0,0,0,,0,24,13,154,11.85,1,0,0,1,,,21,34.4,37.4,27.9,,79,
207,Equanimeous St. Brown,CHI,WR,26,6,6,0,0,0,0,0,3,44,14.67,0,13,6,110,18.33,1,1,0,1,,,21,27.4,30.4,24.4,,80,
208,Elijah Moore,NYJ,WR,22,6,6,0,0,0,0,0,2,-4,-2.00,0,29,16,203,12.69,0,0,0,0,,,20,35.9,38.9,27.9,,81,
209,Tevin Coleman,SFO,RB,29,3,0,0,0,0,0,0,12,26,2.17,1,3,3,44,14.67,1,0,0,2,,,19,22.0,22.0,20.5,,60,
210,O.J. Howard,HOU,TE,28,5,4,0,0,0,0,0,0,0,,0,10,5,72,14.40,2,0,0,2,,,19,24.2,24.2,21.7,,26,
211,Kyle Juszczyk,SFO,RB,31,6,5,0,0,0,0,0,3,10,3.33,1,11,8,119,14.88,0,0,0,1,,,19,26.9,29.9,22.9,,61,
212,Jarvis Landry,NOR,WR,30,4,1,0,0,0,0,0,0,0,,0,21,15,168,11.20,0,0,0,0,1,,19,33.8,36.8,26.3,,82,
213,Latavius Murray,2TM,RB,32,2,0,0,0,0,0,0,26,123,4.73,1,2,2,6,3.00,0,0,0,1,,,19,20.9,23.9,19.9,,62,
214,Colby Parkinson,SEA,TE,23,6,0,0,0,0,0,0,0,0,,0,9,8,126,15.75,1,0,0,1,,,19,26.6,29.6,22.6,,27,
216,Richie James,NYG,WR,27,6,1,0,0,0,0,0,2,6,3.00,0,24,19,189,9.95,0,1,1,0,,,18,36.5,40.5,27.0,,84,
217,Craig Reynolds,DET,RB,26,5,0,0,0,0,0,0,17,83,4.88,0,6,6,98,16.33,0,0,0,0,,,18,24.1,24.1,21.1,,64,
218,Tyquan Thornton,NWE,WR,22,2,0,0,0,0,0,0,3,16,5.33,1,8,6,44,7.33,1,0,0,2,,,18,24.0,24.0,21.0,,83,
219,Rachaad White,TAM,RB,23,6,0,0,0,0,0,0,20,47,2.35,1,17,13,96,7.38,0,1,1,1,,,18,31.3,32.3,24.8,,63,
220,Kendrick Bourne,NWE,WR,27,6,1,0,0,0,0,0,2,14,7.00,0,14,11,156,14.18,0,1,0,0,,,17,28.0,31.0,22.5,,87,
221,James Cook,BUF,RB,23,6,0,0,0,0,0,0,19,97,5.11,1,7,4,37,9.25,0,1,1,1,,,17,21.4,22.4,19.4,,65,
222,Ashton Dulin,IND,WR,25,5,1,0,0,0,0,0,1,3,3.00,0,18,12,168,14.00,0,0,0,0,,,17,29.1,32.1,23.1,,86,
223,Juwan Johnson,NOR,TE,26,6,2,0,0,0,0,0,0,0,,0,25,14,170,12.14,0,0,0,0,,,17,31.0,34.0,24.0,,28,
224,Khalil Shakir,BUF,WR,22,4,1,0,0,0,0,0,0,0,,0,11,6,112,18.67,1,0,0,1,,,17,23.2,26.2,20.2,,85,
225,Logan Thomas,WAS,TE,31,4,4,0,0,0,0,0,0,0,,0,20,13,106,8.15,1,0,0,1,,,17,29.6,32.6,23.1,,29,
226,Marquez Callaway,NOR,WR,24,6,2,0,0,0,0,0,0,0,,0,17,9,98,10.89,1,0,0,1,,,16,24.8,24.8,20.3,,88,
227,DJ Chark,DET,WR,26,3,3,0,0,0,0,0,0,0,,0,18,7,98,14.00,1,0,0,1,,,16,22.8,22.8,19.3,,89,
228,Kylen Granson,IND,TE,24,6,3,0,0,0,0,0,0,0,,0,22,16,159,9.94,0,1,0,0,,,16,31.9,34.9,23.9,,31,
229,Jauan Jennings,SFO,WR,25,6,1,0,0,0,0,0,0,0,,0,20,12,156,13.00,0,0,0,0,,,16,27.6,30.6,21.6,,90,
230,George Kittle,SFO,TE,29,4,4,0,0,0,0,0,0,0,,0,25,19,182,9.58,0,1,1,0,,,16,35.2,39.2,25.7,,30,
231,Darrel Williams,ARI,RB,27,5,0,0,0,0,0,0,16,94,5.88,1,5,2,3,1.50,0,0,0,1,,,16,17.7,17.7,16.7,,66,
232,Jordan Akins,HOU,TE,30,3,0,0,0,0,0,0,0,0,,0,8,7,86,12.29,1,0,0,1,,,15,21.6,21.6,18.1,,32,
233,Michael Gallup,DAL,WR,26,3,2,0,0,0,0,0,0,0,,0,15,8,86,10.75,1,0,0,1,,,15,22.6,22.6,18.6,,93,
234,Jamycal Hasty,JAX,RB,26,6,0,0,0,0,0,0,4,63,15.75,1,3,2,22,11.00,0,0,0,1,,,15,16.5,16.5,15.5,,67,
235,KhaDarel Hodge,ATL,WR,27,6,1,0,0,0,0,0,0,0,,0,12,8,128,16.00,0,0,0,0,1,,15,22.8,25.8,18.8,,92,
236,Laviska Shenault Jr.,CAR,WR,24,2,0,0,0,0,0,0,1,0,0.00,0,2,2,90,45.00,1,0,0,1,,,15,17.0,17.0,16.0,,91,
237,Adam Trautman,NOR,TE,25,6,6,0,0,0,0,0,0,0,,0,8,7,86,12.29,1,0,0,1,,,15,21.6,21.6,18.1,,33,
238,Quez Watkins,PHI,WR,24,6,2,0,0,0,0,0,1,-3,-3.00,0,9,6,88,14.67,1,0,0,1,,,15,20.5,20.5,17.5,,94,
239,Brandon Bolden,LVR,RB,32,4,0,0,0,0,0,0,7,29,4.14,0,8,8,53,6.63,1,0,0,1,,,14,22.2,22.2,18.2,,69,
240,Treylon Burks,TEN,WR,22,4,2,0,0,0,0,0,2,12,6.00,0,16,10,129,12.90,0,0,0,0,,,14,24.1,27.1,19.1,,95,
241,Justice Hill,BAL,RB,25,4,0,0,0,0,0,0,19,125,6.58,0,4,4,19,4.75,0,0,0,0,,,14,18.4,21.4,16.4,,68,
242,Brian Robinson Jr.,WAS,RB,23,2,1,0,0,0,0,0,26,82,3.15,1,0,0,0,,0,0,0,1,,,14,14.2,14.2,14.2,,70,
243,Demarcus Robinson,BAL,WR,28,6,1,0,0,0,0,0,0,0,,0,17,9,76,8.44,1,0,0,1,,,14,22.6,22.6,18.1,,97,
244,Eric Saubert,DEN,TE,28,6,2,0,0,0,0,0,0,0,,0,13,7,83,11.86,1,0,0,1,,,14,21.3,21.3,17.8,,34,
245,Jaylen Warren,PIT,RB,24,6,0,0,0,0,0,0,21,96,4.57,0,9,7,46,6.57,0,1,0,0,,,14,21.2,21.2,17.7,,71,
247,Nick Westbrook-Ikhine,TEN,WR,25,5,4,0,0,0,0,0,0,0,,0,12,7,138,19.71,0,0,0,0,,,14,20.8,23.8,17.3,,96,
248,River Cracraft,MIA,WR,28,6,0,0,0,0,0,0,0,0,,0,6,2,13,6.50,2,0,0,2,,,13,15.3,15.3,14.3,,98,
249,Jody Fortson,KAN,TE,27,6,0,0,0,0,0,0,0,0,,0,3,2,11,5.50,2,0,0,2,,,13,15.1,15.1,14.1,,35,
250,Noah Gray,KAN,TE,23,6,1,0,0,0,0,0,1,1,1.00,1,13,8,68,8.50,0,0,0,1,,,13,20.9,20.9,16.9,,36,
251,Nyheim Hines,IND,RB,26,5,4,0,0,0,0,0,9,14,1.56,0,21,18,118,6.56,0,1,0,0,,,13,31.2,34.2,22.2,,72,
252,Zander Horvath,LAC,RB,24,6,1,0,0,0,0,0,3,5,1.67,0,7,4,7,1.75,2,0,0,2,,,13,17.2,17.2,15.2,,73,
253,Sony Michel,LAC,RB,27,6,0,0,0,0,0,0,31,86,2.77,0,9,8,45,5.63,0,0,0,0,,,13,21.1,21.1,17.1,,74,
254,Christian Watson,GNB,WR,23,4,1,0,0,0,0,0,3,19,6.33,1,11,7,52,7.43,0,0,0,1,,,13,20.1,20.1,16.6,,99,
255,Mike Boone,DEN,RB,27,6,0,0,0,0,0,0,11,59,5.36,0,12,6,61,10.17,0,0,0,0,,,12,18.0,18.0,15.0,,75,
256,Jake Ferguson,DAL,TE,23,6,4,0,0,0,0,0,0,0,,0,10,7,60,8.57,1,0,0,1,,,12,19.0,19.0,15.5,,37,
257,Reggie Gilliam,BUF,RB,25,6,1,0,0,0,0,0,0,0,,0,9,7,57,8.14,1,0,0,1,,,12,18.7,18.7,15.2,,76,
258,Cole Kmet,CHI,TE,23,6,6,0,0,0,0,0,0,0,,0,15,10,116,11.60,0,0,0,0,,,12,21.6,24.6,16.6,,39,
259,Trey Lance,SFO,QB,22,2,2,15,31,194,0,1,16,67,4.19,0,0,0,0,,0,1,0,0,,,12,12.5,13.5,13.5,,38,
260,Rondale Moore,ARI,WR,22,3,3,0,0,0,0,0,3,-11,-3.67,0,23,16,128,8.00,0,0,0,0,,,12,27.7,30.7,19.7,,102,
261,Breshad Perriman,TAM,WR,29,4,2,0,0,0,0,0,2,-7,-3.50,0,13,6,89,14.83,1,2,1,1,,,12,18.2,19.2,15.2,,100,
262,Jonnu Smith,NWE,TE,27,5,3,0,0,0,0,0,0,0,,0,13,9,119,13.22,0,0,0,0,,,12,20.9,23.9,16.4,,38,
263,Ian Thomas,CAR,TE,26,6,6,0,0,0,0,0,0,0,,0,16,10,115,11.50,0,0,0,0,,,12,21.5,24.5,16.5,,40,
264,Justin Watson,KAN,WR,26,6,0,0,0,0,0,0,0,0,,0,7,3,60,20.00,1,0,0,1,,,12,15.0,15.0,13.5,,101,
265,Cameron Brate,TAM,TE,31,5,1,0,0,0,0,0,0,0,,0,22,13,114,8.77,0,0,0,0,,,11,24.4,27.4,17.9,,41,
266,Ross Dwelley,SFO,TE,27,6,0,0,0,0,0,0,0,0,,0,4,2,49,24.50,1,0,0,1,,,11,12.9,12.9,11.9,,43,
267,KJ Hamler,DEN,WR,23,5,0,0,0,0,0,0,0,0,,0,7,4,109,27.25,0,0,0,0,,,11,14.9,17.9,12.9,,104,
268,Chris Moore,HOU,WR,29,4,1,0,0,0,0,0,0,0,,0,12,8,108,13.50,0,0,0,0,,,11,18.8,21.8,14.8,,105,
269,Chigoziem Okonkwo,TEN,TE,23,5,1,0,0,0,0,0,1,-4,-4.00,0,5,4,49,12.25,1,0,0,1,,,11,14.5,14.5,12.5,,44,
270,Boston Scott,PHI,RB,27,4,0,0,0,0,0,0,16,45,2.81,1,1,1,2,2.00,0,0,0,1,,,11,11.7,11.7,11.2,,77,
271,Darius Slayton,NYG,WR,25,5,1,0,0,0,0,0,0,0,,0,12,8,108,13.50,0,0,0,0,,,11,18.8,21.8,14.8,,106,
272,Shi Smith,CAR,WR,24,6,4,0,0,0,0,0,0,0,,0,20,8,105,13.13,0,1,0,0,,,11,18.5,21.5,14.5,,107,
273,Durham Smythe,MIA,TE,27,5,5,0,0,0,0,0,1,1,1.00,1,7,6,50,8.33,0,0,0,1,,,11,17.1,17.1,14.1,,42,
274,Sammy Watkins,GNB,WR,29,2,2,0,0,0,0,0,0,0,,0,7,6,111,18.50,0,0,0,0,,,11,17.1,20.1,14.1,,103,
275,Harrison Bryant,CLE,TE,24,6,4,0,0,0,0,0,0,0,,0,19,12,99,8.25,0,0,0,0,,,10,21.9,21.9,15.9,,47,
276,Greg Dulcich,DEN,TE,22,1,0,0,0,0,0,0,0,0,,0,3,2,44,22.00,1,0,0,1,,,10,12.4,12.4,11.4,,45,
278,Zack Moss,BUF,RB,25,5,0,0,0,0,0,0,17,91,5.35,0,8,7,27,3.86,0,1,1,0,,,10,16.8,17.8,13.3,,78,
279,Cade Otton,TAM,TE,23,5,4,0,0,0,0,0,0,0,,0,16,12,99,8.25,0,0,0,0,,,10,21.9,21.9,15.9,,48,
280,Wan'Dale Robinson,NYG,WR,21,2,0,0,0,0,0,0,0,0,,0,5,4,42,10.50,1,0,0,1,,,10,14.2,14.2,12.2,,109,
281,Rashid Shaheed,NOR,WR,24,1,0,0,0,0,0,0,1,44,44.00,1,1,0,0,,0,0,0,1,,,10,10.4,10.4,10.4,,108,
282,Geoff Swaim,TEN,TE,29,5,5,0,0,0,0,0,0,0,,0,8,7,43,6.14,1,0,0,1,,,10,17.3,17.3,13.8,,46,
283,Pharaoh Brown,2TM,TE,28,5,5,0,0,0,0,0,0,0,,0,13,9,93,10.33,0,0,0,0,,,9,18.3,18.3,13.8,,49,
284,Zach Gentry,PIT,TE,26,6,4,0,0,0,0,0,0,0,,0,10,9,89,9.89,0,0,0,0,,,9,17.9,17.9,13.4,,50,
285,Kendall Hinton,DEN,WR,25,4,2,0,0,0,0,0,0,0,,0,6,5,94,18.80,0,0,0,0,,,9,14.4,14.4,11.9,,110,
286,Julio Jones,TAM,WR,33,2,1,0,0,0,0,0,2,17,8.50,0,7,4,76,19.00,0,0,0,0,,,9,13.3,13.3,11.3,,111,
287,Isaiah Likely,BAL,TE,22,6,0,0,0,0,0,0,0,0,,0,17,9,88,9.78,0,0,0,0,,,9,17.8,17.8,13.3,,52,
288,Phillip Lindsay,IND,RB,28,2,0,0,0,0,0,0,14,47,3.36,0,7,6,19,3.17,0,0,0,0,1,,9,14.6,14.6,11.6,,79,
289,Josh Oliver,BAL,TE,25,6,2,0,0,0,0,0,0,0,,0,6,4,29,7.25,1,0,0,1,,,9,12.9,12.9,10.9,,51,
290,Jalen Reagor,MIN,WR,23,6,0,0,0,0,0,0,1,17,17.00,0,5,3,10,3.33,1,2,0,1,,,9,11.7,11.7,10.2,,113,
291,Hunter Renfrow,LVR,WR,27,3,1,0,0,0,0,0,0,0,,0,20,14,105,7.50,0,3,1,0,,,9,22.5,26.5,15.5,,114,
292,Trent Sherfield,MIA,WR,26,6,0,0,0,0,0,0,0,0,,0,17,10,88,8.80,0,0,0,0,,,9,18.8,18.8,13.8,,112,
293,Matt Breida,NYG,RB,27,6,0,0,0,0,0,0,17,49,2.88,0,5,4,30,7.50,0,0,0,0,,,8,11.9,11.9,9.9,,81,
294,Gary Brightwell,NYG,RB,23,6,0,0,0,0,0,0,4,19,4.75,1,0,0,0,,0,0,0,1,,,8,7.9,7.9,7.9,,82,
295,Marquise Goodwin,SEA,WR,32,5,0,0,0,0,0,0,0,0,,0,10,6,79,13.17,0,0,0,0,,,8,13.9,13.9,10.9,,118,
296,A.J. Green,ARI,WR,34,5,3,0,0,0,0,0,0,0,,0,22,10,56,5.60,0,0,0,0,1,,8,17.6,17.6,12.6,,119,
297,Justin Jackson,DET,RB,26,5,0,0,0,0,0,0,5,17,3.40,0,3,2,4,2.00,1,0,0,1,,,8,10.1,10.1,9.1,,80,
298,Scott Miller,TAM,WR,25,4,1,0,0,0,0,0,1,8,8.00,0,20,8,73,9.13,0,0,0,0,,,8,16.1,16.1,12.1,,116,
299,Skyy Moore,KAN,WR,22,6,2,0,0,0,0,0,0,0,,0,11,6,100,16.67,0,1,1,0,,,8,14.0,18.0,11.0,,117,
300,Johnny Mundt,MIN,TE,28,6,5,0,0,0,0,0,0,0,,0,13,11,75,6.82,0,0,0,0,,,8,18.5,18.5,13.0,,53,
301,David Sills,NYG,WR,26,6,5,0,0,0,0,0,0,0,,0,14,9,82,9.11,0,0,0,0,,,8,17.2,17.2,12.7,,115,
302,Keenan Allen,LAC,WR,30,1,1,0,0,0,0,0,0,0,,0,4,4,66,16.50,0,0,0,0,,,7,10.6,10.6,8.6,,123,
303,John Bates,WAS,TE,25,5,3,0,0,0,0,0,0,0,,0,14,9,73,8.11,0,1,0,0,,,7,16.3,16.3,11.8,,55,
304,David Bell,CLE,WR,22,6,1,0,0,0,0,0,0,0,,0,8,6,66,11.00,0,0,0,0,,,7,12.6,12.6,9.6,,124,
305,Peyton Hendershot,DAL,TE,23,6,1,0,0,0,0,0,0,0,,0,8,5,65,13.00,0,0,0,0,,,7,11.5,11.5,9.0,,57,
306,Ty Montgomery,NWE,WR,29,1,0,0,0,0,0,0,2,-2,-1.00,0,4,3,15,5.00,1,0,0,1,,,7,10.3,10.3,8.8,,120,
307,Foster Moreau,LVR,TE,25,3,2,0,0,0,0,0,0,0,,0,8,6,74,12.33,0,0,0,0,,,7,13.4,13.4,10.4,,54,
309,Chris Myarick,NYG,TE,27,6,5,0,0,0,0,0,0,0,,0,3,3,11,3.67,1,0,0,1,,,7,10.1,10.1,8.6,,56,
310,Brandon Powell,LAR,WR,27,6,1,0,0,0,0,0,7,2,0.29,0,10,9,70,7.78,0,0,0,0,,,7,16.2,16.2,11.7,,121,
311,Kalif Raymond,DET,WR,28,5,0,0,0,0,0,0,1,3,3.00,0,15,9,87,9.67,0,1,1,0,,,7,16.0,17.0,11.5,,122,
312,Skylar Thompson,MIA,QB,25,2,1,26,46,255,0,1,1,9,9.00,0,0,0,0,,0,1,1,0,,,7,7.1,9.1,8.1,,39,
313,Tutu Atwell,LAR,WR,23,5,0,0,0,0,0,0,1,9,9.00,0,4,1,54,54.00,0,0,0,0,,,6,7.3,7.3,6.8,,127,
314,Andrew Beck,DEN,TE,26,6,3,0,0,0,0,0,1,-1,-1.00,0,5,3,59,19.67,0,0,0,0,,,6,8.8,8.8,7.3,,62,
315,Jamison Crowder,BUF,WR,29,4,0,0,0,0,0,0,0,0,,0,13,6,60,10.00,0,1,0,0,,,6,12.0,12.0,9.0,,129,
316,Josiah Deguara,GNB,TE,25,6,0,0,0,0,0,0,0,0,,0,6,5,56,11.20,0,0,0,0,,,6,10.6,10.6,8.1,,63,
317,D'Wayne Eskridge,SEA,WR,25,6,0,0,0,0,0,0,1,6,6.00,0,8,6,55,9.17,0,0,0,0,,,6,12.1,12.1,9.1,,128,
318,Jalen Guyton,LAC,WR,25,3,0,0,0,0,0,0,0,0,,0,4,2,64,32.00,0,0,0,0,,,6,8.4,8.4,7.4,,125,
319,Connor Heyward,PIT,TE,23,6,0,0,0,0,0,0,0,0,,0,5,4,61,15.25,0,0,0,0,,,6,10.1,10.1,8.1,,60,
320,Austin Hooper,TEN,TE,28,5,0,0,0,0,0,0,0,0,,0,11,6,55,9.17,0,0,0,0,,,6,11.5,11.5,8.5,,64,
321,Marcus Johnson,NYG,WR,28,3,2,0,0,0,0,0,0,0,,0,7,5,60,12.00,0,0,0,0,,,6,11.0,11.0,8.5,,130,
322,Jake Kumerow,BUF,WR,30,3,1,0,0,0,0,0,0,0,,0,5,4,64,16.00,0,0,0,0,,,6,10.4,10.4,8.4,,126,
323,Marcedes Lewis,GNB,TE,38,6,6,0,0,0,0,0,0,0,,0,1,1,2,2.00,1,0,0,1,,,6,7.2,7.2,6.7,,58,
324,MyCole Pruitt,ATL,TE,30,2,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,1,0,0,1,,,6,7.2,7.2,6.7,,59,
325,Giovanni Ricci,CAR,RB,26,6,2,0,0,0,0,0,0,0,,0,6,5,58,11.60,0,0,0,0,,,6,10.8,10.8,8.3,,83,
326,Dalton Schultz,DAL,TE,26,4,4,0,0,0,0,0,0,0,,0,17,9,80,8.89,0,1,1,0,,,6,15.0,16.0,10.5,,61,
327,Mike Strachan,IND,WR,25,6,0,0,0,0,0,0,0,0,,0,8,3,59,19.67,0,0,0,0,,,6,8.9,8.9,7.4,,131,
328,Mike Thomas,CIN,WR,28,6,1,0,0,0,0,0,0,0,,0,8,2,38,19.00,0,0,0,0,1,,6,7.8,7.8,6.8,,132,
329,Dan Arnold,JAX,TE,27,6,0,0,0,0,0,0,0,0,,0,4,3,54,18.00,0,0,0,0,,,5,8.4,8.4,6.9,,65,
330,Michael Bandy,LAC,WR,25,3,0,0,0,0,0,0,0,0,,0,4,3,53,17.67,0,0,0,0,,,5,8.3,8.3,6.8,,134,
331,Travis Homer,SEA,RB,24,3,0,0,0,0,0,0,4,18,4.50,0,4,4,33,8.25,0,0,0,0,,,5,9.1,9.1,7.1,,85,
332,Velus Jones Jr.,CHI,WR,25,3,0,0,0,0,0,0,1,8,8.00,0,2,2,19,9.50,1,2,2,1,,,5,6.7,8.7,5.7,,137,
333,Tom Kennedy,DET,WR,26,2,1,0,0,0,0,0,0,0,,0,5,3,54,18.00,0,0,0,0,,,5,8.4,8.4,6.9,,133,
334,Ray-Ray McCloud,SFO,WR,26,6,1,0,0,0,0,0,0,0,,0,9,4,53,13.25,0,2,0,0,,,5,9.3,9.3,7.3,,135,
335,Quintin Morris,BUF,TE,23,5,1,0,0,0,0,0,0,0,,0,9,6,67,11.17,0,1,1,0,,,5,10.7,11.7,7.7,,68,
336,Albert Okwuegbunam,DEN,TE,24,5,0,0,0,0,0,0,0,0,,0,11,7,50,7.14,0,0,0,0,,,5,12.0,12.0,8.5,,67,
337,Donald Parham,LAC,TE,25,2,0,0,0,0,0,0,0,0,,0,4,3,53,17.67,0,0,0,0,,,5,8.3,8.3,6.8,,66,
338,P.J. Walker,CAR,QB,27,2,1,15,22,120,0,0,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,5,4.7,4.7,4.7,,40,
340,Jonathan Williams,WAS,RB,28,5,0,0,0,0,0,0,6,54,9.00,0,0,0,0,,0,0,0,0,,,5,5.4,5.4,5.4,,84,
341,Cedrick Wilson Jr.,MIA,WR,27,5,0,0,0,0,0,0,1,8,8.00,0,7,4,40,10.00,0,0,0,0,,,5,8.8,8.8,6.8,,136,
342,Kendall Blanton,LAR,TE,27,4,0,0,0,0,0,0,0,0,,0,2,2,35,17.50,0,0,0,0,,,4,5.5,5.5,4.5,,74,
343,Grant Calcaterra,PHI,TE,24,4,1,0,0,0,0,0,0,0,,0,1,1,40,40.00,0,0,0,0,,,4,5.0,5.0,4.5,,71,
344,Anthony Firkser,ATL,TE,27,5,1,0,0,0,0,0,0,0,,0,4,3,39,13.00,0,0,0,0,,,4,6.9,6.9,5.4,,73,
345,D'Onta Foreman,CAR,RB,26,6,0,0,0,0,0,0,12,37,3.08,0,0,0,0,,0,0,0,0,,,4,3.7,3.7,3.7,,89,
346,Hassan Haskins,TEN,RB,23,5,0,0,0,0,0,0,9,37,4.11,0,1,1,0,0.00,0,0,0,0,,,4,4.7,4.7,4.2,,90,
347,Parker Hesse,ATL,TE,27,6,3,0,0,0,0,0,0,0,,0,5,4,41,10.25,0,0,0,0,,,4,8.1,8.1,6.1,,70,
348,Isaiah Hodgins,BUF,WR,24,2,0,0,0,0,0,0,0,0,,0,6,4,41,10.25,0,0,0,0,,,4,8.1,8.1,6.1,,138,
349,Tanner Hudson,NYG,TE,28,6,0,0,0,0,0,0,0,0,,0,5,3,40,13.33,0,0,0,0,,,4,7.0,7.0,5.5,,72,
350,Alec Ingold,MIA,RB,26,6,6,0,0,0,0,0,4,5,1.25,0,7,5,33,6.60,0,0,0,0,,,4,8.8,8.8,6.3,,88,
351,Elijah Mitchell,SFO,RB,24,1,1,0,0,0,0,0,6,41,6.83,0,0,0,0,,0,0,0,0,,,4,4.1,4.1,4.1,,87,
