,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
173,Marquez Valdes-Scantling,KAN,WR,28,8,5,0,0,0,0,0,1,-3,-3.00,0,39,23,381,16.57,0,0,0,0,,,38,60.8,63.8,49.3,,62,
174,Marvin Jones,JAX,WR,32,8,6,0,0,0,0,0,0,0,,0,47,27,313,11.59,1,0,0,1,,,37,64.3,67.3,50.8,,63,
175,Allen Robinson,LAR,WR,29,8,8,0,0,0,0,0,0,0,,0,41,25,248,9.92,2,0,0,2,,,37,61.8,64.8,49.3,,64,
176,Caleb Huntley,ATL,RB,24,7,0,0,0,0,0,0,64,299,4.67,1,0,0,0,,0,1,0,1,,,36,35.9,38.9,35.9,,49,
177,Kenneth Gainwell,PHI,RB,23,8,0,0,0,0,0,0,28,122,4.36,3,12,8,45,5.63,0,0,0,3,,,35,42.7,45.7,38.7,,50,
178,Michael Thomas,NOR,WR,29,3,3,0,0,0,0,0,0,0,,0,22,16,171,10.69,3,0,0,3,,,35,51.1,54.1,43.1,,65,
179,Jerick McKinnon,KAN,RB,30,8,0,0,0,0,0,0,32,123,3.84,0,25,19,156,8.21,1,0,0,1,,,34,52.9,58.9,43.4,,51,
180,Daniel Bellinger,NYG,TE,22,7,6,0,0,0,0,0,1,2,2.00,1,18,16,152,9.50,2,0,0,3,,,33,49.4,52.4,41.4,,20,
181,Greg Dortch,ARI,WR,24,9,2,0,0,0,0,0,2,4,2.00,0,29,25,221,8.84,2,1,1,2,,,33,57.5,61.5,45.0,,66,
182,Noah Fant,SEA,TE,25,9,9,0,0,0,0,0,0,0,,0,34,27,272,10.07,1,0,0,1,,,33,60.2,63.2,46.7,,21,
183,Isaiah Likely,BAL,TE,22,9,1,0,0,0,0,0,0,0,,0,30,17,205,12.06,2,0,0,2,,,33,49.5,52.5,41.0,,22,
185,P.J. Walker,CAR,QB,27,5,4,53,90,623,3,3,3,25,8.33,0,0,0,0,,0,0,0,0,,,33,33.4,39.4,36.4,,39,
186,DeAndre Carter,LAC,WR,29,8,5,0,0,0,0,0,1,-5,-5.00,0,34,24,282,11.75,1,1,1,1,,,32,55.7,59.7,43.7,,68,
187,Samaje Perine,CIN,RB,27,9,0,0,0,0,0,0,25,133,5.32,0,22,18,126,7.00,1,0,0,1,,,32,49.9,55.9,40.9,,52,
188,Dante Pettis,CHI,WR,27,9,3,0,0,0,0,0,1,29,29.00,0,20,11,167,15.18,2,1,0,2,,,32,42.6,45.6,37.1,,69,
189,Tre'Quan Smith,NOR,WR,26,7,3,0,0,0,0,0,0,0,,0,25,17,264,15.53,1,0,0,1,,,32,49.4,52.4,40.9,,67,
190,Braxton Berrios,NYJ,WR,27,9,1,1,1,2,1,0,7,82,11.71,2,17,12,69,5.75,0,0,0,2,,,31,43.2,43.2,37.2,,70,
191,Nico Collins,HOU,WR,23,6,4,0,0,0,0,0,0,0,,0,30,18,305,16.94,0,0,0,0,,,31,48.5,51.5,39.5,,72,
192,Tyler Higbee,LAR,TE,29,8,8,0,0,0,0,0,0,0,,0,57,36,312,8.67,0,0,0,0,,,31,67.2,70.2,49.2,,23,
193,Cade Otton,TAM,TE,23,8,6,0,0,0,0,0,0,0,,0,32,23,246,10.70,1,0,0,1,,,31,53.6,56.6,42.1,,24,
194,Ben Skowronek,LAR,WR,25,8,5,0,0,0,0,0,1,17,17.00,1,32,24,231,9.63,0,0,0,1,,,31,54.8,57.8,42.8,,71,
195,Marquise Goodwin,SEA,WR,32,7,0,0,0,0,0,0,0,0,,0,20,14,179,12.79,2,0,0,2,,,30,43.9,46.9,36.9,,74,
196,Hunter Henry,NWE,TE,28,9,8,0,0,0,0,0,0,0,,0,28,19,240,12.63,1,0,0,1,,,30,49.0,52.0,39.5,,26,
197,Deon Jackson,IND,RB,23,9,2,0,0,0,0,0,41,123,3.00,1,17,16,121,7.56,0,0,0,1,,,30,46.4,52.4,38.4,,53,
198,Dawson Knox,BUF,TE,26,7,7,0,0,0,0,0,0,0,,0,27,20,183,9.15,2,0,0,2,,,30,50.3,53.3,40.3,,25,
199,K.J. Osborn,MIN,WR,25,8,7,0,0,0,0,0,1,-1,-1.00,0,33,21,185,8.81,2,0,0,2,,,30,51.4,54.4,40.9,,73,
200,Robert Woods,TEN,WR,30,8,6,0,0,0,0,0,0,0,,0,36,22,256,11.64,1,1,1,1,,,30,51.6,55.6,40.6,,75,
201,Teddy Bridgewater,MIA,QB,30,4,1,37,60,522,3,3,2,21,10.50,0,0,0,0,,0,0,0,0,,,29,29.0,35.0,32.0,,40,
202,Russell Gage,TAM,WR,26,7,4,0,0,0,0,0,0,0,,0,40,29,231,7.97,1,1,1,1,1,,29,58.1,62.1,43.6,,78,
203,J.D. McKissic,WAS,RB,29,8,0,0,0,0,0,0,22,95,4.32,0,40,27,173,6.41,0,0,0,0,1,,29,55.8,58.8,42.3,,55,
204,Chris Moore,HOU,WR,29,7,2,0,0,0,0,0,1,2,2.00,0,21,14,171,12.21,2,0,0,2,,,29,43.3,46.3,36.3,,76,
205,Brian Robinson Jr.,WAS,RB,23,5,3,0,0,0,0,0,67,219,3.27,1,4,4,7,1.75,0,0,0,1,,,29,32.6,35.6,30.6,,56,
206,Darius Slayton,NYG,WR,25,7,3,0,0,0,0,0,0,0,,0,24,16,232,14.50,1,0,0,1,,,29,45.2,48.2,37.2,,77,
207,Irv Smith Jr.,MIN,TE,24,7,0,0,0,0,0,0,0,0,,0,33,22,168,7.64,2,1,0,2,,,29,50.8,53.8,39.8,,27,
208,Rachaad White,TAM,RB,23,9,0,0,0,0,0,0,38,117,3.08,1,25,20,135,6.75,0,1,1,1,,,29,49.2,56.2,39.2,,54,
209,James Cook,BUF,RB,23,8,0,0,0,0,0,0,28,147,5.25,1,12,7,96,13.71,0,1,1,1,,,28,35.3,39.3,31.8,,58,
210,J.K. Dobbins,BAL,RB,24,4,4,0,0,0,0,0,35,123,3.51,1,6,6,39,6.50,1,0,0,2,,,28,34.2,37.2,31.2,,59,
211,Nyheim Hines,2TM,RB,26,8,4,0,0,0,0,0,18,36,2.00,1,29,25,188,7.52,0,1,0,1,,,28,53.4,56.4,40.9,,57,
212,Mark Ingram,NOR,RB,33,8,3,0,0,0,0,0,51,196,3.84,1,12,11,46,4.18,0,2,2,1,1,,28,39.2,44.2,33.7,,60,
213,Mo Alie-Cox,IND,TE,29,9,6,0,0,0,0,0,0,0,,0,18,13,149,11.46,2,0,0,2,,,27,39.9,42.9,33.4,,28,
214,Rex Burkhead,HOU,RB,32,8,0,0,1,0,0,0,23,81,3.52,0,33,25,131,5.24,1,0,0,1,,,27,52.2,55.2,39.7,,61,
216,Isiah Pacheco,KAN,RB,22,8,2,0,0,0,0,0,44,197,4.48,1,3,3,13,4.33,0,2,0,1,,,27,30.0,33.0,28.5,,62,
217,Equanimeous St. Brown,CHI,WR,26,9,9,0,0,0,0,0,3,44,14.67,0,25,11,164,14.91,1,1,0,1,,,27,37.8,40.8,32.3,,79,
218,Damiere Byrd,ATL,WR,29,6,3,0,0,0,0,0,0,0,,0,10,4,142,35.50,2,0,0,2,,,26,30.2,33.2,28.2,,80,
219,Randall Cobb,GNB,WR,32,6,1,0,0,0,0,0,0,0,,0,26,18,257,14.28,0,1,0,0,,,26,43.7,46.7,34.7,,83,
220,Terrace Marshall Jr.,CAR,WR,22,6,2,0,0,0,0,0,0,0,,0,23,13,201,15.46,1,0,0,1,,,26,39.1,42.1,32.6,,81,
221,Kalif Raymond,DET,WR,28,8,2,0,0,0,0,0,3,23,7.67,0,28,20,255,12.75,0,1,1,0,,,26,45.8,49.8,35.8,,82,
222,Rashid Shaheed,NOR,WR,24,4,1,0,0,0,0,0,1,44,44.00,1,5,4,91,22.75,1,0,0,2,,,26,29.5,29.5,27.5,,84,
223,Javonte Williams,DEN,RB,22,4,4,0,0,0,0,0,47,204,4.34,0,22,16,76,4.75,0,1,1,0,,,26,42.0,46.0,34.0,,63,
224,Jelani Woods,IND,TE,24,9,0,0,0,0,0,0,0,0,,0,13,7,79,11.29,3,0,0,3,,,26,32.9,32.9,29.4,,29,
225,Nelson Agholor,NWE,WR,29,8,3,0,0,0,0,0,0,0,,0,21,15,227,15.13,1,2,2,1,,,25,39.7,44.7,32.2,,85,
226,Gus Edwards,BAL,RB,27,2,1,0,0,0,0,0,27,131,4.85,2,1,0,0,,0,0,0,2,,,25,25.1,28.1,25.1,,64,
227,Robbie Anderson,2TM,WR,29,9,6,0,0,0,0,0,0,0,,0,34,14,202,14.43,1,1,1,1,,,24,38.2,42.2,31.2,,86,
228,Greg Dulcich,DEN,TE,22,3,1,0,0,0,0,0,0,0,,0,17,12,182,15.17,1,0,0,1,,,24,36.2,39.2,30.2,,30,
229,Darren Waller,LVR,TE,30,5,4,0,0,0,0,0,0,0,,0,24,16,175,10.94,1,0,0,1,,,24,39.5,42.5,31.5,,31,
230,Jaylen Warren,PIT,RB,24,8,0,0,0,0,0,0,29,153,5.28,0,14,12,88,7.33,0,1,0,0,,,24,36.1,39.1,30.1,,65,
231,Jamal Agnew,JAX,WR,27,7,0,0,0,0,0,0,5,29,5.80,0,11,7,78,11.14,2,0,0,2,,,23,29.7,29.7,26.2,,88,
232,Dyami Brown,WAS,WR,23,7,0,0,0,0,0,0,0,0,,0,10,3,111,37.00,2,0,0,2,,,23,26.1,29.1,24.6,,87,
233,O.J. Howard,HOU,TE,28,8,7,0,0,0,0,0,0,0,,0,15,8,110,13.75,2,0,0,2,,,23,31.0,34.0,27.0,,32,
234,Colby Parkinson,SEA,TE,23,9,0,0,0,0,0,0,0,0,,0,13,12,165,13.75,1,0,0,1,,,23,34.5,37.5,28.5,,33,
235,Jordan Akins,HOU,TE,30,6,0,0,0,0,0,0,0,0,,0,15,11,159,14.45,1,0,0,1,,,22,32.9,35.9,27.4,,34,
236,Kyle Juszczyk,SFO,RB,31,7,5,0,0,0,0,0,3,10,3.33,1,15,11,153,13.91,0,0,0,1,,,22,33.3,36.3,27.8,,66,
237,Joshua Kelley,LAC,RB,25,6,0,0,0,0,0,0,23,104,4.52,1,10,7,56,8.00,0,0,0,1,,,22,29.0,32.0,25.5,,67,
238,Craig Reynolds,DET,RB,26,8,0,0,0,0,0,0,23,102,4.43,0,10,9,116,12.89,0,0,0,0,,,22,30.8,36.8,26.3,,68,
239,Tyquan Thornton,NWE,WR,22,5,2,0,0,0,0,0,3,16,5.33,1,19,9,81,9.00,1,0,0,2,,,22,30.7,30.7,26.2,,90,
240,Justin Watson,KAN,WR,26,8,0,0,0,0,0,0,0,0,,0,14,6,101,16.83,2,0,0,2,,,22,28.1,31.1,25.1,,89,
241,Cam Akers,LAR,RB,23,6,2,0,0,0,0,0,56,154,2.75,1,5,2,18,9.00,0,1,1,1,,,21,23.2,27.2,22.2,,69,
242,Marquez Callaway,NOR,WR,24,9,3,0,0,0,0,0,0,0,,0,29,15,152,10.13,1,0,0,1,,,21,36.2,39.2,28.7,,92,
243,Demarcus Robinson,BAL,WR,28,9,1,0,0,0,0,0,0,0,,0,29,16,152,9.50,1,0,0,1,,,21,37.2,40.2,29.2,,93,
244,Sterling Shepard,NYG,WR,29,3,2,0,0,0,0,0,0,0,,0,24,13,154,11.85,1,0,0,1,,,21,34.4,37.4,27.9,,91,
245,Phillip Dorsett,HOU,WR,29,7,2,0,0,0,0,0,0,0,,0,17,7,135,19.29,1,0,0,1,,,20,26.5,29.5,23.0,,96,
247,Michael Gallup,DAL,WR,26,5,3,0,0,0,0,0,0,0,,0,23,12,135,11.25,1,0,0,1,,,20,31.5,34.5,25.5,,97,
248,Justice Hill,BAL,RB,25,7,0,0,0,0,0,0,32,190,5.94,0,5,5,27,5.40,0,1,1,0,,,20,24.7,28.7,22.2,,70,
249,Julio Jones,TAM,WR,33,4,2,0,0,0,0,0,3,17,5.67,0,16,8,125,15.63,1,0,0,1,,,20,28.2,31.2,24.2,,94,
250,Elijah Moore,NYJ,WR,22,8,6,0,0,0,0,0,2,-4,-2.00,0,30,16,203,12.69,0,0,0,0,,,20,35.9,38.9,27.9,,95,
251,Tommy Tremble,CAR,TE,22,9,3,0,0,0,0,0,0,0,,0,18,10,99,9.90,2,1,1,2,,,20,29.9,30.9,24.9,,35,
252,Tevin Coleman,SFO,RB,29,4,0,0,0,0,0,0,12,26,2.17,1,3,3,44,14.67,1,0,0,2,,,19,22.0,22.0,20.5,,71,
253,Jake Ferguson,DAL,TE,23,8,5,0,0,0,0,0,0,0,,0,12,9,68,7.56,2,0,0,2,,,19,27.8,27.8,23.3,,36,
254,KJ Hamler,DEN,WR,23,7,0,0,0,0,0,0,2,23,11.50,0,14,7,165,23.57,0,0,0,0,,,19,25.8,28.8,22.3,,100,
255,Jarvis Landry,NOR,WR,30,4,1,0,0,0,0,0,0,0,,0,21,15,168,11.20,0,0,0,0,1,,19,33.8,36.8,26.3,,101,
256,Ray-Ray McCloud,SFO,WR,26,8,2,0,0,0,0,0,0,0,,0,15,9,129,14.33,1,2,0,1,,,19,27.9,30.9,23.4,,99,
257,Laviska Shenault Jr.,CAR,WR,24,5,0,0,0,0,0,0,3,6,2.00,0,10,8,124,15.50,1,0,0,1,,,19,27.0,30.0,23.0,,98,
258,Kendrick Bourne,NWE,WR,27,8,2,0,0,0,0,0,3,15,5.00,0,19,14,167,11.93,0,2,0,0,,,18,32.2,35.2,25.2,,103,
259,Kylen Granson,IND,TE,24,9,3,0,0,0,0,0,1,0,0.00,0,27,20,176,8.80,0,1,0,0,,,18,37.6,40.6,27.6,,39,
260,Noah Gray,KAN,TE,23,8,3,0,0,0,0,0,1,1,1.00,1,17,12,123,10.25,0,0,0,1,,,18,30.4,33.4,24.4,,37,
261,Jauan Jennings,SFO,WR,25,7,1,0,0,0,0,0,0,0,,0,24,14,180,12.86,0,0,0,0,,,18,32.0,35.0,25.0,,104,
262,Dalton Schultz,DAL,TE,26,6,6,0,0,0,0,0,0,0,,0,29,20,203,10.15,0,1,1,0,,,18,38.3,42.3,28.3,,38,
263,Trent Sherfield,MIA,WR,26,9,1,0,0,0,0,0,0,0,,0,25,18,184,10.22,0,0,0,0,,,18,36.4,39.4,27.4,,102,
264,Ashton Dulin,IND,WR,25,5,1,0,0,0,0,0,1,3,3.00,0,18,12,168,14.00,0,0,0,0,,,17,29.1,32.1,23.1,,107,
265,Ross Dwelley,SFO,TE,27,8,0,0,0,0,0,0,0,0,,0,5,3,105,35.00,1,0,0,1,,,17,19.5,22.5,18.0,,41,
266,Jamycal Hasty,JAX,RB,26,9,0,0,0,0,0,0,12,88,7.33,1,8,6,24,4.00,0,0,0,1,,,17,23.2,23.2,20.2,,72,
267,KhaDarel Hodge,ATL,WR,27,9,1,0,0,0,0,0,0,0,,0,14,9,147,16.33,0,0,0,0,1,,17,25.7,28.7,21.2,,109,
268,Hunter Renfrow,LVR,WR,27,6,1,0,0,0,0,0,0,0,,0,29,21,192,9.14,0,3,1,0,,,17,38.2,42.2,27.7,,105,
269,Wan'Dale Robinson,NYG,WR,21,4,1,0,0,0,0,0,0,0,,0,16,12,107,8.92,1,0,0,1,,,17,28.7,31.7,22.7,,110,
270,Khalil Shakir,BUF,WR,22,6,1,0,0,0,0,0,0,0,,0,13,6,112,18.67,1,0,0,1,,,17,23.2,26.2,20.2,,106,
271,Logan Thomas,WAS,TE,31,6,5,0,0,0,0,0,0,0,,0,23,13,106,8.15,1,0,0,1,,,17,29.6,32.6,23.1,,40,
272,Quez Watkins,PHI,WR,24,8,3,0,0,0,0,0,1,-3,-3.00,0,13,8,113,14.13,1,0,0,1,,,17,25.0,28.0,21.0,,108,
273,Christian Watson,GNB,WR,23,6,3,0,0,0,0,0,3,19,6.33,1,14,10,88,8.80,0,0,0,1,,,17,26.7,26.7,21.7,,111,
274,Darrel Williams,ARI,RB,27,6,0,0,0,0,0,0,21,102,4.86,1,8,4,9,2.25,0,0,0,1,,,17,21.1,24.1,19.1,,73,
275,DJ Chark,DET,WR,26,3,3,0,0,0,0,0,0,0,,0,18,7,98,14.00,1,0,0,1,,,16,22.8,22.8,19.3,,114,
276,Sony Michel,LAC,RB,27,8,0,0,0,0,0,0,34,103,3.03,0,13,9,53,5.89,0,0,0,0,,,16,24.6,27.6,20.1,,74,
278,Foster Moreau,LVR,TE,25,6,5,0,0,0,0,0,0,2,,0,27,17,175,10.29,0,1,1,0,,,16,32.7,36.7,24.2,,42,
279,Chigoziem Okonkwo,TEN,TE,23,8,3,0,0,0,0,0,1,-4,-4.00,0,11,6,100,16.67,1,0,0,1,,,16,21.6,24.6,18.6,,43,
280,Zach Pascal,PHI,WR,28,8,0,0,0,0,0,0,1,0,0.00,0,10,9,104,11.56,1,0,0,1,,,16,25.4,28.4,20.9,,112,
281,Sammy Watkins,GNB,WR,29,5,3,0,0,0,0,0,0,0,,0,17,10,159,15.90,0,0,0,0,,,16,25.9,28.9,20.9,,113,
282,Brandon Bolden,LVR,RB,32,7,0,0,0,0,0,0,8,34,4.25,0,8,8,53,6.63,1,0,0,1,,,15,22.7,22.7,18.7,,76,
283,Peyton Hendershot,DAL,TE,23,8,1,0,0,0,0,0,0,0,,0,12,9,85,9.44,1,0,0,1,,,15,23.5,23.5,19.0,,47,
284,Austin Hooper,TEN,TE,28,8,1,0,0,0,0,0,0,0,,0,18,12,150,12.50,0,0,0,0,,,15,27.0,30.0,21.0,,46,
285,Chuba Hubbard,CAR,RB,23,7,1,0,0,0,0,0,15,97,6.47,1,4,3,11,3.67,0,1,1,1,,,15,17.8,18.8,16.3,,75,
286,Scott Miller,TAM,WR,25,7,1,0,0,0,0,0,1,8,8.00,0,32,19,145,7.63,0,0,0,0,,,15,34.3,37.3,24.8,,115,
287,Jonnu Smith,NWE,TE,27,8,4,0,0,0,0,0,0,0,,0,24,16,154,9.63,0,0,0,0,,,15,31.4,34.4,23.4,,44,
288,Adam Trautman,NOR,TE,25,7,6,0,0,0,0,0,0,0,,0,9,8,94,11.75,1,0,0,1,,,15,23.4,23.4,19.4,,45,
289,Mike Boone,DEN,RB,27,7,0,0,0,0,0,0,15,82,5.47,0,12,6,61,10.17,0,0,0,0,,,14,20.3,20.3,17.3,,77,
290,Treylon Burks,TEN,WR,22,4,2,0,0,0,0,0,2,12,6.00,0,16,10,129,12.90,0,0,0,0,,,14,24.1,27.1,19.1,,116,
291,Sam Ehlinger,IND,QB,24,2,2,32,52,304,0,1,11,54,4.91,0,0,0,0,,0,1,1,0,,,14,13.6,18.6,14.6,,41,
292,Jody Fortson,KAN,TE,27,7,0,0,0,0,0,0,0,0,,0,5,3,19,6.33,2,0,0,2,,,14,16.9,16.9,15.4,,49,
293,Richie James,NYG,WR,27,8,1,0,0,0,0,0,2,6,3.00,0,26,20,191,9.55,0,3,3,0,,,14,33.7,39.7,23.7,,118,
294,Johnny Mundt,MIN,TE,28,8,6,0,0,0,0,0,0,0,,0,15,13,77,5.92,1,0,0,1,,,14,26.7,26.7,20.2,,50,
295,Eric Saubert,DEN,TE,28,8,2,0,0,0,0,0,0,0,,0,14,7,83,11.86,1,0,0,1,,,14,21.3,21.3,17.8,,48,
296,Samori Toure,GNB,WR,24,3,1,0,0,0,0,0,0,0,,0,9,4,75,18.75,1,1,0,1,,,14,17.5,17.5,15.5,,119,
297,Nick Westbrook-Ikhine,TEN,WR,25,8,6,0,0,0,0,0,0,0,,0,15,7,138,19.71,0,0,0,0,,,14,20.8,23.8,17.3,,117,
298,Matt Breida,NYG,RB,27,8,0,0,0,0,0,0,23,73,3.17,0,8,6,54,9.00,0,0,0,0,,,13,18.7,18.7,15.7,,80,
299,River Cracraft,MIA,WR,28,7,0,0,0,0,0,0,0,0,,0,6,2,13,6.50,2,0,0,2,,,13,15.3,15.3,14.3,,121,
300,Zander Horvath,LAC,RB,24,8,1,0,0,0,0,0,3,5,1.67,0,7,4,7,1.75,2,0,0,2,,,13,17.2,17.2,15.2,,79,
301,Breshad Perriman,TAM,WR,29,7,2,0,0,0,0,0,2,-7,-3.50,0,16,8,101,12.63,1,2,1,1,,,13,21.4,25.4,17.4,,120,
302,Boston Scott,PHI,RB,27,6,0,0,0,0,0,0,24,71,2.96,1,1,1,2,2.00,0,0,0,1,,,13,14.3,14.3,13.8,,78,
303,Shi Smith,CAR,WR,24,9,4,0,0,0,0,0,0,0,,0,23,9,125,13.89,0,1,0,0,,,13,21.5,24.5,17.0,,122,
304,Reggie Gilliam,BUF,RB,25,8,2,0,0,0,0,0,0,0,,0,9,7,57,8.14,1,0,0,1,,,12,18.7,18.7,15.2,,81,
305,Trey Lance,SFO,QB,22,2,2,15,31,194,0,1,16,67,4.19,0,0,0,0,,0,1,0,0,,,12,12.5,13.5,13.5,,42,
306,Ian Thomas,CAR,TE,26,9,9,0,0,0,0,0,0,0,,0,18,12,120,10.00,0,0,0,0,,,12,24.0,27.0,18.0,,51,
307,Dan Arnold,JAX,TE,27,9,0,0,0,0,0,0,0,0,,0,7,6,105,17.50,0,0,0,0,,,11,16.5,19.5,13.5,,57,
309,Raheem Blackshear,CAR,RB,23,5,1,0,0,0,0,0,9,9,1.00,1,4,4,40,10.00,0,0,0,1,,,11,14.9,14.9,12.9,,84,
310,Cameron Brate,TAM,TE,31,5,1,0,0,0,0,0,0,0,,0,22,13,114,8.77,0,0,0,0,,,11,24.4,27.4,17.9,,52,
311,Harrison Bryant,CLE,TE,24,8,5,0,0,0,0,0,0,0,,0,21,14,114,8.14,0,0,0,0,,,11,25.4,28.4,18.4,,53,
312,Josiah Deguara,GNB,TE,25,9,0,0,0,0,0,0,0,0,,0,12,11,106,9.64,0,0,0,0,,,11,21.6,24.6,16.1,,56,
313,Kendall Hinton,DEN,WR,25,6,2,0,0,0,0,0,0,0,,0,7,6,108,18.00,0,0,0,0,,,11,16.8,19.8,13.8,,123,
314,Travis Homer,SEA,RB,24,5,0,0,0,0,0,0,7,35,5.00,0,8,8,79,9.88,0,0,0,0,,,11,19.4,19.4,15.4,,82,
315,Keaontay Ingram,ARI,RB,23,4,0,0,0,0,0,0,13,23,1.77,1,2,2,23,11.50,0,0,0,1,,,11,12.6,12.6,11.6,,85,
316,Justin Jackson,DET,RB,26,8,0,0,0,0,0,0,12,46,3.83,0,3,2,4,2.00,1,0,0,1,,,11,13.0,13.0,12.0,,83,
317,Josh Oliver,BAL,TE,25,9,3,0,0,0,0,0,0,0,,0,10,6,52,8.67,1,0,0,1,,,11,17.2,17.2,14.2,,54,
318,David Sills,NYG,WR,26,8,5,0,0,0,0,0,0,0,,0,17,11,106,9.64,0,0,0,0,,,11,21.6,24.6,16.1,,124,
319,Durham Smythe,MIA,TE,27,8,8,0,0,0,0,0,1,1,1.00,1,9,6,50,8.33,0,0,0,1,,,11,17.1,17.1,14.1,,55,
320,David Bell,CLE,WR,22,8,2,0,0,0,0,0,0,0,,0,11,9,100,11.11,0,0,0,0,,,10,19.0,22.0,14.5,,126,
321,N'Keal Harry,CHI,WR,25,3,0,0,0,0,0,0,0,0,,0,5,4,44,11.00,1,0,0,1,,,10,14.4,14.4,12.4,,125,
322,Tanner Hudson,NYG,TE,28,8,0,0,0,0,0,0,0,0,,0,11,6,98,16.33,0,0,0,0,,,10,15.8,15.8,12.8,,60,
323,Alec Ingold,MIA,RB,26,9,8,0,0,0,0,0,5,6,1.20,1,8,6,38,6.33,0,0,0,1,,,10,16.4,16.4,13.4,,86,
324,Dax Milne,WAS,WR,23,9,1,0,0,0,0,0,0,0,,0,7,6,37,6.17,1,0,0,1,,,10,15.7,15.7,12.7,,127,
325,Zack Moss,BUF,RB,25,5,0,0,0,0,0,0,17,91,5.35,0,8,7,27,3.86,0,1,1,0,,,10,16.8,17.8,13.3,,87,
326,Chris Myarick,NYG,TE,27,8,7,0,0,0,0,0,0,0,,0,6,6,42,7.00,1,0,0,1,,,10,16.2,16.2,13.2,,59,
327,Geoff Swaim,TEN,TE,29,8,7,0,0,0,0,0,0,0,,0,9,7,43,6.14,1,0,0,1,,,10,17.3,17.3,13.8,,58,
328,Pharaoh Brown,2TM,TE,28,7,5,0,0,0,0,0,0,0,,0,13,9,93,10.33,0,0,0,0,,,9,18.3,18.3,13.8,,61,
329,Zach Gentry,PIT,TE,26,8,6,0,0,0,0,0,0,0,,0,13,12,92,7.67,0,0,0,0,,,9,21.2,21.2,15.2,,62,
330,Velus Jones Jr.,CHI,WR,25,5,0,0,0,0,0,0,3,41,13.67,0,5,3,24,8.00,1,2,2,1,,,9,11.5,13.5,10.0,,130,
331,Phillip Lindsay,IND,RB,28,3,0,0,0,0,0,0,15,49,3.27,0,8,6,19,3.17,0,0,0,0,1,,9,14.8,14.8,11.8,,88,
332,Denzel Mims,NYJ,WR,25,3,2,0,0,0,0,0,0,0,,0,9,4,92,23.00,0,0,0,0,,,9,13.2,13.2,11.2,,128,
333,Jalen Reagor,MIN,WR,23,8,0,0,0,0,0,0,1,17,17.00,0,5,3,10,3.33,1,2,0,1,,,9,11.7,11.7,10.2,,129,
334,Armani Rogers,WAS,TE,25,9,3,0,0,0,0,0,1,24,24.00,0,6,5,64,12.80,0,0,0,0,,,9,13.8,13.8,11.3,,63,
335,Brock Wright,DET,TE,24,8,3,0,0,0,0,0,0,0,,0,7,6,88,14.67,0,0,0,0,,,9,14.8,14.8,11.8,,64,
336,Keenan Allen,LAC,WR,30,2,2,0,0,0,0,0,0,0,,0,6,6,77,12.83,0,0,0,0,,,8,13.7,13.7,10.7,,132,
337,John Bates,WAS,TE,25,8,4,0,0,0,0,0,0,0,,0,17,11,84,7.64,0,1,0,0,,,8,19.4,19.4,13.9,,65,
338,Gary Brightwell,NYG,RB,23,8,0,0,0,0,0,0,4,19,4.75,1,0,0,0,,0,0,0,1,,,8,7.9,7.9,7.9,,89,
340,A.J. Green,ARI,WR,34,7,4,0,0,0,0,0,0,0,,0,23,10,56,5.60,0,0,0,0,1,,8,17.6,17.6,12.6,,133,
341,Tom Kennedy,DET,WR,26,4,1,0,0,0,0,0,0,0,,0,12,6,84,14.00,0,0,0,0,,,8,14.4,14.4,11.4,,131,
342,Marcedes Lewis,GNB,TE,38,9,9,0,0,0,0,0,0,0,,0,2,2,21,10.50,1,0,0,1,,,8,10.1,10.1,9.1,,68,
343,James Mitchell,DET,TE,23,5,0,0,0,0,0,0,0,0,,0,3,3,22,7.33,1,0,0,1,,,8,11.2,11.2,9.7,,66,
344,Brandon Powell,LAR,WR,27,8,1,0,0,0,0,0,7,2,0.29,0,11,10,74,7.40,0,1,0,0,,,8,17.6,17.6,12.6,,134,
345,Brett Rypien,DEN,QB,26,1,1,24,46,225,0,1,3,9,3.00,0,0,0,0,,0,1,0,0,,,8,7.9,8.9,8.9,,44,
346,C.J. Uzomah,NYJ,TE,29,8,7,0,0,0,0,0,0,0,,0,11,10,82,8.20,0,0,0,0,,,8,18.2,18.2,13.2,,67,
347,Malik Willis,TEN,QB,23,4,2,12,30,141,0,1,17,68,4.00,0,0,0,0,,0,1,1,0,,,8,8.4,10.4,9.4,,43,
348,Ameer Abdullah,LVR,RB,29,8,0,0,0,0,0,0,0,0,,0,12,8,66,8.25,0,0,0,0,,,7,14.6,14.6,10.6,,93,
349,Michael Bandy,LAC,WR,25,5,1,0,0,0,0,0,0,0,,0,18,9,74,8.22,0,0,0,0,,,7,16.4,16.4,11.9,,135,
350,DeeJay Dallas,SEA,RB,24,9,0,0,1,0,0,1,13,65,5.00,0,5,5,29,5.80,0,1,0,0,,,7,12.4,13.4,10.9,,90,
351,D'Wayne Eskridge,SEA,WR,25,9,0,0,0,0,0,0,2,10,5.00,0,13,7,58,8.29,0,0,0,0,,,7,13.8,13.8,10.3,,139,
