,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
352,Connor Heyward,PIT,TE,23,9,0,0,0,0,0,0,0,0,,0,8,7,76,10.86,0,0,0,0,,,8,14.6,14.6,11.1,,69,
353,Isaiah Hodgins,2TM,WR,24,3,0,0,0,0,0,0,0,0,,0,8,6,82,13.67,0,0,0,0,,,8,14.2,14.2,11.2,,137,
354,Marcedes Lewis,GNB,TE,38,10,10,0,0,0,0,0,0,0,,0,3,3,20,6.67,1,0,0,1,,,8,11.0,11.0,9.5,,68,
355,Dare Ogunbowale,HOU,RB,28,9,0,0,0,0,0,0,1,8,8.00,0,9,7,67,9.57,0,0,0,0,,,8,14.5,14.5,11.0,,94,
356,Brandon Powell,LAR,WR,27,9,1,0,0,0,0,0,8,9,1.13,0,12,10,74,7.40,0,1,0,0,,,8,18.3,18.3,13.3,,136,
357,Brett Rypien,DEN,QB,26,1,1,24,46,225,0,1,3,9,3.00,0,0,0,0,,0,1,0,0,,,8,7.9,8.9,8.9,,45,
358,Skylar Thompson,MIA,QB,25,3,1,27,47,272,0,1,4,9,2.25,0,0,0,0,,0,1,1,0,,,8,7.8,9.8,8.8,,46,
359,C.J. Uzomah,NYJ,TE,29,8,7,0,0,0,0,0,0,0,,0,11,10,82,8.20,0,0,0,0,,,8,18.2,18.2,13.2,,67,
360,Cedrick Wilson Jr.,MIA,WR,27,9,0,0,0,0,0,0,1,8,8.00,0,11,7,70,10.00,0,0,0,0,,,8,14.8,14.8,11.3,,138,
361,Michael Bandy,LAC,WR,25,6,2,0,0,0,0,0,0,0,,0,19,9,74,8.22,0,0,0,0,,,7,16.4,16.4,11.9,,140,
362,Lawrence Cager,2TM,TE,25,3,1,0,0,0,0,0,0,0,,0,4,2,9,4.50,1,0,0,1,,,7,8.9,8.9,7.9,,71,
363,DeeJay Dallas,SEA,RB,24,10,0,0,1,0,0,1,13,65,5.00,0,5,5,29,5.80,0,1,0,0,,,7,12.4,13.4,10.9,,95,
364,D'Wayne Eskridge,SEA,WR,25,10,0,0,0,0,0,0,2,10,5.00,0,13,7,58,8.29,0,0,0,0,,,7,13.8,13.8,10.3,,143,
365,Ty Montgomery,NWE,WR,29,1,0,0,0,0,0,0,2,-2,-1.00,0,4,3,15,5.00,1,0,0,1,,,7,10.3,10.3,8.8,,142,
366,Skyy Moore,KAN,WR,22,9,2,0,0,0,0,0,0,0,,0,14,7,106,15.14,0,2,2,0,,,7,13.6,18.6,10.1,,144,
367,MyCole Pruitt,ATL,TE,30,6,1,0,0,0,0,0,0,0,,0,3,3,14,4.67,1,0,0,1,,,7,10.4,10.4,8.9,,70,
368,Patrick Ricard,BAL,RB,28,9,8,0,0,0,0,0,4,10,2.50,0,9,8,60,7.50,0,0,0,0,,,7,15.0,15.0,11.0,,97,
369,Giovanni Ricci,CAR,RB,26,10,3,0,0,0,0,0,0,0,,0,8,7,68,9.71,0,0,0,0,,,7,13.8,13.8,10.3,,98,
371,Derek Watt,PIT,RB,30,9,2,0,0,0,0,0,3,7,2.33,0,3,3,7,2.33,1,0,0,1,,,7,10.4,10.4,8.9,,96,
372,Kevin White,NOR,WR,30,5,2,0,0,0,0,0,0,0,,0,5,2,74,37.00,0,0,0,0,,,7,9.4,9.4,8.4,,141,
373,Tutu Atwell,LAR,WR,23,5,0,0,0,0,0,0,1,9,9.00,0,4,1,54,54.00,0,0,0,0,,,6,7.3,7.3,6.8,,147,
374,Andrew Beck,DEN,TE,26,8,4,0,0,0,0,0,1,-1,-1.00,0,6,3,59,19.67,0,0,0,0,,,6,8.8,8.8,7.3,,74,
375,Malcolm Brown,LAR,RB,29,5,0,0,0,0,0,0,14,34,2.43,0,2,2,23,11.50,0,0,0,0,,,6,7.7,7.7,6.7,,99,
376,Jamison Crowder,BUF,WR,29,4,0,0,0,0,0,0,0,0,,0,13,6,60,10.00,0,1,0,0,,,6,12.0,12.0,9.0,,149,
377,Jalen Guyton,LAC,WR,25,3,0,0,0,0,0,0,0,0,,0,4,2,64,32.00,0,0,0,0,,,6,8.4,8.4,7.4,,145,
378,Marcus Johnson,NYG,WR,28,6,4,0,0,0,0,0,0,0,,0,16,6,63,10.50,0,0,0,0,,,6,12.3,12.3,9.3,,148,
379,Jake Kumerow,BUF,WR,30,6,1,0,0,0,0,0,0,0,,0,7,4,64,16.00,0,0,0,0,,,6,10.4,10.4,8.4,,146,
380,Teagan Quitoriano,HOU,TE,22,2,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,1,0,0,1,,,6,7.2,7.2,6.7,,72,
381,Cam Sims,WAS,WR,26,10,3,0,0,0,0,0,0,0,,0,13,5,58,11.60,0,0,0,0,,,6,10.8,10.8,8.3,,151,
382,Jeff Smith,NYJ,WR,25,9,0,0,0,0,0,0,0,0,,0,6,4,57,14.25,0,0,0,0,,,6,9.7,9.7,7.7,,153,
383,Mike Strachan,IND,WR,25,9,0,0,0,0,0,0,0,0,,0,8,3,59,19.67,0,0,0,0,,,6,8.9,8.9,7.4,,150,
384,Mike Thomas,CIN,WR,28,9,2,0,0,0,0,0,0,0,,0,9,2,38,19.00,0,0,0,0,1,,6,7.8,7.8,6.8,,152,
385,Malik Willis,TEN,QB,23,5,2,12,30,141,0,1,18,64,3.56,0,0,0,0,,0,2,2,0,,,6,6.0,9.0,7.0,,47,
386,Shane Zylstra,DET,TE,26,5,1,0,0,0,0,0,0,0,,0,2,1,1,1.00,1,0,0,1,,,6,7.1,7.1,6.6,,73,
387,Spencer Brown,CAR,RB,24,2,0,0,0,0,0,0,9,43,4.78,0,4,2,10,5.00,0,0,0,0,,,5,7.3,7.3,6.3,,101,
388,Hassan Haskins,TEN,RB,23,9,0,0,0,0,0,0,10,42,4.20,0,3,3,7,2.33,0,0,0,0,,,5,7.9,7.9,6.4,,103,
389,Parker Hesse,ATL,TE,27,10,3,0,0,0,0,0,0,0,,0,6,5,50,10.00,0,0,0,0,,,5,10.0,10.0,7.5,,77,
390,Cody Hollister,TEN,WR,29,9,3,0,0,0,0,0,0,0,,0,5,3,54,18.00,0,0,0,0,,,5,8.4,8.4,6.9,,154,
391,Trenton Irwin,CIN,WR,27,2,0,0,0,0,0,0,1,11,11.00,0,4,3,41,13.67,0,0,0,0,,,5,8.2,8.2,6.7,,156,
392,Ko Kieft,TAM,TE,24,10,7,0,0,0,0,0,0,0,,0,5,4,52,13.00,0,0,0,0,,,5,9.2,9.2,7.2,,76,
393,Tre' McKitty,LAC,TE,23,9,4,0,0,0,0,0,0,0,,0,13,7,49,7.00,0,1,0,0,,,5,11.9,11.9,8.4,,79,
394,Quintin Morris,BUF,TE,23,8,1,0,0,0,0,0,0,0,,0,9,6,67,11.17,0,1,1,0,,,5,10.7,11.7,7.7,,81,
395,Albert Okwuegbunam,DEN,TE,24,5,0,0,0,0,0,0,0,0,,0,11,7,50,7.14,0,0,0,0,,,5,12.0,12.0,8.5,,78,
396,Donald Parham,LAC,TE,25,2,0,0,0,0,0,0,0,0,,0,4,3,53,17.67,0,0,0,0,,,5,8.3,8.3,6.8,,75,
397,Byron Pringle,CHI,WR,29,4,1,0,0,0,0,0,0,0,,0,5,3,45,15.00,0,0,0,0,,,5,7.5,7.5,6.0,,157,
398,James Proche,BAL,WR,26,7,0,0,0,0,0,0,0,0,,0,8,6,53,8.83,0,0,0,0,,,5,11.3,11.3,8.3,,155,
399,Ronnie Rivers,LAR,RB,23,3,1,0,0,0,0,0,9,21,2.33,0,5,5,29,5.80,0,0,0,0,,,5,10.0,10.0,7.5,,102,
400,Jack Stoll,PHI,TE,24,9,5,0,0,0,0,0,0,0,,0,7,4,49,12.25,0,0,0,0,,,5,8.9,8.9,6.9,,80,
402,Stephen Sullivan,CAR,TE,26,7,0,0,0,0,0,0,0,0,,0,3,2,46,23.00,0,0,0,0,,,5,6.6,6.6,5.6,,83,
403,Dwayne Washington,NOR,RB,28,9,0,0,0,0,0,0,11,38,3.45,0,1,1,7,7.00,0,0,0,0,,,5,5.5,5.5,5.0,,105,
404,Mitchell Wilcox,CIN,TE,26,9,0,0,0,0,0,0,0,0,,0,6,6,47,7.83,0,0,0,0,,,5,10.7,10.7,7.7,,82,
405,Jordan Wilkins,IND,RB,28,2,0,0,0,0,0,0,6,31,5.17,0,5,4,15,3.75,0,0,0,0,,,5,8.6,8.6,6.6,,104,
406,Jonathan Williams,WAS,RB,28,6,0,0,0,0,0,0,6,54,9.00,0,0,0,0,,0,0,0,0,,,5,5.4,5.4,5.4,,100,
407,Kendall Blanton,LAR,TE,27,4,0,0,0,0,0,0,0,0,,0,2,2,35,17.50,0,0,0,0,,,4,5.5,5.5,4.5,,88,
408,Grant Calcaterra,PHI,TE,24,7,1,0,0,0,0,0,0,0,,0,1,1,40,40.00,0,0,0,0,,,4,5.0,5.0,4.5,,85,
409,Keelan Cole,LVR,WR,29,6,2,0,0,0,0,0,0,0,,0,11,3,42,14.00,0,0,0,0,,,4,7.2,7.2,5.7,,158,
410,Tyrion Davis-Price,SFO,RB,22,3,0,0,0,0,0,0,16,37,2.31,0,2,0,0,,0,0,0,0,,,4,3.7,3.7,3.7,,107,
411,Anthony Firkser,ATL,TE,27,5,1,0,0,0,0,0,0,0,,0,4,3,39,13.00,0,0,0,0,,,4,6.9,6.9,5.4,,86,
412,Ty Johnson,NYJ,RB,25,9,0,0,0,0,0,0,5,26,5.20,0,6,2,10,5.00,0,0,0,0,,,4,5.6,5.6,4.6,,108,
413,Kyle Philips,TEN,WR,23,4,0,0,0,0,0,0,0,0,,0,13,8,78,9.75,0,2,2,0,,,4,11.8,13.8,7.8,,160,
414,Anthony Schwartz,CLE,WR,22,8,0,0,0,0,0,0,2,20,10.00,0,7,2,22,11.00,0,0,0,0,,,4,6.2,6.2,5.2,,159,
415,Eric Tomlinson,DEN,TE,30,9,7,0,0,0,0,0,0,0,,0,6,3,37,12.33,0,0,0,0,,,4,6.7,6.7,5.2,,87,
416,Trevon Wesco,CHI,TE,27,9,1,0,0,0,0,0,0,0,,0,3,1,23,23.00,0,0,0,0,1,,4,5.3,5.3,4.8,,84,
417,Kyren Williams,LAR,RB,22,2,0,0,0,0,0,0,1,9,9.00,0,3,3,30,10.00,0,0,0,0,,,4,6.9,6.9,5.4,,106,
418,Andre Baccellia,ARI,WR,25,5,0,0,0,0,0,0,0,0,,0,6,4,25,6.25,0,0,0,0,,,3,6.5,6.5,4.5,,166,
419,Tyrie Cleveland,DEN,WR,25,6,0,0,0,0,0,0,0,0,,0,7,2,28,14.00,0,0,0,0,,,3,4.8,4.8,3.8,,162,
420,Jaelon Darden,TAM,WR,23,10,0,0,0,0,0,0,1,2,2.00,0,2,2,26,13.00,0,0,0,0,,,3,4.8,4.8,3.8,,163,
421,Mike Davis,BAL,RB,29,7,0,0,0,0,0,0,8,18,2.25,0,1,1,7,7.00,0,1,0,0,,,3,3.5,3.5,3.0,,113,
422,Tyler Davis,GNB,TE,25,10,1,0,0,0,0,0,0,0,,0,6,4,26,6.50,0,0,0,0,,,3,6.6,6.6,4.6,,91,
423,Trestan Ebner,CHI,RB,23,10,0,0,0,0,0,0,18,46,2.56,0,4,2,8,4.00,0,2,1,0,,,3,5.4,6.4,4.4,,109,
424,Ben Ellefson,MIN,TE,26,4,1,0,0,0,0,0,0,0,,0,3,3,26,8.67,0,0,0,0,,,3,5.6,5.6,4.1,,92,
425,Chris Evans,CIN,RB,25,9,0,0,0,0,0,0,0,0,,0,3,2,30,15.00,0,0,0,0,,,3,5.0,5.0,4.0,,111,
426,Luke Farrell,JAX,TE,25,10,0,0,0,0,0,0,0,0,,0,2,2,26,13.00,0,0,0,0,,,3,4.6,4.6,3.6,,93,
427,Myles Gaskin,MIA,RB,25,2,0,0,0,0,0,0,4,9,2.25,0,5,3,24,8.00,0,0,0,0,,,3,6.3,6.3,4.8,,110,
428,Tim Jones,JAX,WR,24,10,1,0,0,0,0,0,0,0,,0,3,2,27,13.50,0,0,0,0,,,3,4.7,4.7,3.7,,164,
429,Brevin Jordan,HOU,TE,22,5,1,0,0,0,0,0,0,0,,0,17,6,32,5.33,0,0,0,0,,,3,9.2,9.2,6.2,,89,
430,Jordan Love,GNB,QB,24,2,0,6,9,73,0,0,0,0,,0,0,0,0,,0,0,0,0,,,3,2.9,2.9,2.9,,48,
431,Trey McBride,ARI,TE,23,9,6,0,0,0,0,0,0,0,,0,4,4,31,7.75,0,1,0,0,,,3,7.1,7.1,5.1,,90,
433,Steven Sims,PIT,WR,25,4,1,0,0,0,0,0,5,18,3.60,0,5,3,14,4.67,0,0,0,0,,,3,6.2,6.2,4.7,,161,
434,Isaiah Spiller,LAC,RB,21,3,0,0,0,0,0,0,12,27,2.25,0,0,0,0,,0,0,0,0,,,3,2.7,2.7,2.7,,112,
435,Jarrett Stidham,LVR,QB,26,2,0,8,13,72,0,0,0,0,,0,0,0,0,,0,0,0,0,,,3,2.9,2.9,2.9,,49,
436,KaVontae Turpin,DAL,WR,26,9,0,0,0,0,0,0,3,17,5.67,0,2,1,9,9.00,0,0,0,0,,,3,3.6,3.6,3.1,,165,
437,Cole Beasley,TAM,WR,33,2,0,0,0,0,0,0,0,0,,0,5,4,17,4.25,0,0,0,0,,,2,5.7,5.7,3.7,,176,
438,Michael Burton,KAN,RB,30,9,0,0,0,0,0,0,4,7,1.75,0,3,2,11,5.50,0,0,0,0,,,2,3.8,3.8,2.8,,118,
439,Quintez Cephus,DET,WR,24,4,1,0,0,0,0,0,0,0,,0,3,2,15,7.50,0,0,0,0,,,2,3.5,3.5,2.5,,181,
440,Jeff Driskel,HOU,TE,29,2,0,0,0,0,0,0,2,15,7.50,0,0,0,0,,0,0,0,0,,,2,1.5,1.5,1.5,,99,
441,Bryan Edwards,ATL,WR,24,7,1,0,0,0,0,0,0,0,,0,5,3,15,5.00,0,0,0,0,,,2,4.5,4.5,3.0,,182,
442,Simi Fehoko,DAL,WR,25,5,0,0,0,0,0,0,0,0,,0,4,3,24,8.00,0,0,0,0,,,2,5.4,5.4,3.9,,167,
443,Kenny Golladay,NYG,WR,29,5,3,0,0,0,0,0,0,0,,0,8,2,22,11.00,0,0,0,0,,,2,4.2,4.2,3.2,,169,
444,Ryan Griffin,CHI,TE,32,8,0,0,0,0,0,0,0,0,,0,6,3,24,8.00,0,0,0,0,,,2,5.4,5.4,3.9,,94,
445,Penny Hart,SEA,WR,26,7,0,0,0,0,0,0,0,0,,0,1,1,15,15.00,0,0,0,0,,,2,2.5,2.5,2.0,,183,
446,Jesper Horsted,LVR,TE,25,9,0,0,0,0,0,0,0,0,,0,4,3,19,6.33,0,0,0,0,,,2,4.9,4.9,3.4,,98,
447,Dennis Houston,DAL,WR,23,2,0,0,0,0,0,0,0,0,,0,6,2,16,8.00,0,0,0,0,,,2,3.6,3.6,2.6,,179,
448,Lil'Jordan Humphrey,NWE,WR,24,6,2,0,0,0,0,0,0,0,,0,4,2,20,10.00,0,0,0,0,,,2,4.0,4.0,3.0,,173,
449,Andy Isabella,ARI,WR,26,3,0,0,0,0,0,0,0,0,,0,5,2,21,10.50,0,0,0,0,,,2,4.1,4.1,3.1,,170,
450,DeSean Jackson,BAL,WR,36,1,1,0,0,0,0,0,0,0,,0,2,1,16,16.00,0,0,0,0,,,2,2.6,2.6,2.1,,180,
451,D'Ernest Johnson,CLE,RB,26,7,0,0,0,0,0,0,4,17,4.25,0,3,3,7,2.33,0,0,0,0,,,2,5.4,5.4,3.9,,114,
452,Tony Jones,2TM,RB,25,4,0,0,0,0,0,0,2,8,4.00,0,2,2,12,6.00,0,0,0,0,,,2,4.0,4.0,3.0,,115,
453,Keith Kirkwood,NOR,WR,28,2,1,0,0,0,0,0,0,0,,0,2,2,18,9.00,0,0,0,0,,,2,3.8,3.8,2.8,,175,
454,Tyler Kroft,SFO,TE,30,4,3,0,0,0,0,0,0,0,,0,3,2,15,7.50,0,0,0,0,,,2,3.5,3.5,2.5,,100,
455,Chris Manhertz,JAX,TE,30,10,7,0,0,0,0,0,0,0,,0,6,5,21,4.20,0,0,0,0,,,2,7.1,7.1,4.6,,96,
456,Trace McSorley,ARI,QB,27,2,0,2,4,12,0,0,3,20,6.67,0,0,0,0,,0,0,0,0,,,2,2.5,2.5,2.5,,50,
457,Dezmon Patmon,IND,WR,24,1,0,0,0,0,0,0,0,0,,0,6,2,24,12.00,0,0,0,0,,,2,4.4,4.4,3.4,,168,
458,Kyle Rudolph,TAM,TE,33,5,0,0,0,0,0,0,0,0,,0,4,2,20,10.00,0,0,0,0,,,2,4.0,4.0,3.0,,97,
459,Trey Sermon,PHI,RB,23,2,0,0,0,0,0,0,2,19,9.50,0,0,0,0,,0,0,0,0,,,2,1.9,1.9,1.9,,116,
460,J.J. Taylor,NWE,RB,24,1,0,0,0,0,0,0,10,9,0.90,0,1,1,8,8.00,0,0,0,0,,,2,2.7,2.7,2.2,,119,
461,Trent Taylor,CIN,WR,28,9,1,0,0,0,0,0,3,18,6.00,0,3,3,19,6.33,0,2,1,0,,,2,4.7,5.7,3.2,,177,
462,Cole Turner,WAS,TE,22,3,2,0,0,0,0,0,0,0,,0,7,2,23,11.50,0,0,0,0,,,2,4.3,4.3,3.3,,95,
464,DJ Turner,LVR,WR,25,5,0,0,0,0,0,0,3,20,6.67,0,0,0,0,,0,1,0,0,,,2,2.0,2.0,2.0,,174,
465,Ke'Shawn Vaughn,TAM,RB,25,8,0,0,0,0,0,0,4,6,1.50,0,2,1,11,11.00,0,0,0,0,,,2,2.7,2.7,2.2,,120,
466,Tylan Wallace,BAL,WR,23,6,0,0,0,0,0,0,0,0,,0,6,3,21,7.00,0,0,0,0,,,2,5.1,5.1,3.6,,171,
467,Montrell Washington,DEN,WR,23,9,0,0,0,0,0,0,3,30,10.00,0,5,3,5,1.67,0,3,1,0,,,2,4.5,5.5,3.0,,184,
468,Zamir White,LVR,RB,23,9,0,0,0,0,0,0,8,19,2.38,0,0,0,0,,0,0,0,0,,,2,1.9,1.9,1.9,,117,
469,Juwann Winfree,GNB,WR,26,3,0,0,0,0,0,0,0,0,,0,4,1,17,17.00,0,0,0,0,,,2,2.7,2.7,2.2,,178,
470,Michael Woods II,CLE,WR,22,4,0,0,0,0,0,0,0,0,,0,5,2,21,10.50,0,0,0,0,,,2,4.1,4.1,3.1,,172,
471,Salvon Ahmed,MIA,RB,24,7,0,0,0,0,0,0,4,13,3.25,0,0,0,0,,0,0,0,0,,,1,1.3,1.3,1.3,,121,
472,Maurice Alexander,DET,WR,25,5,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,189,
473,Brandon Allen,CIN,QB,30,1,0,3,3,22,0,0,3,-1,-0.33,0,0,0,0,,0,0,0,0,,,1,0.8,0.8,0.8,,54,
474,Miles Boykin,PIT,WR,26,9,0,0,0,0,0,0,0,0,,0,2,1,11,11.00,0,0,0,0,,,1,2.1,2.1,1.6,,186,
475,Jalen Camp,HOU,WR,24,1,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,190,
476,Troy Hairston,HOU,RB,24,9,4,0,0,0,0,0,0,0,,0,4,3,12,4.00,0,0,0,0,,,1,4.2,4.2,2.7,,122,
477,Kevin Harris,NWE,RB,22,1,0,0,0,0,0,0,3,5,1.67,0,0,0,0,,0,0,0,0,,,1,0.5,0.5,0.5,,127,
478,Kylin Hill,GNB,RB,24,2,0,0,0,0,0,0,1,7,7.00,0,0,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,124,
479,Brycen Hopkins,LAR,TE,25,6,0,0,0,0,0,0,0,0,,0,3,1,11,11.00,0,0,0,0,,,1,2.1,2.1,1.6,,102,
480,Brian Hoyer,NWE,QB,37,1,1,5,6,37,0,0,0,0,,0,0,0,0,,0,0,0,0,,,1,1.5,1.5,1.5,,51,
481,Jakob Johnson,LVR,RB,28,9,5,0,0,0,0,0,0,0,,0,2,2,6,3.00,0,0,0,0,,,1,2.6,2.6,1.6,,126,
482,Tyron Johnson,2TM,WR,26,4,1,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,0,0,,,1,1.8,1.8,1.3,,188,
483,Jordan Mason,SFO,RB,23,8,0,0,0,0,0,0,1,7,7.00,0,0,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,125,
484,Sean McKeon,DAL,TE,25,5,0,0,0,0,0,0,0,0,,0,3,2,11,5.50,0,0,0,0,,,1,3.1,3.1,2.1,,103,
485,Gardner Minshew II,PHI,QB,26,1,0,1,2,23,0,0,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,1,0.8,0.8,0.8,,53,
486,Jason Moore,LAC,WR,27,6,0,0,0,0,0,0,0,0,,0,2,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,191,
487,Jalen Nailor,MIN,WR,23,7,0,0,0,0,0,0,0,0,,0,1,1,13,13.00,0,0,0,0,,,1,2.3,2.3,1.8,,185,
488,Brock Purdy,SFO,QB,23,2,0,4,9,66,0,1,2,0,0.00,0,0,0,0,,0,0,0,0,,,1,0.6,1.6,1.6,,55,
489,Amari Rodgers,GNB,WR,23,10,0,0,0,0,0,0,0,0,,0,8,4,50,12.50,0,5,2,0,,,1,5.0,7.0,3.0,,187,
490,Mason Schreck,HOU,TE,29,2,1,0,0,0,0,0,0,0,,0,2,2,6,3.00,0,0,0,0,,,1,2.6,2.6,1.6,,105,
491,Keith Smith,ATL,RB,30,10,3,0,0,0,0,0,1,2,2.00,0,2,1,8,8.00,0,0,0,0,,,1,2.0,2.0,1.5,,123,
492,Pierre Strong,NWE,RB,24,7,0,0,0,0,0,0,1,5,5.00,0,0,0,0,,0,0,0,0,,,1,0.5,0.5,0.5,,128,
493,Tommy Sweeney,BUF,TE,27,3,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,104,
495,Tyrod Taylor,NYG,QB,33,1,0,1,3,11,0,1,3,30,10.00,0,0,0,0,,0,1,0,0,,,1,1.4,2.4,2.4,,52,
496,Nick Vannett,NOR,TE,29,3,0,0,0,0,0,0,0,0,,0,2,2,13,6.50,0,0,0,0,,,1,3.3,3.3,2.3,,101,
497,Stephen Anderson,ARI,TE,29,10,0,0,0,0,0,0,0,0,,0,2,1,2,2.00,0,0,0,0,,,,1.2,1.2,0.7,,107,
498,Devin Asiasi,CIN,,25,6,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,108,
499,C.J. Beathard,JAX,QB,29,1,0,0,0,0,0,0,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,-0.1,-0.1,-0.1,,63,
500,Trinity Benson,DET,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,195,
501,Giovani Bernard,TAM,,31,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,134,
502,Khari Blasingame,CHI,,26,10,5,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,135,
503,C.J. Board,TEN,,29,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,,,,,,196,
504,Lynn Bowden Jr.,NWE,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,197,
505,Nick Boyle,BAL,,29,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,109,
506,Trenton Cannon,TEN,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,136,
507,Cethan Carter,MIA,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,110,
508,Dan Chisena,MIN,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,198,
509,Corey Clement,ARI,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,137,
510,Chris Conley,2TM,,30,4,0,0,0,0,0,0,0,0,,0,3,0,0,,0,0,0,0,,,,,,,,199,
511,Keke Coutee,IND,WR,25,5,0,0,0,0,0,0,0,0,,0,1,1,20,20.00,0,2,1,0,,,,1.0,2.0,0.5,,200,
512,Chase Daniel,LAC,QB,36,2,0,0,2,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,60,
513,Rico Dowdle,DAL,,24,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,138,
514,Jacob Eason,CAR,QB,25,1,0,3,5,59,0,1,0,0,,0,0,0,0,,0,0,0,0,,,,0.4,1.4,1.4,,56,
515,Darrynton Evans,CHI,,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,139,
516,Demetric Felton,CLE,RB,24,5,0,0,0,0,0,0,1,-4,-4.00,0,2,1,3,3.00,0,1,0,0,,,,0.9,0.9,0.4,,151,
517,Nick Foles ,IND,,33,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,61,
518,Feleipe Franks,ATL,,25,7,1,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,62,
519,Jake Funk,LAR,,24,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,140,
520,Tanner Gentry,BUF,,28,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,201,
521,Cullen Gillaspia,SEA,,27,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,141,
522,Josh Gordon,TEN,,31,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,202,
523,Justin Hardee,NYJ,,28,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,203,
524,Clark Harris,CIN,,38,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,111,
526,Jacob Harris,LAR,,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,112,
527,Chad Henne,KAN,QB,37,2,0,0,2,0,0,0,3,-3,-1.00,0,0,0,0,,0,1,0,0,,,,-0.3,-0.3,-0.3,,65,
528,Rashard Higgins,CAR,,28,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,204,
529,Jacob Hollister,2TM,,29,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,113,
530,J.P. Holtz,NOR,,29,6,2,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,114,
531,Jordan Howard,NOR,RB,28,2,0,0,0,0,0,0,1,1,1.00,0,0,0,0,,0,0,0,0,,,,0.1,0.1,0.1,,133,
532,Jesse James,CLE,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,115,
533,Duke Johnson,BUF,RB,29,1,0,0,0,0,0,0,2,4,2.00,0,0,0,0,,0,0,0,0,,,,0.4,0.4,0.4,,129,
534,Tyler Johnson,HOU,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,205,
535,Taiwan Jones,BUF,,34,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,142,
536,Case Keenum,BUF,QB,34,2,0,2,7,8,0,0,5,0,0.00,0,0,0,0,,0,0,0,0,,,,0.3,0.3,0.3,,57,
537,Marcus Kemp,KAN,,27,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,206,
