,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
346,C.J. Uzomah,NYJ,TE,29,7,6,0,0,0,0,0,0,0,,0,8,7,66,9.43,0,0,0,0,,,7,13.6,13.6,10.1,,65,
347,Derek Watt,PIT,RB,30,8,2,0,0,0,0,0,1,2,2.00,0,3,3,7,2.33,1,0,0,1,,,7,9.9,9.9,8.4,,90,
348,Ameer Abdullah,LVR,RB,29,7,0,0,0,0,0,0,0,0,,0,9,7,58,8.29,0,0,0,0,,,6,12.8,12.8,9.3,,93,
349,Tutu Atwell,LAR,WR,23,5,0,0,0,0,0,0,1,9,9.00,0,4,1,54,54.00,0,0,0,0,,,6,7.3,7.3,6.8,,139,
350,Andrew Beck,DEN,TE,26,8,4,0,0,0,0,0,1,-1,-1.00,0,6,3,59,19.67,0,0,0,0,,,6,8.8,8.8,7.3,,70,
351,Jamison Crowder,BUF,WR,29,4,0,0,0,0,0,0,0,0,,0,13,6,60,10.00,0,1,0,0,,,6,12.0,12.0,9.0,,141,
352,Jalen Guyton,LAC,WR,25,3,0,0,0,0,0,0,0,0,,0,4,2,64,32.00,0,0,0,0,,,6,8.4,8.4,7.4,,136,
353,Marcus Johnson,NYG,WR,28,5,4,0,0,0,0,0,0,0,,0,16,6,63,10.50,0,0,0,0,,,6,12.3,12.3,9.3,,140,
354,Jake Kumerow,BUF,WR,30,4,1,0,0,0,0,0,0,0,,0,6,4,64,16.00,0,0,0,0,,,6,10.4,10.4,8.4,,137,
355,Marcedes Lewis,GNB,TE,38,8,8,0,0,0,0,0,0,0,,0,1,1,2,2.00,1,0,0,1,,,6,7.2,7.2,6.7,,68,
356,Skyy Moore,KAN,WR,22,7,2,0,0,0,0,0,0,0,,0,12,6,100,16.67,0,2,2,0,,,6,12.0,17.0,9.0,,142,
357,Dare Ogunbowale,HOU,RB,28,7,0,0,0,0,0,0,1,8,8.00,0,8,6,54,9.00,0,0,0,0,,,6,12.2,12.2,9.2,,92,
358,MyCole Pruitt,ATL,TE,30,4,1,0,0,0,0,0,0,0,,0,1,1,2,2.00,1,0,0,1,,,6,7.2,7.2,6.7,,69,
359,Patrick Ricard,BAL,RB,28,8,8,0,0,0,0,0,3,8,2.67,0,8,7,56,8.00,0,0,0,0,,,6,13.4,13.4,9.9,,91,
360,Giovanni Ricci,CAR,RB,26,8,2,0,0,0,0,0,0,0,,0,6,5,58,11.60,0,0,0,0,,,6,10.8,10.8,8.3,,94,
361,Armani Rogers,WAS,TE,25,8,3,0,0,0,0,0,0,0,,0,6,5,64,12.80,0,0,0,0,,,6,11.4,11.4,8.9,,67,
362,Mike Strachan,IND,WR,25,8,0,0,0,0,0,0,0,0,,0,8,3,59,19.67,0,0,0,0,,,6,8.9,8.9,7.4,,143,
363,Mike Thomas,CIN,WR,28,8,2,0,0,0,0,0,0,0,,0,9,2,38,19.00,0,0,0,0,1,,6,7.8,7.8,6.8,,144,
364,Kevin White,NOR,WR,30,3,0,0,0,0,0,0,0,0,,0,2,1,64,64.00,0,0,0,0,,,6,7.4,7.4,6.9,,138,
365,Michael Bandy,LAC,WR,25,4,0,0,0,0,0,0,0,0,,0,10,4,48,12.00,0,0,0,0,,,5,8.8,8.8,6.8,,147,
366,Parker Hesse,ATL,TE,27,8,3,0,0,0,0,0,0,0,,0,6,5,50,10.00,0,0,0,0,,,5,10.0,10.0,7.5,,72,
367,Cody Hollister,TEN,WR,29,7,2,0,0,0,0,0,0,0,,0,4,3,54,18.00,0,0,0,0,,,5,8.4,8.4,6.9,,145,
368,Ko Kieft,TAM,TE,24,8,5,0,0,0,0,0,0,0,,0,3,3,46,15.33,0,0,0,0,,,5,7.6,7.6,6.1,,76,
369,Quintin Morris,BUF,TE,23,6,1,0,0,0,0,0,0,0,,0,9,6,67,11.17,0,1,1,0,,,5,10.7,11.7,7.7,,74,
371,Albert Okwuegbunam,DEN,TE,24,5,0,0,0,0,0,0,0,0,,0,11,7,50,7.14,0,0,0,0,,,5,12.0,12.0,8.5,,73,
372,Donald Parham,LAC,TE,25,2,0,0,0,0,0,0,0,0,,0,4,3,53,17.67,0,0,0,0,,,5,8.3,8.3,6.8,,71,
373,Ronnie Rivers,LAR,RB,23,2,1,0,0,0,0,0,9,21,2.33,0,5,5,29,5.80,0,0,0,0,,,5,10.0,10.0,7.5,,96,
374,Cam Sims,WAS,WR,26,8,2,0,0,0,0,0,0,0,,0,11,4,46,11.50,0,0,0,0,,,5,8.6,8.6,6.6,,149,
375,Jeff Smith,NYJ,WR,25,8,0,0,0,0,0,0,0,0,,0,5,3,51,17.00,0,0,0,0,,,5,8.1,8.1,6.6,,146,
376,Stephen Sullivan,CAR,TE,26,6,0,0,0,0,0,0,0,0,,0,3,2,46,23.00,0,0,0,0,,,5,6.6,6.6,5.6,,77,
377,Mitchell Wilcox,CIN,TE,26,8,0,0,0,0,0,0,0,0,,0,6,6,47,7.83,0,0,0,0,,,5,10.7,10.7,7.7,,75,
378,Jonathan Williams,WAS,RB,28,5,0,0,0,0,0,0,6,54,9.00,0,0,0,0,,0,0,0,0,,,5,5.4,5.4,5.4,,95,
379,Cedrick Wilson Jr.,MIA,WR,27,7,0,0,0,0,0,0,1,8,8.00,0,7,4,40,10.00,0,0,0,0,,,5,8.8,8.8,6.8,,148,
380,Kendall Blanton,LAR,TE,27,4,0,0,0,0,0,0,0,0,,0,2,2,35,17.50,0,0,0,0,,,4,5.5,5.5,4.5,,81,
381,Malcolm Brown,LAR,RB,29,4,0,0,0,0,0,0,12,25,2.08,0,1,1,13,13.00,0,0,0,0,,,4,4.8,4.8,4.3,,100,
382,Grant Calcaterra,PHI,TE,24,5,1,0,0,0,0,0,0,0,,0,1,1,40,40.00,0,0,0,0,,,4,5.0,5.0,4.5,,78,
383,Keelan Cole,LVR,WR,29,4,1,0,0,0,0,0,0,0,,0,9,3,42,14.00,0,0,0,0,,,4,7.2,7.2,5.7,,150,
384,Malik Davis,DAL,RB,24,3,0,0,0,0,0,0,8,23,2.88,0,2,2,18,9.00,0,0,0,0,,,4,6.1,6.1,5.1,,98,
385,Tyrion Davis-Price,SFO,RB,22,3,0,0,0,0,0,0,16,37,2.31,0,2,0,0,,0,0,0,0,,,4,3.7,3.7,3.7,,101,
386,Anthony Firkser,ATL,TE,27,5,1,0,0,0,0,0,0,0,,0,4,3,39,13.00,0,0,0,0,,,4,6.9,6.9,5.4,,79,
387,Hassan Haskins,TEN,RB,23,7,0,0,0,0,0,0,9,37,4.11,0,2,2,5,2.50,0,0,0,0,,,4,6.2,6.2,5.2,,97,
388,Isaiah Hodgins,BUF,WR,24,2,0,0,0,0,0,0,0,0,,0,6,4,41,10.25,0,0,0,0,,,4,8.1,8.1,6.1,,151,
389,Elijah Mitchell,SFO,RB,24,1,1,0,0,0,0,0,6,41,6.83,0,0,0,0,,0,0,0,0,,,4,4.1,4.1,4.1,,99,
390,Kyle Philips,TEN,WR,23,4,0,0,0,0,0,0,0,0,,0,13,8,78,9.75,0,2,2,0,,,4,11.8,13.8,7.8,,153,
391,Anthony Schwartz,CLE,WR,22,7,0,0,0,0,0,0,2,20,10.00,0,6,1,19,19.00,0,0,0,0,,,4,4.9,4.9,4.4,,152,
392,Eric Tomlinson,DEN,TE,30,8,7,0,0,0,0,0,0,0,,0,5,3,37,12.33,0,0,0,0,,,4,6.7,6.7,5.2,,80,
393,Andre Baccellia,ARI,WR,25,5,0,0,0,0,0,0,0,0,,0,6,4,25,6.25,0,0,0,0,,,3,6.5,6.5,4.5,,162,
394,Spencer Brown,CAR,RB,24,1,0,0,0,0,0,0,6,27,4.50,0,1,0,0,,0,0,0,0,,,3,2.7,2.7,2.7,,106,
395,Tyrie Cleveland,DEN,WR,25,5,0,0,0,0,0,0,0,0,,0,4,2,28,14.00,0,0,0,0,,,3,4.8,4.8,3.8,,158,
396,Jaelon Darden,TAM,WR,23,8,0,0,0,0,0,0,1,2,2.00,0,2,2,26,13.00,0,0,0,0,,,3,4.8,4.8,3.8,,159,
397,Tyler Davis,GNB,TE,25,8,1,0,0,0,0,0,0,0,,0,6,4,26,6.50,0,0,0,0,,,3,6.6,6.6,4.6,,84,
398,Trestan Ebner,CHI,RB,23,8,0,0,0,0,0,0,18,46,2.56,0,4,2,8,4.00,0,2,1,0,,,3,5.4,6.4,4.4,,102,
399,Ben Ellefson,MIN,TE,26,4,1,0,0,0,0,0,0,0,,0,3,3,26,8.67,0,0,0,0,,,3,5.6,5.6,4.1,,85,
400,Chris Evans,CIN,RB,25,8,0,0,0,0,0,0,0,0,,0,3,2,30,15.00,0,0,0,0,,,3,5.0,5.0,4.0,,105,
402,Myles Gaskin,MIA,RB,25,2,0,0,0,0,0,0,4,9,2.25,0,5,3,24,8.00,0,0,0,0,,,3,6.3,6.3,4.8,,103,
403,Trenton Irwin,CIN,WR,27,1,0,0,0,0,0,0,0,0,,0,3,2,27,13.50,0,0,0,0,,,3,4.7,4.7,3.7,,160,
404,D'Ernest Johnson,CLE,RB,26,6,0,0,0,0,0,0,4,17,4.25,0,2,2,9,4.50,0,0,0,0,,,3,4.6,4.6,3.6,,107,
405,Tim Jones,JAX,WR,24,8,1,0,0,0,0,0,0,0,,0,3,2,27,13.50,0,0,0,0,,,3,4.7,4.7,3.7,,161,
406,Brevin Jordan,HOU,TE,22,4,1,0,0,0,0,0,0,0,,0,14,5,27,5.40,0,0,0,0,,,3,7.7,7.7,5.2,,83,
407,Jordan Love,GNB,QB,24,2,0,6,9,73,0,0,0,0,,0,0,0,0,,0,0,0,0,,,3,2.9,2.9,2.9,,45,
408,Tre' McKitty,LAC,TE,23,7,3,0,0,0,0,0,0,0,,0,7,4,28,7.00,0,1,0,0,,,3,6.8,6.8,4.8,,82,
409,Dax Milne,WAS,WR,23,8,1,0,0,0,0,0,0,0,,0,6,5,31,6.20,0,0,0,0,,,3,8.1,8.1,5.6,,155,
410,Byron Pringle,CHI,WR,29,3,1,0,0,0,0,0,0,0,,0,3,2,33,16.50,0,0,0,0,,,3,5.3,5.3,4.3,,154,
411,James Proche,BAL,WR,26,6,0,0,0,0,0,0,0,0,,0,6,4,31,7.75,0,0,0,0,,,3,7.1,7.1,5.1,,156,
412,Amari Rodgers,GNB,WR,23,8,0,0,0,0,0,0,0,0,,0,7,4,50,12.50,0,4,1,0,,,3,7.0,8.0,5.0,,157,
413,Jarrett Stidham,LVR,QB,26,2,0,8,13,72,0,0,0,0,,0,0,0,0,,0,0,0,0,,,3,2.9,2.9,2.9,,46,
414,Jack Stoll,PHI,TE,24,7,4,0,0,0,0,0,0,0,,0,4,2,25,12.50,0,0,0,0,,,3,4.5,4.5,3.5,,86,
415,Dwayne Washington,NOR,RB,28,7,0,0,0,0,0,0,8,31,3.88,0,0,0,0,,0,0,0,0,,,3,3.1,3.1,3.1,,104,
416,Cole Beasley,TAM,WR,33,2,0,0,0,0,0,0,0,0,,0,5,4,17,4.25,0,0,0,0,,,2,5.7,5.7,3.7,,173,
417,Quintez Cephus,DET,WR,24,4,1,0,0,0,0,0,0,0,,0,3,2,15,7.50,0,0,0,0,,,2,3.5,3.5,2.5,,177,
418,Mike Davis,BAL,RB,29,6,0,0,0,0,0,0,8,18,2.25,0,0,0,0,,0,1,0,0,,,2,1.8,1.8,1.8,,113,
419,Jeff Driskel,HOU,TE,29,2,0,0,0,0,0,0,2,15,7.50,0,0,0,0,,0,0,0,0,,,2,1.5,1.5,1.5,,93,
420,Bryan Edwards,ATL,WR,24,6,1,0,0,0,0,0,0,0,,0,5,3,15,5.00,0,0,0,0,,,2,4.5,4.5,3.0,,178,
421,Simi Fehoko,DAL,WR,25,5,0,0,0,0,0,0,0,0,,0,4,3,24,8.00,0,0,0,0,,,2,5.4,5.4,3.9,,163,
422,Kenny Golladay,NYG,WR,29,4,2,0,0,0,0,0,0,0,,0,6,2,22,11.00,0,0,0,0,,,2,4.2,4.2,3.2,,166,
423,Ryan Griffin,CHI,TE,32,6,0,0,0,0,0,0,0,0,,0,6,3,24,8.00,0,0,0,0,,,2,5.4,5.4,3.9,,87,
424,C.J. Ham,MIN,RB,29,7,1,0,0,0,0,0,1,3,3.00,0,5,3,21,7.00,0,0,0,0,,,2,5.4,5.4,3.9,,108,
425,Penny Hart,SEA,WR,26,5,0,0,0,0,0,0,0,0,,0,1,1,15,15.00,0,0,0,0,,,2,2.5,2.5,2.0,,179,
426,Jesper Horsted,LVR,TE,25,7,0,0,0,0,0,0,0,0,,0,4,3,19,6.33,0,0,0,0,,,2,4.9,4.9,3.4,,92,
427,Dennis Houston,DAL,WR,23,2,0,0,0,0,0,0,0,0,,0,6,2,16,8.00,0,0,0,0,,,2,3.6,3.6,2.6,,176,
428,Lil'Jordan Humphrey,NWE,WR,24,6,2,0,0,0,0,0,0,0,,0,4,2,20,10.00,0,0,0,0,,,2,4.0,4.0,3.0,,170,
429,Andy Isabella,ARI,WR,26,3,0,0,0,0,0,0,0,0,,0,5,2,21,10.50,0,0,0,0,,,2,4.1,4.1,3.1,,167,
430,Ty Johnson,NYJ,RB,25,8,0,0,0,0,0,0,3,9,3.00,0,6,2,10,5.00,0,0,0,0,,,2,3.9,3.9,2.9,,111,
431,Tony Jones,2TM,RB,25,4,0,0,0,0,0,0,2,8,4.00,0,2,2,12,6.00,0,0,0,0,,,2,4.0,4.0,3.0,,110,
433,Keith Kirkwood,NOR,WR,28,2,1,0,0,0,0,0,0,0,,0,2,2,18,9.00,0,0,0,0,,,2,3.8,3.8,2.8,,172,
434,Tyler Kroft,SFO,TE,30,3,2,0,0,0,0,0,0,0,,0,3,2,15,7.50,0,0,0,0,,,2,3.5,3.5,2.5,,94,
435,Trey McBride,ARI,TE,23,7,5,0,0,0,0,0,0,0,,0,3,3,24,8.00,0,0,0,0,,,2,5.4,5.4,3.9,,88,
436,Trace McSorley,ARI,QB,27,1,0,2,4,12,0,0,3,20,6.67,0,0,0,0,,0,0,0,0,,,2,2.5,2.5,2.5,,47,
437,Dezmon Patmon,IND,WR,24,1,0,0,0,0,0,0,0,0,,0,6,2,24,12.00,0,0,0,0,,,2,4.4,4.4,3.4,,164,
438,Kyle Rudolph,TAM,TE,33,4,0,0,0,0,0,0,0,0,,0,4,2,20,10.00,0,0,0,0,,,2,4.0,4.0,3.0,,91,
439,Trey Sermon,PHI,RB,23,2,0,0,0,0,0,0,2,19,9.50,0,0,0,0,,0,0,0,0,,,2,1.9,1.9,1.9,,112,
440,Steven Sims,PIT,WR,25,3,0,0,0,0,0,0,3,16,5.33,0,3,2,-1,-0.50,0,0,0,0,,,2,3.5,3.5,2.5,,180,
441,Kadarius Toney,NYG,WR,23,2,1,0,0,0,0,0,2,23,11.50,0,3,2,0,0.00,0,0,0,0,,,2,4.3,4.3,3.3,,165,
442,Cole Turner,WAS,TE,22,3,2,0,0,0,0,0,0,0,,0,7,2,23,11.50,0,0,0,0,,,2,4.3,4.3,3.3,,89,
443,DJ Turner,LVR,WR,25,3,0,0,0,0,0,0,3,20,6.67,0,0,0,0,,0,1,0,0,,,2,2.0,2.0,2.0,,171,
444,KaVontae Turpin,DAL,WR,26,8,0,0,0,0,0,0,3,17,5.67,0,1,0,0,,0,0,0,0,,,2,1.7,1.7,1.7,,174,
445,Tylan Wallace,BAL,WR,23,6,0,0,0,0,0,0,0,0,,0,6,3,21,7.00,0,0,0,0,,,2,5.1,5.1,3.6,,168,
446,Montrell Washington,DEN,WR,23,8,0,0,0,0,0,0,3,30,10.00,0,4,3,5,1.67,0,3,1,0,,,2,4.5,5.5,3.0,,181,
447,Trevon Wesco,CHI,TE,27,7,1,0,0,0,0,0,0,0,,0,2,1,23,23.00,0,0,0,0,,,2,3.3,3.3,2.8,,90,
448,Zamir White,LVR,RB,23,7,0,0,0,0,0,0,5,21,4.20,0,0,0,0,,0,0,0,0,,,2,2.1,2.1,2.1,,109,
449,Juwann Winfree,GNB,WR,26,3,0,0,0,0,0,0,0,0,,0,4,1,17,17.00,0,0,0,0,,,2,2.7,2.7,2.2,,175,
450,Michael Woods II,CLE,WR,22,3,0,0,0,0,0,0,0,0,,0,4,2,21,10.50,0,0,0,0,,,2,4.1,4.1,3.1,,169,
451,Maurice Alexander,DET,WR,25,4,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,184,
452,Miles Boykin,PIT,WR,26,8,0,0,0,0,0,0,0,0,,0,2,1,11,11.00,0,0,0,0,,,1,2.1,2.1,1.6,,183,
453,Michael Burton,KAN,RB,30,7,0,0,0,0,0,0,2,8,4.00,0,2,1,2,2.00,0,0,0,0,,,1,2.0,2.0,1.5,,115,
454,Luke Farrell,JAX,TE,25,8,0,0,0,0,0,0,0,0,,0,1,1,11,11.00,0,0,0,0,,,1,2.1,2.1,1.6,,98,
455,Troy Hairston,HOU,RB,24,7,3,0,0,0,0,0,0,0,,0,3,3,12,4.00,0,0,0,0,,,1,4.2,4.2,2.7,,114,
456,Kevin Harris,NWE,RB,22,1,0,0,0,0,0,0,3,5,1.67,0,0,0,0,,0,0,0,0,,,1,0.5,0.5,0.5,,119,
457,Brian Hoyer,NWE,QB,37,1,1,5,6,37,0,0,0,0,,0,0,0,0,,0,0,0,0,,,1,1.5,1.5,1.5,,48,
458,Jakob Johnson,LVR,RB,28,7,4,0,0,0,0,0,0,0,,0,2,2,6,3.00,0,0,0,0,,,1,2.6,2.6,1.6,,118,
459,Chris Manhertz,JAX,TE,30,8,5,0,0,0,0,0,0,0,,0,4,4,14,3.50,0,0,0,0,,,1,5.4,5.4,3.4,,95,
460,Jordan Mason,SFO,RB,23,7,0,0,0,0,0,0,1,7,7.00,0,0,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,117,
461,Sean McKeon,DAL,TE,25,4,0,0,0,0,0,0,0,0,,0,1,1,10,10.00,0,0,0,0,,,1,2.0,2.0,1.5,,99,
462,Gardner Minshew II,PHI,QB,26,1,0,1,2,23,0,0,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,1,0.8,0.8,0.8,,51,
464,James Mitchell,DET,TE,23,4,0,0,0,0,0,0,0,0,,0,1,1,14,14.00,0,0,0,0,,,1,2.4,2.4,1.9,,96,
465,Jason Moore,LAC,WR,27,4,0,0,0,0,0,0,0,0,,0,2,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,185,
466,Jalen Nailor,MIN,WR,23,6,0,0,0,0,0,0,0,0,,0,1,1,13,13.00,0,0,0,0,,,1,2.3,2.3,1.8,,182,
467,Brock Purdy,SFO,QB,23,2,0,4,9,66,0,1,2,0,0.00,0,0,0,0,,0,0,0,0,,,1,0.6,1.6,1.6,,52,
468,Mason Schreck,HOU,TE,29,2,1,0,0,0,0,0,0,0,,0,2,2,6,3.00,0,0,0,0,,,1,2.6,2.6,1.6,,101,
469,Keith Smith,ATL,RB,30,8,2,0,0,0,0,0,1,2,2.00,0,2,1,8,8.00,0,0,0,0,,,1,2.0,2.0,1.5,,116,
470,Pierre Strong,NWE,RB,24,6,0,0,0,0,0,0,1,5,5.00,0,0,0,0,,0,0,0,0,,,1,0.5,0.5,0.5,,120,
471,Tommy Sweeney,BUF,TE,27,3,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,100,
472,Tyrod Taylor,NYG,QB,33,1,0,1,3,11,0,1,3,30,10.00,0,0,0,0,,0,1,0,0,,,1,1.4,2.4,2.4,,49,
473,Nick Vannett,NOR,TE,29,3,0,0,0,0,0,0,0,0,,0,2,2,13,6.50,0,0,0,0,,,1,3.3,3.3,2.3,,97,
474,Malik Willis,TEN,QB,23,3,1,7,14,61,0,1,9,28,3.11,0,0,0,0,,0,1,1,0,,,1,1.2,3.2,2.2,,50,
475,Salvon Ahmed,MIA,RB,24,5,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,121,
476,Stephen Anderson,ARI,TE,29,8,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,0,0,,,,1.2,1.2,0.7,,102,
477,Devin Asiasi,CIN,,25,5,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,103,
478,C.J. Beathard,JAX,QB,29,1,0,0,0,0,0,0,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,-0.1,-0.1,-0.1,,59,
479,Giovani Bernard,TAM,,31,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,125,
480,Raheem Blackshear,CAR,RB,23,4,1,0,0,0,0,0,4,-4,-1.00,0,0,0,0,,0,0,0,0,,,,-0.4,-0.4,-0.4,,142,
481,Khari Blasingame,CHI,,26,8,3,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,126,
482,Nick Boyle,BAL,,29,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,104,
483,Lawrence Cager,2TM,,25,2,1,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,188,
484,Trenton Cannon,TEN,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,127,
485,Cethan Carter,MIA,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,105,
486,Dan Chisena,MIN,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,189,
487,Corey Clement,ARI,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,128,
488,Chris Conley,2TM,,30,3,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,190,
489,Keke Coutee,IND,,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,,,,,,191,
490,Chase Daniel,LAC,,36,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,56,
491,Rico Dowdle,DAL,,24,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,129,
492,Jacob Eason,CAR,QB,25,1,0,3,5,59,0,1,0,0,,0,0,0,0,,0,0,0,0,,,,0.4,1.4,1.4,,53,
493,Darrynton Evans,CHI,,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,130,
495,Demetric Felton,CLE,RB,24,5,0,0,0,0,0,0,1,-4,-4.00,0,2,1,3,3.00,0,1,0,0,,,,0.9,0.9,0.4,,141,
496,Nick Foles ,IND,,33,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,57,
497,Feleipe Franks,ATL,,25,6,1,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,58,
498,Jake Funk,LAR,,24,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,131,
499,Tanner Gentry,BUF,,28,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,192,
500,Cullen Gillaspia,SEA,,27,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,132,
501,Josh Gordon,TEN,,31,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,193,
502,Justin Hardee,NYJ,,28,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,194,
503,Clark Harris,CIN,,38,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,106,
504,Jacob Harris,LAR,,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,107,
505,Chad Henne,KAN,QB,37,2,0,0,2,0,0,0,3,-3,-1.00,0,0,0,0,,0,1,0,0,,,,-0.3,-0.3,-0.3,,60,
506,Rashard Higgins,CAR,,28,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,195,
507,Jacob Hollister,MIN,,29,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,108,
508,J.P. Holtz,NOR,,29,5,2,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,109,
509,Brycen Hopkins,LAR,,25,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,110,
510,Jesse James,CLE,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,111,
511,Van Jefferson,LAR,,26,1,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,196,
512,Tyler Johnson,HOU,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,197,
513,Tyron Johnson,2TM,,26,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,198,
514,Taiwan Jones,BUF,,34,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,133,
515,Case Keenum,BUF,QB,34,2,0,2,7,8,0,0,5,0,0.00,0,0,0,0,,0,0,0,0,,,,0.3,0.3,0.3,,54,
516,Marcus Kemp,KAN,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,199,
517,Mason Kinsey,TEN,WR,24,1,0,0,0,0,0,0,0,0,,0,1,1,3,3.00,0,0,0,0,,,,1.3,1.3,0.8,,187,
518,Hunter Long,MIA,,24,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,112,
519,Marlon Mack,SFO,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,134,
520,Stanley Morgan Jr.,CIN,,26,6,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,200,
521,Qadree Ollison,DAL,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,135,
522,Gunner Olszewski,PIT,WR,26,7,0,0,0,0,0,0,2,18,9.00,0,0,0,0,,0,2,1,0,,,,-0.2,0.8,-0.2,,208,
523,Matthew Orzech,LAR,,27,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,113,
524,Devine Ozigbo,DEN,RB,26,2,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,122,
526,Adam Prentice,NOR,RB,25,3,1,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,1,0,0,,,,1.2,1.2,0.7,,123,
527,Kevin Rader,TEN,,27,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,114,
528,Andre Roberts,CAR,,34,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,201,
529,Richard Rodgers,LAC,,30,5,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,115,
530,Drew Sample,CIN,TE,26,2,2,0,0,0,0,0,0,0,,0,2,2,-2,-1.00,0,0,0,0,,,,1.8,1.8,0.8,,120,
531,Braylon Sanders,MIA,WR,23,1,0,0,0,0,0,0,0,0,,0,2,2,17,8.50,0,1,1,0,,,,1.7,2.7,0.7,,209,
532,Trevor Siemian,CHI,QB,31,1,0,1,1,5,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,55,
533,Matthew Slater,NWE,,37,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,202,
534,Willie Snead,SFO,,30,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,203,
