,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
352,Michael Bandy,LAC,WR,25,4,0,0,0,0,0,0,0,0,,0,10,4,48,12.00,0,0,0,0,,,5,8.8,8.8,6.8,,141,
353,Cody Hollister,TEN,WR,29,6,1,0,0,0,0,0,0,0,,0,3,3,54,18.00,0,0,0,0,,,5,8.4,8.4,6.9,,140,
354,Travis Homer,SEA,RB,24,3,0,0,0,0,0,0,4,18,4.50,0,4,4,33,8.25,0,0,0,0,,,5,9.1,9.1,7.1,,92,
355,Velus Jones Jr.,CHI,WR,25,4,0,0,0,0,0,0,1,8,8.00,0,2,2,19,9.50,1,2,2,1,,,5,6.7,8.7,5.7,,143,
356,Quintin Morris,BUF,TE,23,5,1,0,0,0,0,0,0,0,,0,9,6,67,11.17,0,1,1,0,,,5,10.7,11.7,7.7,,71,
357,Albert Okwuegbunam,DEN,TE,24,5,0,0,0,0,0,0,0,0,,0,11,7,50,7.14,0,0,0,0,,,5,12.0,12.0,8.5,,70,
358,Donald Parham,LAC,TE,25,2,0,0,0,0,0,0,0,0,,0,4,3,53,17.67,0,0,0,0,,,5,8.3,8.3,6.8,,68,
359,Armani Rogers,WAS,TE,25,7,2,0,0,0,0,0,0,0,,0,4,4,51,12.75,0,0,0,0,,,5,9.1,9.1,7.1,,69,
360,Jonathan Williams,WAS,RB,28,5,0,0,0,0,0,0,6,54,9.00,0,0,0,0,,0,0,0,0,,,5,5.4,5.4,5.4,,91,
361,Cedrick Wilson Jr.,MIA,WR,27,6,0,0,0,0,0,0,1,8,8.00,0,7,4,40,10.00,0,0,0,0,,,5,8.8,8.8,6.8,,142,
362,Kendall Blanton,LAR,TE,27,4,0,0,0,0,0,0,0,0,,0,2,2,35,17.50,0,0,0,0,,,4,5.5,5.5,4.5,,80,
363,Grant Calcaterra,PHI,TE,24,4,1,0,0,0,0,0,0,0,,0,1,1,40,40.00,0,0,0,0,,,4,5.0,5.0,4.5,,74,
364,Tyrion Davis-Price,SFO,RB,22,3,0,0,0,0,0,0,16,37,2.31,0,2,0,0,,0,0,0,0,,,4,3.7,3.7,3.7,,97,
365,Trestan Ebner,CHI,RB,23,7,0,0,0,0,0,0,16,51,3.19,0,4,2,8,4.00,0,2,1,0,,,4,5.9,6.9,4.9,,95,
366,Anthony Firkser,ATL,TE,27,5,1,0,0,0,0,0,0,0,,0,4,3,39,13.00,0,0,0,0,,,4,6.9,6.9,5.4,,76,
367,Hassan Haskins,TEN,RB,23,6,0,0,0,0,0,0,9,37,4.11,0,2,2,5,2.50,0,0,0,0,,,4,6.2,6.2,5.2,,93,
368,Parker Hesse,ATL,TE,27,7,3,0,0,0,0,0,0,0,,0,5,4,41,10.25,0,0,0,0,,,4,8.1,8.1,6.1,,73,
369,Isaiah Hodgins,BUF,WR,24,2,0,0,0,0,0,0,0,0,,0,6,4,41,10.25,0,0,0,0,,,4,8.1,8.1,6.1,,144,
371,Tanner Hudson,NYG,TE,28,7,0,0,0,0,0,0,0,0,,0,6,3,40,13.33,0,0,0,0,,,4,7.0,7.0,5.5,,75,
372,Alec Ingold,MIA,RB,26,7,6,0,0,0,0,0,4,5,1.25,0,7,5,33,6.60,0,0,0,0,,,4,8.8,8.8,6.3,,96,
373,Ko Kieft,TAM,TE,24,7,4,0,0,0,0,0,0,0,,0,2,2,37,18.50,0,0,0,0,,,4,5.7,5.7,4.7,,78,
374,Elijah Mitchell,SFO,RB,24,1,1,0,0,0,0,0,6,41,6.83,0,0,0,0,,0,0,0,0,,,4,4.1,4.1,4.1,,94,
375,Zach Pascal,PHI,WR,28,6,0,0,0,0,0,0,1,0,0.00,0,7,6,39,6.50,0,0,0,0,,,4,9.9,9.9,6.9,,145,
376,Kyle Philips,TEN,WR,23,4,0,0,0,0,0,0,0,0,,0,13,8,78,9.75,0,2,2,0,,,4,11.8,13.8,7.8,,147,
377,Anthony Schwartz,CLE,WR,22,6,0,0,0,0,0,0,2,20,10.00,0,6,1,19,19.00,0,0,0,0,,,4,4.9,4.9,4.4,,146,
378,Eric Tomlinson,DEN,TE,30,7,6,0,0,0,0,0,0,0,,0,5,3,37,12.33,0,0,0,0,,,4,6.7,6.7,5.2,,79,
379,C.J. Uzomah,NYJ,TE,29,6,5,0,0,0,0,0,0,0,,0,7,6,39,6.50,0,0,0,0,,,4,9.9,9.9,6.9,,77,
380,Mitchell Wilcox,CIN,TE,26,7,0,0,0,0,0,0,0,0,,0,5,5,44,8.80,0,0,0,0,,,4,9.4,9.4,6.9,,72,
381,Ameer Abdullah,LVR,RB,29,6,0,0,0,0,0,0,0,0,,0,4,3,30,10.00,0,0,0,0,,,3,6.0,6.0,4.5,,99,
382,Andre Baccellia,ARI,WR,25,5,0,0,0,0,0,0,0,0,,0,6,4,25,6.25,0,0,0,0,,,3,6.5,6.5,4.5,,154,
383,Malcolm Brown,LAR,RB,29,3,0,0,0,0,0,0,7,15,2.14,0,1,1,13,13.00,0,0,0,0,,,3,3.8,3.8,3.3,,100,
384,Tyrie Cleveland,DEN,WR,25,5,0,0,0,0,0,0,0,0,,0,4,2,28,14.00,0,0,0,0,,,3,4.8,4.8,3.8,,149,
385,Jaelon Darden,TAM,WR,23,7,0,0,0,0,0,0,1,2,2.00,0,2,2,26,13.00,0,0,0,0,,,3,4.8,4.8,3.8,,150,
386,Tyler Davis,GNB,TE,25,7,1,0,0,0,0,0,0,0,,0,6,4,26,6.50,0,0,0,0,,,3,6.6,6.6,4.6,,82,
387,Ben Ellefson,MIN,TE,26,4,1,0,0,0,0,0,0,0,,0,3,3,26,8.67,0,0,0,0,,,3,5.6,5.6,4.1,,83,
388,Myles Gaskin,MIA,RB,25,2,0,0,0,0,0,0,4,9,2.25,0,5,3,24,8.00,0,0,0,0,,,3,6.3,6.3,4.8,,98,
389,Tim Jones,JAX,WR,24,7,1,0,0,0,0,0,0,0,,0,3,2,27,13.50,0,0,0,0,,,3,4.7,4.7,3.7,,152,
390,Jordan Love,GNB,QB,24,2,0,6,9,73,0,0,0,0,,0,0,0,0,,0,0,0,0,,,3,2.9,2.9,2.9,,44,
391,Tre' McKitty,LAC,TE,23,7,3,0,0,0,0,0,0,0,,0,7,4,28,7.00,0,1,0,0,,,3,6.8,6.8,4.8,,81,
392,Dax Milne,WAS,WR,23,7,1,0,0,0,0,0,0,0,,0,5,4,27,6.75,0,0,0,0,,,3,6.7,6.7,4.7,,153,
393,Byron Pringle,CHI,WR,29,3,1,0,0,0,0,0,0,0,,0,3,2,33,16.50,0,0,0,0,,,3,5.3,5.3,4.3,,148,
394,Cam Sims,WAS,WR,26,7,1,0,0,0,0,0,0,0,,0,9,3,25,8.33,0,0,0,0,,,3,5.5,5.5,4.0,,155,
395,Jeff Smith,NYJ,WR,25,7,0,0,0,0,0,0,0,0,,0,4,2,28,14.00,0,0,0,0,,,3,4.8,4.8,3.8,,151,
396,Jack Stoll,PHI,TE,24,6,4,0,0,0,0,0,0,0,,0,3,2,25,12.50,0,0,0,0,,,3,4.5,4.5,3.5,,84,
397,Cole Beasley,TAM,WR,33,2,0,0,0,0,0,0,0,0,,0,5,4,17,4.25,0,0,0,0,,,2,5.7,5.7,3.7,,165,
398,Quintez Cephus,DET,WR,24,4,1,0,0,0,0,0,0,0,,0,3,2,15,7.50,0,0,0,0,,,2,3.5,3.5,2.5,,168,
399,Mike Davis,BAL,RB,29,6,0,0,0,0,0,0,8,18,2.25,0,0,0,0,,0,1,0,0,,,2,1.8,1.8,1.8,,105,
400,Jeff Driskel,HOU,TE,29,2,0,0,0,0,0,0,2,15,7.50,0,0,0,0,,0,0,0,0,,,2,1.5,1.5,1.5,,91,
402,Simi Fehoko,DAL,WR,25,5,0,0,0,0,0,0,0,0,,0,4,3,24,8.00,0,0,0,0,,,2,5.4,5.4,3.9,,156,
403,Kenny Golladay,NYG,WR,29,4,2,0,0,0,0,0,0,0,,0,6,2,22,11.00,0,0,0,0,,,2,4.2,4.2,3.2,,159,
404,Ryan Griffin,CHI,TE,32,5,0,0,0,0,0,0,0,0,,0,6,3,24,8.00,0,0,0,0,,,2,5.4,5.4,3.9,,85,
405,C.J. Ham,MIN,RB,29,6,1,0,0,0,0,0,1,3,3.00,0,5,3,21,7.00,0,0,0,0,,,2,5.4,5.4,3.9,,101,
406,Penny Hart,SEA,WR,26,5,0,0,0,0,0,0,0,0,,0,1,1,15,15.00,0,0,0,0,,,2,2.5,2.5,2.0,,169,
407,Jesper Horsted,LVR,TE,25,6,0,0,0,0,0,0,0,0,,0,3,3,19,6.33,0,0,0,0,,,2,4.9,4.9,3.4,,90,
408,Dennis Houston,DAL,WR,23,2,0,0,0,0,0,0,0,0,,0,6,2,16,8.00,0,0,0,0,,,2,3.6,3.6,2.6,,167,
409,Lil'Jordan Humphrey,NWE,WR,24,6,2,0,0,0,0,0,0,0,,0,4,2,20,10.00,0,0,0,0,,,2,4.0,4.0,3.0,,162,
410,Andy Isabella,ARI,WR,26,3,0,0,0,0,0,0,0,0,,0,5,2,21,10.50,0,0,0,0,,,2,4.1,4.1,3.1,,160,
411,Tony Jones,2TM,RB,25,4,0,0,0,0,0,0,2,8,4.00,0,2,2,12,6.00,0,0,0,0,,,2,4.0,4.0,3.0,,103,
412,Keith Kirkwood,NOR,WR,28,2,1,0,0,0,0,0,0,0,,0,2,2,18,9.00,0,0,0,0,,,2,3.8,3.8,2.8,,164,
413,Chris Manhertz,JAX,TE,30,7,5,0,0,0,0,0,0,0,,0,3,3,15,5.00,0,0,0,0,,,2,4.5,4.5,3.0,,92,
414,Trey McBride,ARI,TE,23,6,5,0,0,0,0,0,0,0,,0,3,3,24,8.00,0,0,0,0,,,2,5.4,5.4,3.9,,86,
415,Trace McSorley,ARI,QB,27,1,0,2,4,12,0,0,3,20,6.67,0,0,0,0,,0,0,0,0,,,2,2.5,2.5,2.5,,45,
416,Dezmon Patmon,IND,WR,24,1,0,0,0,0,0,0,0,0,,0,6,2,24,12.00,0,0,0,0,,,2,4.4,4.4,3.4,,157,
417,Kyle Rudolph,TAM,TE,33,3,0,0,0,0,0,0,0,0,,0,3,2,20,10.00,0,0,0,0,,,2,4.0,4.0,3.0,,89,
418,Trey Sermon,PHI,RB,23,2,0,0,0,0,0,0,2,19,9.50,0,0,0,0,,0,0,0,0,,,2,1.9,1.9,1.9,,104,
419,Kadarius Toney,NYG,WR,23,2,1,0,0,0,0,0,2,23,11.50,0,3,2,0,0.00,0,0,0,0,,,2,4.3,4.3,3.3,,158,
420,Cole Turner,WAS,TE,22,3,2,0,0,0,0,0,0,0,,0,7,2,23,11.50,0,0,0,0,,,2,4.3,4.3,3.3,,87,
421,DJ Turner,LVR,WR,25,2,0,0,0,0,0,0,3,20,6.67,0,0,0,0,,0,1,0,0,,,2,2.0,2.0,2.0,,163,
422,Tylan Wallace,BAL,WR,23,6,0,0,0,0,0,0,0,0,,0,6,3,21,7.00,0,0,0,0,,,2,5.1,5.1,3.6,,161,
423,Dwayne Washington,NOR,RB,28,6,0,0,0,0,0,0,4,18,4.50,0,0,0,0,,0,0,0,0,,,2,1.8,1.8,1.8,,106,
424,Trevon Wesco,CHI,TE,27,6,1,0,0,0,0,0,0,0,,0,2,1,23,23.00,0,0,0,0,,,2,3.3,3.3,2.8,,88,
425,Zamir White,LVR,RB,23,6,0,0,0,0,0,0,5,21,4.20,0,0,0,0,,0,0,0,0,,,2,2.1,2.1,2.1,,102,
426,Juwann Winfree,GNB,WR,26,3,0,0,0,0,0,0,0,0,,0,4,1,17,17.00,0,0,0,0,,,2,2.7,2.7,2.2,,166,
427,Michael Woods II,CLE,WR,22,2,0,0,0,0,0,0,0,0,,0,2,1,15,15.00,0,0,0,0,,,2,2.5,2.5,2.0,,170,
428,Miles Boykin,PIT,WR,26,7,0,0,0,0,0,0,0,0,,0,2,1,11,11.00,0,0,0,0,,,1,2.1,2.1,1.6,,176,
429,Michael Burton,KAN,RB,30,7,0,0,0,0,0,0,2,8,4.00,0,2,1,2,2.00,0,0,0,0,,,1,2.0,2.0,1.5,,109,
430,Keelan Cole,LVR,WR,29,3,1,0,0,0,0,0,0,0,,0,4,1,12,12.00,0,0,0,0,,,1,2.2,2.2,1.7,,174,
431,Bryan Edwards,ATL,WR,24,5,1,0,0,0,0,0,0,0,,0,4,2,12,6.00,0,0,0,0,,,1,3.2,3.2,2.2,,175,
433,Luke Farrell,JAX,TE,25,7,0,0,0,0,0,0,0,0,,0,1,1,11,11.00,0,0,0,0,,,1,2.1,2.1,1.6,,94,
434,Troy Hairston,HOU,RB,24,6,2,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,114,
435,Kevin Harris,NWE,RB,22,1,0,0,0,0,0,0,3,5,1.67,0,0,0,0,,0,0,0,0,,,1,0.5,0.5,0.5,,115,
436,N'Keal Harry,CHI,WR,25,1,0,0,0,0,0,0,0,0,,0,1,1,14,14.00,0,0,0,0,,,1,2.4,2.4,1.9,,171,
437,Brian Hoyer,NWE,QB,37,1,1,5,6,37,0,0,0,0,,0,0,0,0,,0,0,0,0,,,1,1.5,1.5,1.5,,46,
438,D'Ernest Johnson,CLE,RB,26,5,0,0,0,0,0,0,0,0,,0,2,2,9,4.50,0,0,0,0,,,1,2.9,2.9,1.9,,111,
439,Jakob Johnson,LVR,RB,28,6,3,0,0,0,0,0,0,0,,0,2,2,6,3.00,0,0,0,0,,,1,2.6,2.6,1.6,,113,
440,Ty Johnson,NYJ,RB,25,7,0,0,0,0,0,0,1,3,3.00,0,4,2,10,5.00,0,0,0,0,,,1,3.3,3.3,2.3,,108,
441,Brevin Jordan,HOU,TE,22,3,1,0,0,0,0,0,0,0,,0,10,3,8,2.67,0,0,0,0,,,1,3.8,3.8,2.3,,97,
442,Tyler Kroft,SFO,TE,30,2,2,0,0,0,0,0,0,0,,0,2,1,9,9.00,0,0,0,0,,,1,1.9,1.9,1.4,,96,
443,Jordan Mason,SFO,RB,23,6,0,0,0,0,0,0,1,7,7.00,0,0,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,112,
444,Sean McKeon,DAL,TE,25,3,0,0,0,0,0,0,0,0,,0,1,1,10,10.00,0,0,0,0,,,1,2.0,2.0,1.5,,95,
445,Jason Moore,LAC,WR,27,4,0,0,0,0,0,0,0,0,,0,2,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,180,
446,Jalen Nailor,MIN,WR,23,5,0,0,0,0,0,0,0,0,,0,1,1,13,13.00,0,0,0,0,,,1,2.3,2.3,1.8,,173,
447,James Proche,BAL,WR,26,5,0,0,0,0,0,0,0,0,,0,2,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,178,
448,Brock Purdy,SFO,QB,23,2,0,4,9,66,0,1,2,0,0.00,0,0,0,0,,0,0,0,0,,,1,0.6,1.6,1.6,,48,
449,Ronnie Rivers,LAR,RB,23,1,0,0,0,0,0,0,1,0,0.00,0,1,1,14,14.00,0,0,0,0,,,1,2.4,2.4,1.9,,107,
450,Amari Rodgers,GNB,WR,23,7,0,0,0,0,0,0,0,0,,0,4,3,28,9.33,0,4,1,0,,,1,3.8,4.8,2.3,,177,
451,Mason Schreck,HOU,TE,29,2,1,0,0,0,0,0,0,0,,0,2,2,6,3.00,0,0,0,0,,,1,2.6,2.6,1.6,,99,
452,Keith Smith,ATL,RB,30,7,2,0,0,0,0,0,1,2,2.00,0,2,1,8,8.00,0,0,0,0,,,1,2.0,2.0,1.5,,110,
453,Pierre Strong,NWE,RB,24,5,0,0,0,0,0,0,1,5,5.00,0,0,0,0,,0,0,0,0,,,1,0.5,0.5,0.5,,116,
454,Stephen Sullivan,CAR,TE,26,5,0,0,0,0,0,0,0,0,,0,1,1,13,13.00,0,0,0,0,,,1,2.3,2.3,1.8,,93,
455,Tommy Sweeney,BUF,TE,27,3,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,98,
456,Tyrod Taylor,NYG,QB,33,1,0,1,3,11,0,1,3,30,10.00,0,0,0,0,,0,1,0,0,,,1,1.4,2.4,2.4,,47,
457,KaVontae Turpin,DAL,WR,26,7,0,0,0,0,0,0,2,6,3.00,0,1,0,0,,0,0,0,0,,,1,0.6,0.6,0.6,,179,
458,Nick Vannett,NOR,TE,29,2,0,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,100,
459,Montrell Washington,DEN,WR,23,7,0,0,0,0,0,0,3,30,10.00,0,3,2,4,2.00,0,3,1,0,,,1,3.4,4.4,2.4,,172,
460,Salvon Ahmed,MIA,,24,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,122,
461,Stephen Anderson,ARI,TE,29,7,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,0,0,,,,1.2,1.2,0.7,,101,
462,Devin Asiasi,CIN,,25,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,102,
464,C.J. Beathard,JAX,QB,29,1,0,0,0,0,0,0,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,-0.1,-0.1,-0.1,,55,
465,Giovani Bernard,TAM,,31,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,123,
466,Khari Blasingame,CHI,,26,7,2,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,124,
467,Nick Boyle,BAL,,29,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,103,
468,Lawrence Cager,NYJ,,25,1,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,185,
469,Trenton Cannon,TEN,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,125,
470,Cethan Carter,MIA,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,104,
471,Dan Chisena,MIN,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,186,
472,Corey Clement,ARI,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,126,
473,Chris Conley,HOU,,30,2,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,187,
474,Keke Coutee,IND,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,,,,,,188,
475,Chase Daniel,LAC,,36,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,51,
476,Rico Dowdle,DAL,,24,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,127,
477,Jacob Eason,CAR,QB,25,1,0,3,5,59,0,1,0,0,,0,0,0,0,,0,0,0,0,,,,0.4,1.4,1.4,,49,
478,Chris Evans,CIN,RB,25,7,0,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,117,
479,Darrynton Evans,CHI,,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,128,
480,Demetric Felton,CLE,RB,24,4,0,0,0,0,0,0,1,-4,-4.00,0,2,1,3,3.00,0,1,0,0,,,,0.9,0.9,0.4,,138,
481,Nick Foles ,IND,,33,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,52,
482,Feleipe Franks,ATL,,25,5,1,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,53,
483,Jake Funk,LAR,,24,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,129,
484,Tanner Gentry,BUF,,28,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,189,
485,Cullen Gillaspia,SEA,,27,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,130,
486,Josh Gordon,TEN,,31,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,190,
487,Justin Hardee,NYJ,,28,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,191,
488,Clark Harris,CIN,,38,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,105,
489,Jacob Harris,LAR,,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,106,
490,Chad Henne,KAN,QB,37,2,0,0,2,0,0,0,3,-3,-1.00,0,0,0,0,,0,1,0,0,,,,-0.3,-0.3,-0.3,,57,
491,Rashard Higgins,CAR,,28,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,192,
492,Jacob Hollister,MIN,,29,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,107,
493,J.P. Holtz,NOR,,29,4,2,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,108,
495,Brycen Hopkins,LAR,,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,109,
496,Jesse James,CLE,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,110,
497,Tyler Johnson,HOU,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,193,
498,Tyron Johnson,LVR,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,194,
499,Taiwan Jones,BUF,,34,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,131,
500,Case Keenum,BUF,QB,34,2,0,2,7,8,0,0,5,0,0.00,0,0,0,0,,0,0,0,0,,,,0.3,0.3,0.3,,50,
501,Marcus Kemp,KAN,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,195,
502,Mason Kinsey,TEN,WR,24,1,0,0,0,0,0,0,0,0,,0,1,1,3,3.00,0,0,0,0,,,,1.3,1.3,0.8,,184,
503,Hunter Long,MIA,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,111,
504,Marlon Mack,SFO,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,132,
505,Denzel Mims,NYJ,WR,25,1,0,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,181,
506,Stanley Morgan Jr.,CIN,,26,6,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,196,
507,Gunner Olszewski,PIT,WR,26,6,0,0,0,0,0,0,2,18,9.00,0,0,0,0,,0,2,1,0,,,,-0.2,0.8,-0.2,,204,
508,Matthew Orzech,LAR,,27,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,112,
509,Devine Ozigbo,DEN,RB,26,1,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,119,
510,Adam Prentice,NOR,RB,25,3,1,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,1,0,0,,,,1.2,1.2,0.7,,120,
511,Kevin Rader,TEN,,27,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,113,
512,Andre Roberts,CAR,,34,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,197,
513,Richard Rodgers,LAC,,30,5,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,114,
514,Drew Sample,CIN,TE,26,2,2,0,0,0,0,0,0,0,,0,2,2,-2,-1.00,0,0,0,0,,,,1.8,1.8,0.8,,119,
515,Matthew Slater,NWE,,37,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,198,
516,Willie Snead,SFO,,30,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,199,
517,Benny Snell Jr.,PIT,,24,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,133,
518,Matt Sokol,NWE,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,115,
519,Jarrett Stidham,LVR,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,54,
520,Keir Thomas,LAR,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,200,
521,Noah Togiai,PHI,,25,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,116,
522,Jalen Tolbert,DAL,WR,23,3,0,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,182,
523,Samori Toure,GNB,WR,24,1,1,0,0,0,0,0,0,0,,0,1,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,183,
524,Malik Turner,SFO,,26,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,201,
526,Ke'Shawn Vaughn,TAM,,25,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,134,
527,Jonathan Ward,ARI,,25,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,135,
528,Derek Watt,PIT,RB,30,7,2,0,0,0,0,0,1,2,2.00,0,1,1,1,1.00,0,0,0,0,,,,1.3,1.3,0.8,,118,
529,Antonio Williams,NYG,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,136,
530,Damien Williams,ATL,RB,30,1,1,0,0,0,0,0,2,2,1.00,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,121,
531,Maxx Williams,ARI,,28,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,117,
532,Malik Willis,TEN,QB,23,2,0,1,4,6,0,0,4,16,4.00,0,0,0,0,,0,1,1,0,,,,-0.2,0.8,-0.2,,56,
533,Trayveon Williams,CIN,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,137,
534,Javon Wims,ARI,,28,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,202,
535,Charlie Woerner,SFO,,25,7,2,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,118,
536,Brandon Zylstra,DET,,29,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,203,
537,Raheem Blackshear,CAR,RB,23,3,1,0,0,0,0,0,2,-5,-2.50,0,0,0,0,,0,0,0,0,,,-1,-0.5,-0.5,-0.5,,139,
538,Deonte Harty,NOR,WR,25,4,0,0,0,0,0,0,0,0,,0,2,2,13,6.50,0,1,1,0,,,-1,1.3,2.3,0.3,,207,
539,Steven Sims,PIT,WR,25,2,0,0,0,0,0,0,1,-5,-5.00,0,0,0,0,,0,0,0,0,,,-1,-0.5,-0.5,-0.5,,205,
540,Ihmir Smith-Marsette,CHI,WR,23,6,0,0,0,0,0,0,1,-1,-1.00,0,4,1,15,15.00,0,1,1,0,,,-1,0.4,1.4,-0.1,,206,
541,Isaiah Spiller,LAC,RB,21,1,0,0,0,0,0,0,1,-5,-5.00,0,0,0,0,,0,0,0,0,,,-1,-0.5,-0.5,-0.5,,140,
542,Chester Rogers,CLE,,28,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,,,-2,-2.0,-1.0,-2.0,,208,
543,Trent Taylor,CIN,,28,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,,,-2,-2.0,-1.0,-2.0,,209,
