,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
172,Mitchell Trubisky,PIT,QB,28,5,4,78,128,797,3,2,13,29,2.23,1,0,0,0,,0,0,0,1,,1,51,50.8,55.8,52.8,,35,
173,Noah Fant,SEA,TE,25,12,11,0,0,0,0,0,0,0,,0,46,37,382,10.32,2,0,0,2,,,50,87.2,90.2,68.7,,18,
174,DeVante Parker,NWE,WR,29,11,9,0,0,0,0,0,0,0,,0,38,23,436,18.96,1,0,0,1,,,50,72.6,75.6,61.1,,63,
175,Josh Reynolds,DET,WR,27,9,8,0,0,0,0,0,0,0,,0,46,29,376,12.97,2,0,0,2,,,50,78.6,81.6,64.1,,64,
176,Dalton Schultz,DAL,TE,26,10,10,0,0,0,0,0,0,0,,0,52,35,343,9.80,3,1,1,3,,,50,85.3,89.3,67.8,,17,
177,Treylon Burks,TEN,WR,22,8,4,0,0,0,0,0,2,12,6.00,0,37,25,359,14.36,1,0,0,2,,,49,74.1,77.1,61.6,,65,
178,Romeo Doubs,GNB,WR,22,9,7,0,0,0,0,0,1,11,11.00,0,50,31,314,10.13,3,2,1,3,,,49,79.5,83.5,64.0,,66,
179,Alexander Mattison,MIN,RB,24,12,0,0,0,0,0,0,48,174,3.63,3,16,13,78,6.00,1,0,0,4,,,49,62.2,65.2,55.7,,54,
180,Will Dissly,SEA,TE,26,12,12,0,0,0,0,0,0,0,,0,33,30,297,9.90,3,0,0,3,,,48,77.7,80.7,62.7,,19,
181,Michael Gallup,DAL,WR,26,9,6,0,0,0,0,0,0,0,,0,49,28,297,10.61,3,0,0,3,,,48,75.7,78.7,61.7,,67,
182,Rashaad Penny,SEA,RB,26,5,5,0,0,0,0,0,57,346,6.07,2,5,4,16,4.00,0,1,0,2,,,48,52.2,55.2,50.2,,55,
183,Kyle Pitts,ATL,TE,22,10,10,0,0,0,0,0,0,0,,0,59,28,356,12.71,2,0,0,2,,,48,75.6,78.6,61.6,,20,
185,Trent Sherfield,MIA,WR,26,12,3,0,0,0,0,0,0,0,,0,38,25,355,14.20,2,0,0,2,,,48,72.5,75.5,60.0,,68,
186,Marquise Goodwin,SEA,WR,32,10,1,0,0,0,0,0,1,7,7.00,0,27,20,282,14.10,3,0,0,3,,,47,66.9,69.9,56.9,,69,
187,Rondale Moore,ARI,WR,22,8,8,0,0,0,0,0,6,-5,-0.83,0,56,41,414,10.10,1,0,0,1,,,47,87.9,90.9,67.4,,70,
188,Nick Westbrook-Ikhine,TEN,WR,25,12,9,0,0,0,0,0,0,0,,0,33,19,347,18.26,2,0,0,2,,,47,65.7,68.7,56.2,,71,
189,Hunter Henry,NWE,TE,28,12,11,0,0,0,0,0,0,0,,0,39,25,336,13.44,2,0,0,2,,,46,70.6,73.6,58.1,,21,
190,Joe Flacco,NYJ,QB,37,3,3,91,155,901,5,3,3,6,2.00,0,0,0,0,,0,4,3,0,,,45,44.6,53.6,47.6,,36,
191,Dawson Knox,BUF,TE,26,11,11,0,0,0,0,0,0,0,,0,43,33,327,9.91,2,0,0,2,,,45,77.7,80.7,61.2,,22,
192,Quez Watkins,PHI,WR,24,12,6,0,0,0,0,0,1,-3,-3.00,0,30,22,296,13.45,3,1,1,3,,,45,67.3,71.3,56.3,,72,
193,Noah Brown,DAL,WR,26,11,11,0,0,0,0,0,0,0,,0,47,30,399,13.30,1,1,1,1,,,44,73.9,77.9,58.9,,73,
194,Tyler Higbee,LAR,TE,29,12,12,0,0,0,0,0,0,0,,0,78,50,444,8.88,0,0,0,0,,,44,94.4,97.4,69.4,,23,
195,Chris Moore,HOU,WR,29,11,2,0,0,0,0,0,2,5,2.50,0,40,27,314,11.63,2,0,0,2,,,44,70.9,73.9,57.4,,74,
196,Jameis Winston,NOR,QB,28,3,3,73,115,858,4,5,5,16,3.20,0,0,0,0,,0,3,0,0,,1,44,43.9,51.9,48.9,,37,
197,Greg Dortch,ARI,WR,24,11,2,0,0,0,0,0,2,4,2.00,0,39,34,324,9.53,2,1,1,2,,,43,76.8,80.8,59.8,,75,
198,Caleb Huntley,ATL,RB,24,11,0,0,0,0,0,0,75,364,4.85,1,2,2,3,1.50,0,1,0,1,,,43,44.7,47.7,43.7,,56,
199,Cade Otton,TAM,TE,23,11,7,0,0,0,0,0,0,0,,0,45,32,309,9.66,2,0,0,2,,,43,74.9,77.9,58.9,,25,
200,Robert Tonyan,GNB,TE,28,13,3,0,0,0,0,0,0,0,,0,56,45,372,8.27,1,0,0,1,,,43,88.2,91.2,65.7,,24,
201,Jordan Akins,HOU,TE,30,10,2,0,0,0,0,0,0,0,,0,32,24,321,13.38,2,1,1,2,,,42,66.1,70.1,54.1,,26,
202,Foster Moreau,LVR,TE,25,10,9,0,0,0,0,0,0,2,,0,44,25,316,12.64,2,1,1,2,,,42,66.8,70.8,54.3,,27,
203,Mike White,NYJ,QB,27,2,2,53,85,684,3,2,6,9,1.50,1,0,0,0,,0,0,0,1,,,42,42.3,47.3,44.3,,38,
204,Nelson Agholor,NWE,WR,29,11,4,0,0,0,0,0,0,0,,0,35,25,327,13.08,2,2,2,2,,,41,65.7,70.7,53.2,,79,
205,Keenan Allen,LAC,WR,30,5,5,0,0,0,0,0,0,0,,0,35,22,308,14.00,2,1,1,2,,,41,62.8,66.8,51.8,,78,
206,Randall Cobb,GNB,WR,32,9,1,0,0,0,0,0,0,0,,0,40,26,349,13.42,1,1,0,1,,,41,66.9,69.9,53.9,,76,
207,Chase Edmonds,2TM,RB,26,10,2,0,0,0,0,0,46,135,2.93,2,19,11,96,8.73,1,0,0,3,,,41,52.1,55.1,46.6,,57,
208,Rashid Shaheed,NOR,WR,24,8,2,0,0,0,0,0,3,50,16.67,1,15,12,239,19.92,1,1,0,2,,,41,52.9,55.9,46.9,,77,
209,Austin Hooper,TEN,TE,28,12,2,0,0,0,0,0,0,0,,0,38,27,279,10.33,2,0,0,2,,,40,66.9,69.9,53.4,,28,
210,Julio Jones,TAM,WR,33,7,3,0,0,0,0,0,4,32,8.00,0,31,17,246,14.47,2,0,0,2,,,40,56.8,59.8,48.3,,80,
211,Demarcus Robinson,BAL,WR,28,12,3,0,0,0,0,0,0,0,,0,50,33,338,10.24,1,0,0,1,,,40,72.8,75.8,56.3,,81,
212,Robert Woods,TEN,WR,30,12,10,0,0,0,0,0,0,0,,0,61,33,357,10.82,1,1,1,1,,,40,72.7,76.7,56.2,,82,
213,Rashod Bateman,BAL,WR,23,6,5,0,0,0,0,0,0,0,,0,28,15,285,19.00,2,1,1,2,,,39,53.5,57.5,46.0,,87,
214,Terrace Marshall Jr.,CAR,WR,22,9,5,0,0,0,0,0,0,0,,0,34,18,328,18.22,1,0,0,1,,,39,56.8,59.8,47.8,,84,
216,K.J. Osborn,MIN,WR,25,12,8,0,0,0,0,0,3,6,2.00,0,52,30,262,8.73,2,0,0,2,,,39,68.8,71.8,53.8,,85,
217,Kalif Raymond,DET,WR,28,12,5,0,0,0,0,0,5,24,4.80,0,46,32,382,11.94,0,3,1,0,,,39,70.6,74.6,54.6,,86,
218,Equanimeous St. Brown,CHI,WR,26,13,13,0,0,0,0,0,6,54,9.00,0,33,17,280,16.47,1,1,0,1,,,39,56.4,59.4,47.9,,83,
219,P.J. Walker,CAR,QB,27,6,5,63,106,731,3,3,6,39,6.50,0,0,0,0,,0,0,0,0,,,39,39.1,45.1,42.1,,39,
220,Jelani Woods,IND,TE,24,11,0,0,0,0,0,0,0,0,,0,26,17,205,12.06,3,1,0,3,,,39,55.5,58.5,47.0,,29,
221,Bailey Zappe,NWE,QB,23,4,2,65,92,781,5,3,10,0,0.00,0,1,1,-6,-6.00,0,4,3,0,,,39,39.6,48.6,42.1,,40,
222,Greg Dulcich,DEN,TE,22,7,3,0,0,0,0,0,0,0,,0,37,25,319,12.76,1,0,0,1,,,38,62.9,65.9,50.4,,30,
223,Richie James,NYG,WR,27,12,2,0,0,0,0,0,2,6,3.00,0,38,31,300,9.68,2,3,3,2,,,37,67.6,73.6,52.1,,88,
224,Daniel Bellinger,NYG,TE,22,8,7,0,0,0,0,0,1,2,2.00,1,23,21,176,8.38,2,0,0,3,,,36,56.8,59.8,46.3,,31,
225,Damiere Byrd,ATL,WR,29,10,3,0,0,0,0,0,0,0,,0,17,10,241,24.10,2,0,0,2,,,36,46.1,49.1,41.1,,90,
226,Gus Edwards,BAL,RB,27,4,3,0,0,0,0,0,49,195,3.98,3,2,0,0,,0,1,1,3,,,36,35.5,39.5,35.5,,58,
227,Jauan Jennings,SFO,WR,25,11,1,0,0,0,0,0,0,0,,0,41,26,303,11.65,1,1,0,1,,,36,62.3,65.3,49.3,,89,
228,Isaiah Likely,BAL,TE,22,11,1,0,0,0,0,0,0,0,,0,37,22,236,10.73,2,0,0,2,,,36,57.6,60.6,46.6,,32,
229,Dante Pettis,CHI,WR,27,13,4,0,0,0,0,0,2,37,18.50,0,25,14,202,14.43,2,1,0,2,,,36,49.9,52.9,42.9,,92,
230,Ben Skowronek,LAR,WR,25,12,9,0,0,0,0,0,1,17,17.00,1,50,31,284,9.16,0,0,0,1,,,36,67.1,70.1,51.6,,91,
231,Jamal Agnew,JAX,WR,27,10,0,0,0,0,0,0,6,32,5.33,0,21,15,119,7.93,3,0,0,3,1,,35,50.1,53.1,42.6,,95,
232,Jarvis Landry,NOR,WR,30,8,3,0,0,0,0,0,0,0,,0,38,25,272,10.88,1,1,0,1,1,,35,60.2,63.2,47.7,,94,
233,Elijah Moore,NYJ,WR,22,11,7,0,0,0,0,0,4,2,0.50,0,42,22,291,13.23,1,0,0,1,,,35,57.3,60.3,46.3,,93,
234,Michael Thomas,NOR,WR,29,3,3,0,0,0,0,0,0,0,,0,22,16,171,10.69,3,0,0,3,,,35,51.1,54.1,43.1,,96,
235,Jaylen Warren,PIT,RB,24,11,0,0,0,0,0,0,39,195,5.00,0,20,18,151,8.39,0,1,0,0,,,35,52.6,58.6,43.6,,59,
236,Mark Ingram,NOR,RB,33,10,3,0,0,0,0,0,62,233,3.76,1,18,16,68,4.25,0,2,2,1,1,,34,50.1,55.1,42.1,,60,
237,Laviska Shenault Jr.,CAR,WR,24,8,1,0,0,0,0,0,6,50,8.33,1,20,17,167,9.82,1,0,0,2,,,34,50.7,53.7,42.2,,98,
238,Justin Watson,KAN,WR,26,12,3,0,0,0,0,0,0,0,,0,22,13,221,17.00,2,0,0,2,,,34,47.1,50.1,40.6,,97,
239,Braxton Berrios,NYJ,WR,27,12,2,1,1,2,1,0,9,91,10.11,2,22,15,82,5.47,0,1,0,2,,,33,48.4,48.4,40.9,,99,
240,DJ Chark,DET,WR,26,6,5,0,0,0,0,0,0,0,,0,30,14,212,15.14,2,0,0,2,,,33,47.2,50.2,40.2,,100,
241,Jamycal Hasty,JAX,RB,26,12,0,0,0,0,0,0,25,120,4.80,1,15,12,90,7.50,1,0,0,2,,,33,45.0,48.0,39.0,,61,
242,Chigoziem Okonkwo,TEN,TE,23,12,5,0,0,0,0,0,1,-4,-4.00,0,25,15,275,18.33,1,0,0,1,,,33,48.1,51.1,40.6,,33,
243,Tre'Quan Smith,NOR,WR,26,11,4,0,0,0,0,0,0,0,,0,26,18,272,15.11,1,0,0,1,,,33,51.2,54.2,42.2,,101,
244,Deon Jackson,IND,RB,23,12,2,0,0,0,0,0,44,136,3.09,1,22,20,124,6.20,0,0,0,1,,,32,52.0,58.0,42.0,,62,
245,Rex Burkhead,HOU,RB,32,11,0,0,1,0,0,0,24,83,3.46,0,37,28,164,5.86,1,0,0,1,,,31,58.7,61.7,44.7,,63,
247,Noah Gray,KAN,TE,23,12,6,0,0,0,0,0,1,1,1.00,1,25,19,189,9.95,1,0,0,2,,,31,50.0,53.0,40.5,,34,
248,Nyheim Hines,2TM,RB,26,12,5,0,0,0,0,0,22,28,1.27,1,33,27,218,8.07,0,1,0,1,,,31,57.6,60.6,44.1,,64,
249,Russell Gage,TAM,WR,26,8,4,0,0,0,0,0,0,0,,0,41,30,242,8.07,1,1,1,1,1,,30,60.2,64.2,45.2,,102,
250,Kyle Juszczyk,SFO,RB,31,11,8,0,0,0,0,0,5,14,2.80,1,20,16,167,10.44,1,0,0,2,,,30,46.1,49.1,38.1,,65,
251,Teddy Bridgewater,MIA,QB,30,4,1,37,60,522,3,3,2,21,10.50,0,0,0,0,,0,0,0,0,,,29,29.0,35.0,32.0,,41,
252,Kendall Hinton,DEN,WR,25,10,4,0,0,0,0,0,1,13,13.00,0,25,19,273,14.37,0,0,0,0,,,29,47.6,50.6,38.1,,103,
253,J.D. McKissic,WAS,RB,29,8,0,0,0,0,0,0,22,95,4.32,0,40,27,173,6.41,0,0,0,0,1,,29,55.8,58.8,42.3,,66,
254,Wan'Dale Robinson,NYG,WR,21,6,3,0,0,0,0,0,2,-1,-0.50,0,31,23,227,9.87,1,0,0,1,,,29,51.6,54.6,40.1,,104,
255,Irv Smith Jr.,MIN,TE,24,7,0,0,0,0,0,0,0,0,,0,33,22,168,7.64,2,1,0,2,,,29,50.8,53.8,39.8,,35,
256,Mo Alie-Cox,IND,TE,29,13,9,0,0,0,0,0,0,0,,0,23,17,183,10.76,2,1,1,2,,,28,45.3,49.3,36.8,,36,
257,Tutu Atwell,LAR,WR,23,8,1,0,0,0,0,0,5,32,6.40,0,12,6,187,31.17,1,0,0,1,,,28,33.9,36.9,30.9,,105,
258,J.K. Dobbins,BAL,RB,24,4,4,0,0,0,0,0,35,123,3.51,1,6,6,39,6.50,1,0,0,2,,,28,34.2,37.2,31.2,,67,
259,KhaDarel Hodge,ATL,WR,27,13,1,0,0,0,0,0,0,0,,0,19,12,197,16.42,1,0,0,1,1,,28,39.7,42.7,33.7,,106,
260,Kylen Granson,IND,TE,24,12,4,0,0,0,0,0,1,0,0.00,0,38,29,268,9.24,0,1,0,0,,,27,55.8,58.8,41.3,,38,
261,Joshua Kelley,LAC,RB,25,8,0,0,0,0,0,0,32,138,4.31,1,14,9,72,8.00,0,0,0,1,,,27,36.0,39.0,31.5,,68,
262,Logan Thomas,WAS,TE,31,10,9,0,0,0,0,0,0,0,,0,40,24,210,8.75,1,0,0,1,,,27,51.0,54.0,39.0,,37,
263,Robbie Anderson,2TM,WR,29,12,6,0,0,0,0,0,0,0,,0,37,15,219,14.60,1,1,1,1,,,26,40.9,44.9,33.4,,108,
264,Matt Breida,NYG,RB,27,12,0,0,0,0,0,0,34,112,3.29,1,11,9,83,9.22,0,0,0,1,,,26,34.5,37.5,30.0,,71,
265,Dyami Brown,WAS,WR,23,11,0,0,0,0,0,0,0,0,,0,12,5,143,28.60,2,0,0,2,,,26,31.3,34.3,28.8,,107,
266,Jake Ferguson,DAL,TE,23,12,6,0,0,0,0,0,0,0,,0,19,16,139,8.69,2,0,0,2,,,26,41.9,44.9,33.9,,39,
267,Justin Jackson,DET,RB,26,12,0,0,0,0,0,0,30,134,4.47,0,14,9,63,7.00,1,0,0,1,,,26,34.7,37.7,30.2,,70,
268,Van Jefferson,LAR,WR,26,6,4,0,0,0,0,0,0,0,,0,23,11,136,12.36,2,0,0,2,,,26,36.6,39.6,31.1,,109,
269,Javonte Williams,DEN,RB,22,4,4,0,0,0,0,0,47,204,4.34,0,22,16,76,4.75,0,1,1,0,,,26,42.0,46.0,34.0,,69,
270,Harrison Bryant,CLE,TE,24,12,6,0,0,0,0,0,1,8,8.00,0,34,24,185,7.71,1,0,0,1,,,25,49.3,52.3,37.3,,40,
271,Ashton Dulin,IND,WR,25,9,2,0,0,0,0,0,1,3,3.00,0,20,13,182,14.00,1,0,0,1,,,25,37.5,40.5,31.0,,111,
272,Chuba Hubbard,CAR,RB,23,10,1,0,0,0,0,0,41,176,4.29,1,7,5,36,7.20,0,1,1,1,,,25,30.2,34.2,27.7,,72,
273,Josh Oliver,BAL,TE,25,12,4,0,0,0,0,0,0,0,,0,18,11,130,11.82,2,0,0,2,,,25,36.0,39.0,30.5,,41,
274,Tyquan Thornton,NWE,WR,22,8,4,0,0,0,0,0,3,16,5.33,1,24,12,117,9.75,1,0,0,2,,,25,37.3,40.3,31.3,,110,
275,Phillip Dorsett,HOU,WR,29,11,3,0,0,0,0,0,0,0,,0,27,12,180,15.00,1,0,0,1,,,24,36.0,39.0,30.0,,112,
276,Justice Hill,BAL,RB,25,10,0,0,0,0,0,0,41,225,5.49,0,10,10,39,3.90,0,2,1,0,,,24,34.4,38.4,29.4,,73,
278,O.J. Howard,HOU,TE,28,11,8,0,0,0,0,0,0,0,,0,21,9,119,13.22,2,0,0,2,,,24,32.9,35.9,28.4,,43,
279,Colby Parkinson,SEA,TE,23,12,0,0,0,0,0,0,0,0,,0,17,14,184,13.14,1,0,0,1,,,24,38.4,41.4,31.4,,42,
280,Darren Waller,LVR,TE,30,5,4,0,0,0,0,0,0,0,,0,24,16,175,10.94,1,0,0,1,,,24,39.5,42.5,31.5,,44,
281,Kendrick Bourne,NWE,WR,27,11,2,0,0,0,0,0,4,8,2.00,0,26,19,226,11.89,0,2,0,0,,,23,42.4,45.4,32.9,,113,
282,Isaiah Hodgins,2TM,WR,24,6,2,0,0,0,0,0,0,0,,0,21,17,186,10.94,1,1,1,1,,,23,39.6,43.6,31.1,,115,
283,Travis Homer,SEA,RB,24,7,0,0,0,0,0,0,9,43,4.78,0,11,10,124,12.40,1,0,0,1,,,23,32.7,35.7,27.7,,75,
284,Ray-Ray McCloud,SFO,WR,26,12,2,0,0,0,0,0,0,0,,0,18,11,174,15.82,1,2,0,1,,,23,34.4,37.4,28.9,,114,
285,Elijah Mitchell,SFO,RB,24,4,1,0,0,0,0,0,40,224,5.60,0,4,3,7,2.33,0,0,0,0,,,23,26.1,29.1,24.6,,74,
286,MyCole Pruitt,ATL,TE,30,9,3,0,0,0,0,0,0,0,,0,8,7,47,6.71,3,0,0,3,,,23,29.7,29.7,26.2,,46,
287,Adam Trautman,NOR,TE,25,11,9,0,0,0,0,0,0,0,,0,19,16,173,10.81,1,0,0,1,,,23,39.3,42.3,31.3,,45,
288,Ameer Abdullah,LVR,RB,29,12,0,0,0,0,0,0,4,20,5.00,0,24,18,143,7.94,1,0,0,1,,,22,40.3,43.3,31.3,,77,
289,Marquez Callaway,NOR,WR,24,11,3,0,0,0,0,0,0,0,,0,31,16,158,9.88,1,0,0,1,,,22,37.8,40.8,29.8,,116,
290,River Cracraft,MIA,WR,28,9,0,0,0,0,0,0,0,0,,0,13,8,97,12.13,2,0,0,2,,,22,29.7,29.7,25.7,,117,
291,Alec Ingold,MIA,RB,26,12,10,0,0,0,0,0,5,6,1.20,1,17,14,98,7.00,1,0,0,2,,,22,36.4,36.4,29.4,,76,
292,Ty Johnson,NYJ,RB,25,12,0,0,0,0,0,0,15,95,6.33,1,16,9,64,7.11,0,0,0,1,,,22,30.9,30.9,26.4,,79,
293,Zonovan Knight,NYJ,RB,21,2,1,0,0,0,0,0,29,159,5.48,0,8,8,62,7.75,0,1,0,0,,,22,30.1,33.1,26.1,,78,
294,Craig Reynolds,DET,RB,26,8,0,0,0,0,0,0,23,102,4.43,0,10,9,116,12.89,0,0,0,0,,,22,30.8,36.8,26.3,,80,
295,Jody Fortson,KAN,TE,27,11,1,0,0,0,0,0,0,0,,0,12,9,108,12.00,2,1,1,2,,,21,29.8,33.8,25.3,,47,
296,Peyton Hendershot,DAL,TE,23,12,1,0,0,0,0,0,1,2,2.00,1,14,10,83,8.30,1,1,0,2,,,21,30.5,30.5,25.5,,48,
297,Colt McCoy,ARI,QB,36,2,2,50,71,456,1,1,7,10,1.43,0,0,0,0,,0,1,0,0,,,21,21.2,25.2,22.2,,42,
298,Sterling Shepard,NYG,WR,29,3,2,0,0,0,0,0,0,0,,0,24,13,154,11.85,1,0,0,1,,,21,34.4,37.4,27.9,,118,
299,Jonnu Smith,NWE,TE,27,11,5,0,0,0,0,0,1,5,5.00,0,29,22,200,9.09,0,1,0,0,,,21,42.5,45.5,31.5,,49,
300,Sammy Watkins,GNB,WR,29,9,3,0,0,0,0,0,0,0,,0,22,13,206,15.85,0,0,0,0,,,21,33.6,36.6,27.1,,119,
301,Malik Davis,DAL,RB,24,7,0,0,0,0,0,0,23,103,4.48,1,5,4,40,10.00,0,0,0,1,,,20,24.3,27.3,22.3,,81,
302,A.J. Green,ARI,WR,34,10,6,0,0,0,0,0,0,0,,0,36,18,121,6.72,1,0,0,1,1,,20,38.1,41.1,29.1,,120,
303,Zach Pascal,PHI,WR,28,12,1,0,0,0,0,0,1,0,0.00,0,16,13,139,10.69,1,0,0,1,,,20,32.9,35.9,26.4,,121,
304,Boston Scott,PHI,RB,27,10,2,0,0,0,0,0,37,124,3.35,1,4,4,11,2.75,0,0,0,1,,,20,23.5,26.5,21.5,,82,
305,Durham Smythe,MIA,TE,27,11,10,0,0,0,0,0,2,1,0.50,1,12,9,75,8.33,1,0,0,2,,,20,28.6,28.6,24.1,,52,
306,Tommy Tremble,CAR,TE,22,12,3,0,0,0,0,0,0,0,,0,21,11,101,9.18,2,1,1,2,,,20,31.1,35.1,25.6,,50,
307,Brock Wright,DET,TE,24,12,6,0,0,0,0,0,0,0,,0,15,13,141,10.85,1,0,0,1,,,20,33.1,36.1,26.6,,51,
309,Tevin Coleman,SFO,RB,29,4,0,0,0,0,0,0,12,26,2.17,1,3,3,44,14.67,1,0,0,2,,,19,22.0,22.0,20.5,,83,
310,KJ Hamler,DEN,WR,23,7,0,0,0,0,0,0,2,23,11.50,0,14,7,165,23.57,0,0,0,0,,,19,25.8,28.8,22.3,,122,
311,Scott Miller,TAM,WR,25,10,1,0,0,0,0,0,1,8,8.00,0,36,22,177,8.05,0,0,0,0,,,19,40.5,43.5,29.5,,125,
312,Brandon Powell,LAR,WR,27,12,2,0,0,0,0,0,12,53,4.42,0,20,18,135,7.50,0,1,0,0,,,19,36.8,39.8,27.8,,123,
313,Khalil Shakir,BUF,WR,22,10,1,0,0,0,0,0,0,0,,0,16,8,128,16.00,1,0,0,1,,,19,26.8,29.8,22.8,,124,
314,Kadarius Toney,2TM,WR,23,5,2,0,0,0,0,0,4,56,14.00,0,11,8,69,8.63,1,0,0,1,,,19,26.5,26.5,22.5,,126,
315,Trenton Irwin,CIN,WR,27,5,1,0,0,0,0,0,1,11,11.00,0,13,8,111,13.88,1,0,0,1,,,18,26.2,29.2,22.2,,127,
316,Johnny Mundt,MIN,TE,28,12,9,0,0,0,0,0,0,0,,0,19,17,117,6.88,1,0,0,1,,,18,34.7,37.7,26.2,,53,
317,Dare Ogunbowale,HOU,RB,28,12,1,0,0,0,0,0,7,30,4.29,1,15,11,91,8.27,0,0,0,1,,,18,29.1,29.1,23.6,,84,
318,John Bates,WAS,TE,25,12,5,0,0,0,0,0,0,0,,0,22,14,108,7.71,1,1,0,1,,,17,30.8,33.8,23.8,,55,
319,David Bell,CLE,WR,22,12,3,0,0,0,0,0,0,0,,0,28,20,169,8.45,0,0,0,0,,,17,36.9,39.9,26.9,,130,
320,Mike Boone,DEN,RB,27,8,0,0,0,0,0,0,21,100,4.76,0,13,7,69,9.86,0,0,0,0,,,17,23.9,26.9,20.4,,86,
321,Sam Darnold,CAR,QB,25,1,1,11,19,164,1,0,3,3,1.00,1,0,0,0,,0,1,0,1,,,17,16.9,16.9,16.9,,43,
322,Ross Dwelley,SFO,TE,27,11,0,0,0,0,0,0,0,0,,0,5,3,105,35.00,1,0,0,1,,,17,19.5,22.5,18.0,,56,
323,Jalen Reagor,MIN,WR,23,12,0,0,0,0,0,0,2,25,12.50,0,8,6,87,14.50,1,3,0,1,,,17,23.2,23.2,20.2,,128,
324,Hunter Renfrow,LVR,WR,27,6,1,0,0,0,0,0,0,0,,0,29,21,192,9.14,0,3,1,0,,,17,38.2,42.2,27.7,,129,
325,Eric Saubert,DEN,TE,28,12,5,0,0,0,0,0,0,0,,0,17,10,111,11.10,1,0,0,1,,,17,27.1,30.1,22.1,,54,
326,Ian Thomas,CAR,TE,26,12,12,0,0,0,0,0,0,0,,0,24,17,165,9.71,0,0,0,0,,,17,33.5,36.5,25.0,,57,
327,Darrel Williams,ARI,RB,27,6,0,0,0,0,0,0,21,102,4.86,1,8,4,9,2.25,0,0,0,1,,,17,21.1,24.1,19.1,,85,
328,Kyle Allen,HOU,QB,26,2,2,46,78,416,2,4,6,13,2.17,0,0,0,0,,0,4,1,0,,,16,15.9,23.9,19.9,,44,
329,Tyler Huntley,BAL,QB,24,2,0,27,32,187,0,1,10,41,4.10,1,0,0,0,,0,0,0,1,,,16,15.6,16.6,16.6,,46,
330,Sony Michel,LAC,RB,27,10,0,0,0,0,0,0,36,106,2.94,0,13,9,53,5.89,0,0,0,0,,,16,24.9,27.9,20.4,,88,
331,Skyy Moore,KAN,WR,22,12,3,0,0,0,0,0,1,12,12.00,0,26,17,205,12.06,0,3,3,0,,,16,32.7,38.7,24.2,,131,
332,Bryce Perkins,LAR,QB,26,4,1,19,34,161,1,2,18,92,5.11,0,0,0,0,,0,0,0,0,,,16,15.6,17.6,17.6,,45,
333,Benny Snell Jr.,PIT,RB,24,12,0,0,0,0,0,0,18,86,4.78,1,2,2,17,8.50,0,0,0,1,,,16,18.3,18.3,17.3,,87,
334,Raheem Blackshear,CAR,RB,23,8,1,0,0,0,0,0,15,41,2.73,1,9,7,65,9.29,0,1,1,1,,,15,21.6,22.6,18.1,,91,
335,Brandon Bolden,LVR,RB,32,11,0,0,0,0,0,0,8,34,4.25,0,9,9,57,6.33,1,0,0,1,,,15,24.1,24.1,19.6,,90,
336,N'Keal Harry,CHI,WR,25,4,0,0,0,0,0,0,0,0,,0,6,5,93,18.60,1,0,0,1,,,15,20.3,20.3,17.8,,132,
337,Connor Heyward,PIT,TE,23,12,0,0,0,0,0,0,0,0,,0,9,8,93,11.63,1,0,0,1,,,15,23.3,23.3,19.3,,58,
338,Brock Purdy,SFO,QB,23,4,0,29,46,276,2,2,9,2,0.22,0,0,0,0,,0,0,0,0,,,15,15.2,17.2,17.2,,47,
340,Anthony Schwartz,CLE,WR,22,11,1,0,0,0,0,0,4,57,14.25,1,10,4,51,12.75,0,1,1,1,,,15,18.8,19.8,16.8,,133,
341,Shi Smith,CAR,WR,24,12,5,0,0,0,0,0,0,0,,0,29,14,168,12.00,0,3,1,0,,,15,28.8,32.8,21.8,,134,
342,Kyren Williams,LAR,RB,22,5,0,0,0,0,0,0,22,89,4.05,0,9,7,63,9.00,0,0,0,0,,,15,22.2,22.2,18.7,,89,
343,John Wolford,LAR,QB,27,2,2,38,62,390,1,3,8,32,4.00,0,0,0,0,,0,3,1,0,,,15,14.8,21.8,17.8,,48,
344,Cameron Brate,TAM,TE,31,7,1,0,0,0,0,0,0,0,,0,29,16,137,8.56,0,0,0,0,,,14,29.7,32.7,21.7,,59,
345,Sam Ehlinger,IND,QB,24,2,2,32,52,304,0,1,11,54,4.91,0,0,0,0,,0,1,1,0,,,14,13.6,18.6,14.6,,49,
346,Zander Horvath,LAC,RB,24,12,2,0,0,0,0,0,4,8,2.00,0,8,5,8,1.60,2,0,0,2,,,14,18.6,18.6,16.1,,92,
347,Keaontay Ingram,ARI,RB,23,7,0,0,0,0,0,0,21,52,2.48,1,2,2,23,11.50,0,0,0,1,,,14,15.5,15.5,14.5,,93,
348,Tom Kennedy,DET,WR,26,7,1,0,0,0,0,0,0,0,,0,15,8,141,17.63,0,0,0,0,,,14,22.1,25.1,18.1,,136,
349,Denzel Mims,NYJ,WR,25,6,3,0,0,0,0,0,0,0,,0,17,7,138,19.71,0,0,0,0,,,14,20.8,23.8,17.3,,137,
350,Samori Toure,GNB,WR,24,7,2,0,0,0,0,0,0,0,,0,10,5,82,16.40,1,1,0,1,,,14,19.2,19.2,16.7,,135,
